ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4300001,1,1.000000,"1.000000",0.496000,"0.496000",0.496000,"0.496000",0.500000,"0.500000",0.623000,0.623000,"0.623000",42999,0,169.000000,"169",159.000000,"159","4200033",43000
4300002,1,0.548000,"0.548000",0.464000,"0.464000",0.472000,"0.472000",0.480000,"0.480000",0.491000,0.491000,"0.491000",42999,0,168.000000,"168",159.000000,"159","4200033",43000
4300003,1,0.524000,"0.524000",0.472000,"0.472000",0.528000,"0.528000",0.524000,"0.524000",0.512000,0.512000,"0.512000",42999,0,158.000000,"158",119.000000,"119","4200033",43000
4300004,1,1.000000,"1.000000",0.492000,"0.492000",0.504000,"0.504000",0.508000,"0.508000",0.626000,0.626000,"0.626000",42999,0,159.000000,"159",120.000000,"120","4200033",43000
4300005,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",42999,5,161.000000,"161",93.000000,"93","4200033",43000
4300006,1,0.472000,"0.472000",0.476000,"0.476000",0.480000,"0.480000",0.476000,"0.476000",0.476000,0.476000,"0.476000",42999,0,161.000000,"161",150.000000,"150","4200033",43000
4300007,1,0.488000,"0.488000",0.524000,"0.524000",0.488000,"0.488000",0.484000,"0.484000",0.496000,0.496000,"0.496000",42999,0,170.000000,"170",157.000000,"157","4200033",43000
4300008,1,0.556000,"0.556000",0.548000,"0.548000",0.544000,"0.544000",0.540000,"0.540000",0.547000,0.547000,"0.547000",42999,0,167.000000,"167",149.000000,"149","4200033",43000
4300009,1,0.500000,"0.500000",0.496000,"0.496000",0.496000,"0.496000",0.496000,"0.496000",0.497000,0.497000,"0.497000",42999,0,165.000000,"165",117.000000,"117","4200033",43000
4300010,1,0.480000,"0.480000",0.500000,"0.500000",0.504000,"0.504000",0.496000,"0.496000",0.495000,0.495000,"0.495000",42999,0,153.000000,"153",110.000000,"110","4200033",43000
4300011,1,1.000000,"1.000000",0.496000,"0.496000",0.500000,"0.500000",0.492000,"0.492000",0.622000,0.622000,"0.622000",42999,0,155.000000,"155",97.000000,"97","4200033",43000
4300012,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",42999,6,160.000000,"160",119.000000,"119","4200033",43000
4300013,1,0.468000,"0.468000",0.472000,"0.472000",0.488000,"0.488000",0.484000,"0.484000",0.478000,0.478000,"0.478000",42999,0,163.000000,"163",108.000000,"108","4200033",43000
4300014,1,0.520000,"0.520000",0.508000,"0.508000",0.496000,"0.496000",0.496000,"0.496000",0.505000,0.505000,"0.505000",42999,0,157.000000,"157",81.000000,"81","4200033",43000
4300015,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",42999,3,166.000000,"166",136.000000,"136","4200033",43000
4300016,1,0.484000,"0.484000",0.480000,"0.480000",0.480000,"0.480000",0.480000,"0.480000",0.481000,0.481000,"0.481000",42999,0,152.000000,"152",109.000000,"109","4200033",43000
