BRAIN_root::brainData,ID
"0001100101000000100000001000010011011100001000000000000000000000010000010000000000000000100000000000001000100000010010000000010000100100001100100000000000000001100000000000000000000000000001000000010000001111000000100000000000000000000010000010000000000000000000000000000000100000000000000000000110000010000000001000000111000000100000000000000000100000000000100100000000000000000000000001000000000000100100000001000100000000010000000010000000100000100000000010100000000000000000000000000011001000011001100000000000010100010001000100001010000000001000000111000000001100000100000000000000100010000000010000000010010000000100000000000001000000010000100010000000110100010000010000100000000110000000000000001000000000100000001000000001000010000000000000001000000011000000000000010000000000011010000100000001000000000001001000000000000001010010000000000000000000000001000000000100000000000010000000100000000010011000000010101000000001000100100000010101100101000000000001000000100001001001000000000000000000|88|902^975^945^951",4700001
"0001100100100000100000001000010010001100001000000000000000000000010000010000000000000000100000000000001000100000010010001000000000100100001100100000000000000000000000000000000000000000000001000000010000001111000000100000000000000000000010000000001000000000000000000000000000100010000000000000000110001010000000011000000101000000100000000000000000100000000000100100000000000000000000000001000000000000100000000001000100000000010000001010000000100000000000000010100000000000000000000000000011001000011001100000000000010100010001000100001010000000000000000011000000001000000100000000000000100010000000000000000010010000000100000000000001000000010000100000000000010100010100010000100000000110000000000000001100000000100000001000000000000010000001000000001000000011010000000100010000000000001010000100000001000000000001001000000000000001010010000000000000000000000001000000000100000100000110000000100000000010011000000010101000000001000000100000010101100101000000000001000000000001001001000000000000000001|88|902^975^945^951",4700002
"0001000100000000100000001000010011011000001000000000100000000000010001010000000000010000100000000000011000100000010000000000011000110100001000100000000000000001100100011000000000100000000100000000010000001111000000100000000000000000000010000000001000000000000000000000000010100000000000000000000110000010000000001000000010000000100000000000000000100000000000100100000000000000010000000001000010000000100000000001000100000000011000000010000000100000100000000011100000000000000000000000000011011000011001100000010000010000010000100100001010000000000001000001000000000100000100000000000000100011010000010000000011010000000100000000000001000010000000100000000000010100000000010000100000000110000000000000001000000000000010011000000000000010000000000000001000000001010001000000010000000000011001000100000101000010000001000000000000000001010010000000000000000000000011000000000100000000000010000000100010000010000000001010101000000001000000100000010010100101000000000000000000000101001001000000000000000000|88|902^975^914^951",4700003
"0001100100000000000000001000010011011000001000000000000000000000010000010000000000000000100000000000001000100000010010000000010000100100001100000000000000000001100000000000000000000000000001000000010000001111000000100000000000000000000010000000000000000000000000000000000000000000000000000000000110000010000000001000000111000000100000000000000000100000000000000100000000000000000000000001000000000000100000000001000100001000010000001010000000100000100000000010100000000000000000000000000001001000011001100000010000010100010001000100001010000000000000000011000000001100000100000000000010100010000000010000000010010000000100000000000001000000010000100000000000100100010100010000100000000110000000000000001000000000100000001000000000000010000000000000001000000011010000000100010000000000011010000100000001000000000001001000000000000001010010000000000001000000000001000000000100000100000010000000100000000010011000000010101000000001000000100000010101100101000000000001000000000001001001000000000000000000|88|902^975^945^951",4700004
"1010000100010010000100000100000011000001000000100000000000000001000000010000010001001100111000000000000000100110000000000100000001010000100000101000010100000001000001000010000000100000000010000110000000101001001000001000000000110000000010000000000000000000000110000010000000001100001110000000011000000110000000100010000000000000010000000000101000001110000000000000000000000000000000000010001000000000000000000111000000000100010100000000000000000000000001100010000000000100000000011010101001001100001001100000000000000000010000000000001011000000000000000000000010000101001000000000000000100000000000000000110000010000001000000000000001000000000000100000000001100000000000000001001001000110000010000010101010100010000000001000001000000010000000000010000000000000000010110000000000000000010100000100000000000100000011001000000000000010010010000100001000000000000001000000000100000001000010000110101000000010000000001000001100000001000100100000010001010001011000000101000000000001001101000100010000000000|88|902^975^945^951",4700005
"0010000100010000000110010100000011000001000000100000000001000001000000010000010001001100110000001000000000100110000001000110000000000000100000100000010101000001000001000010000000100000000010001110000000101001001000000000000000110000000010000000000000000000000110000010000001000100001110000000011000000110000000100010000000000000110000000000100000001110000000000000000000000000000000000110001000000000000000000101000000000100010000000000000000000000010001100011000000000100000000010010101001001110001001100000000000000000010000000000001011000100000000001000000010000101001000000000100000100000000000000000010000010000001000000000000001100000000000100000000001100000000000000001001000000110100000000010101010100000100000001000001000000010000000000000000000000000010010110000000000000000010100000100000000000110000011001000000000000010010010100100000000000000000001000000000100000001010010000110101000000010000000001000101100000000000100110000010001010001011000000101000001000001001101000100010000000000|88|902^975^945^951",4700006
"0001000100000000100000011000010011011000001000000000000000000000010001010000000000010000100000000000010000100000010000000000011000110100001000100000000000000001100100011000000000100000000000000000010000001111000000100000001001000000000010000000011000000000000000000000000000100000000000000000000110000010000000001000000010000000100000000000000000100000000000100100000000000000010000000001000010000000100000000001000100000000010000000010000000100000100000000011100000000000000000000000000011011000011001100100010000010000010001100100001010000000000000000001000000000100000100000000000000100011010000010000000011010000000100000000000001000010000000100000000000010000010100010000100000000110000000000000001100000000000010111000000000000010000000000000001000000001010001000000010000000000011001000100000101000010000001000000000000000001010010000000000000000000000011000000000101000100000010000000100010000010010000001010101000000001000100101000010011100101000000000000000000000101001101000000000000000000|88|902^975^945^951",4700007
"0001100100000000100000001000010000001100001000000000000001000000010000010000000000000000100000000000001000100000010010001000010000100100001100100000000000000001100000000000000000100000000001000000011000001111000000100000000000000000000010000000001000000000000000000000000000100000000000000000000110000010000000001000000101000000100000000000000000100000000000100100000000000000000000000001000000000000100000000001000100000000010000000010000000100000000000000010100000000000000000000000000011001100011001000000000000010100010001000100001010000000000000000011000000001100000100000000100000100010000000010000000010010000000001000000000001000000010000100000000000110100000100010000100000000110000000000000001000000000100000001000000000000010000000000000001000000011010000000100010000000000011010000100000001000100000001001000000000000001010010000000000000000000000001000000000101000100000100000000100000000010011000000010101000000001000000100000010101100101000000000001000000000001001001000000000000000001|88|902^975^945^951",4700008
"0010000100010010000000000100000011000001000000100000000001000001000000010000010001001100111000000000000000100110000000000110000000010000100000100000010100010001000001000010000000100000000010000110000000101001001000000000000000110000000010000000000000000000000110000010000001001100001110000000011000000010000000100010000000000000000000000000101000001110000000000000000000000000000000000010001000000000000000000110000000000100010000000000000000000000000001100010000000000100000000011010101001001100001001100000000000000000010000000000001011000100000000000000000010000101001000000000000000100000000000000000110000010000001000000000000001000000000000100000000001100000000000000001001001000110000010000010101010100010000000001000001000000010000000000000000000000000000010110000000000000000010100000100000000000100000011001000000000000010010010000100001000000000000001000010000100000001000010000110101000000010000000001000001100000001000100100000010001010001011000000101000000000001001101000100010000000000|88|902^975^945^951",4700009
"0000000000010010000100000100000011000001000000100000000001000101000000010000010001001101110000001000000000100100000001000110000000010000000000100000000100000001000000000000001000100100000010000100000000001001001000100000000000100000000010000000001000000000000110000010000001001100001110000000011000010110000000100010010000000000010000010000101000010100001000000000000000000000000100100010101000001000000010000101000000000100010000000000000000000000010001100000000000010100000000011010101001001101001001100000000000000000010000000000001011000100000000001001010010000101001000000000100000100000000000000000010000010000000100000000000001000000000000100000000000000000000000000001001000000110000000000011001000100000100000001000001000000010000000000000000000000000000010100100000000000000010000000100000000000100000011001000000000000110010010010100000000000000000001000000100100000001000010000110100001000010010000001010001110000001000100100000010001000001011000000001000001000001000101001100011000000000|88|902^975^945^951",4700010
"0001100100000000000000001000010011010100011000000000000000000000010000010000000000000000100000000000001000100001011010000000010000100100001100000000000000000001100000000000000000000000000001000000010000001111000000100000000000000000000010000000000000000000000000000000000000000000000000000000000110000010000000001000000110000000100000000000000000100000000000100100000000000000000000000001000000000000100000000001000100001000010000001010000000000000100000000010100000000000000000000000000001001000011001100000000000010100010001000100001010000000001000000011000000001100000100000000000000100010000000010000000000010000000100000000000001000000010000100000000000110100010100010000100000000110000000000000001000000000100000001000000000000010000000000000001000000011010000000100010000000000010010000100000001000000000001001000000000000001010010000000000001000000000001000000000100000100000010000010100001000010011000000010101000000001000000100000010101100101000000000001000000000001001001010000000000000000|88|902^975^945^951",4700011
"0001000100000000100000001000110011011100001000000000000000000000010000010000000000000000100000000000001000100000010000000000000000100100001100100001000000000001100000000000000000000000000001000000000000001111000000100100000000000000000010000000000000000000000000000000000010100000000000000000000110000010000000001000000111000000100000000000000000100000000000110100000000000000000000000001000000000000100000000001000100000000010000001010000000100000100000000010100000000000000000000000000011001000011001100000000000010100010001000100001010000000001000000001000000001100000100000000000000100010000000010000000010010000000100000000000001000000000000100000000000110100010100010000100000000110000000000000001010000000100000001000000000000010000000000000001000000011010000000100010000000100011010000100000001000000000001001000000000000001010010000000000000000000000001000000000100000100000010000100100000000010011000000010101000000011000000100000010101100101000001000001000000000001001001000000000000000000|88|902^975^945^951",4700012
"0010000100010000000110010100000011000001000000100000000001000001000000010000010001001100110000001000000000100110000001000110000000010000100000100000010100000001000001000010000000100000000010000110000000101001001000000000000000110000000010000000000000000000000110000010000001000100001110000000011000000110000000100010000000000000110000000000100000001110000000000000000000000000000000000110001000000000000000000101000000000100010000000000000000000000010001100011000000000100000000010010101001001100001001100000000000000000010000000000001001000100000000000000000010000101001000000000100000100000000000000000010000010000001000000000000001100000010000100000000001100000000000000001001001000110000000000010101010100000000000001000001000000010000000000000000000000000010010110000000000000000010100000100000000000100000011001000000000000010000010000100000000000000000001000000000100000001000010000110101000000010000000001000101100000000000100100000010001010001011000000101000001000001001101000100010000000000|88|902^975^945^951",4700013
"0010000100010000000110010100000011000001000000100000000001010001000000010000010001001100110000001000000000100110000001000110000000010001100000100000010100000001000001000010000000100000000010000110000000101001001000000000000000110000001010000000000000000000000110000010000001001100001110000010011000000110000000100010000000000000010000000000100000001110000000000000000000000000000000000010001000000000000000000111000000000100010000000000000000000000010001100010000000000100000000010010001001001100001001100000000000000000000000000000001011000100000000000000000010000101001000000000100000100000000000000000010000010000001000000000000001100000000000100000000001100000000010000001001000000110000000000010101010100000100000001000001000000010000000000000000000000000010010110000000000000000010100000100000000000000000011001000000000000010010010000100001000000000000001000000000100000001000010000100101000000010000000001000101100000001000100110000010001010001001000000101000001000001001101000100010000000000|88|902^975^945^951",4700014
"0010000100010000000110010100000011000001000000100000000001000001000000010000010001001100110000001000000000100110000001000110000000010000100000100000010100000001000001000010000000100000000010000110000000101001001000000000000000110000000010000000000000000000000110000010000001000000001110000010011000000110000000100010000000000000010000000000100000001110000000000000000000000000000000000010001000000000000000000111000000000100010000000000000000000000010001100000000000000100000000010010101001001100001001100000000000000000010000000000001011000100000000000000000010000100001000000000100000100000000000000000010000010000001000000000000001100000000000100000000001100000000000000001001001000110000000001010101010100000100000001000001000000010000000000000000000000000010010110000000000000000010100000100000000000100000011001000000000000010010010000100001000000000000001000000000000000001000010000110101000000010000000001000101100000001000100110000010001010001001100000101000001000001001101000100010000000000|88|902^975^945^951",4700015
"0001100100000000100000000000010010001100001000000000000000000000110000010000000000000000100000000000001000100000010010001000010000100100001100100000000000000001100000000000000000000000000001000000011000001111000000100000000000000000000010000000001000000000000000000000000000100000000000000000000110000010000000001100000101000000100000000000000000100000000000100100000000000000000000000001000000000000100000000001000100000000010000000010000000100100000000000010100000000000000000000000000111001100011001100000000000010100010001000100001010000000000000000011000000001100000100000000000000100010000000010000000010010000000100000000000001000000010000100000100000110100000100010000100000000110000000000000001000000000100000001000000000000010000000000000001000000011010000000100010000000000011010000100000001000100000001001000000000000001010010000000000000000000000001000000000101000100100110000000100000000010011000000010101000000001000000100000010101100101000000000001000000000001001001000000000000000001|88|902^975^945^951",4700016
"0000000100001000000000001000001011011000001000000000000010000100010000010000000001010000100000010000001000100000010010000000010000100100001000100001000000000001100010110000000000100000001000000000010000000111000000100000000000000000000010000000001000000000000001000001000000100000000000010000000100000010000000000000000000000000100000000000100000100000000000000100000001000000010000000001000000000000100000000001000100000000010000010000100000100010100000000010100100000000000000000000000011100000001001100000000000010100010001000101001010100000000000000001000000000000000100000001000100100010011000000000000011010000000100000000000001000000010000100000100000011000010100000000100000000011010000000000001000000000001010011000000000000010000000000000000000000000010001000100010010000000011000010100000000000000000001000000000000000101010010000000000000000100000001000000000100000100000110000000100000000010010000000010100000000001000000100000010011100001000000000000000000000001000001000000000000000000|88|902^975^945^951",4700017
"0001100100000000100000001000010010001100001000000000000000000000010000010000000000000000100000000000001000100000010010001000000000100100001100100000000000000001000000000000000000000000000001000000010000001111000000100000000000000000000010000000001000000000000000000000000000100010000000000000000110001010000000011000000101000000100000000000000100100000000000100100000000000000000000000001000000000000100000000001000100000000010000001010000000100000000000000010100000000000000000000000000011001000011001100000000000010000010001000100001010000000000000000011000000001000000100000000000000100010000000010000000010010000000100000000000001000000010000100000000000010100010100010000100000000110000000000000001100000000100000001000000000000010000000000000001000000011010000000100010000000000011010000100000000000000000011001000000000000001010010000000000000000000000001000000000100000100000110000000100000000010011000000010101000000001000000100000010101100101000000000001000000000001001001000000000000000001|88|902^975^945^951",4700018
"0001100100000000100000001000010010001100001000000000000000000000010000010000000000000000100000000000001000100000010010001000000000100100001100100000000000000001000000000000000000000000000001000000011000001111000010100000000000000000000010000000001000000000000000000100000000100010000000000000000110001010000000011000000101000000100000000000000000100000000000100100000000000000000000000001000000000000100000000001000100000000010000001010000000100000000000000010100000000000000000000000000011001000011001100000000000010100010001000100001010000000000000000011000000001000000100000000000000100010000000010000000010010000000000000000000001000000010000100000000000010100010000010000000000000110000000000000001100000000100000001000000000000010000000000000001000000011010000000100010000000000011010000100000001000000000001001000000000000001010010000000000000000000000001000000000100100100000110000000100000000010011000000010101000000011000000100000010101100101000000000001000000000001001001010000000000000001|88|902^975^945^951",4700019
