ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4700001,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",46999,6,142.000000,"142",86.000000,"86","4600040",47000
4700002,1,1.000000,"1.000000",1.000000,"1.000000",0.472000,"0.472000",0.492000,"0.492000",0.741000,0.741000,"0.741000",46999,0,137.000000,"137",92.000000,"92","4600040",47000
4700003,1,0.504000,"0.504000",0.492000,"0.492000",0.496000,"0.496000",0.496000,"0.496000",0.497000,0.497000,"0.497000",46999,0,147.000000,"147",108.000000,"108","4600040",47000
4700004,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",46999,7,135.000000,"135",93.000000,"93","4600040",47000
4700005,1,0.516000,"0.516000",0.504000,"0.504000",0.500000,"0.500000",0.500000,"0.500000",0.505000,0.505000,"0.505000",46999,0,166.000000,"166",133.000000,"133","4600040",47000
4700006,1,0.488000,"0.488000",0.504000,"0.504000",0.552000,"0.552000",0.568000,"0.568000",0.528000,0.528000,"0.528000",46999,0,174.000000,"174",145.000000,"145","4600040",47000
4700007,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",46999,8,157.000000,"157",123.000000,"123","4600040",47000
4700008,1,1.000000,"1.000000",0.456000,"0.456000",0.472000,"0.472000",0.480000,"0.480000",0.602000,0.602000,"0.602000",46999,0,140.000000,"140",94.000000,"94","4600040",47000
4700009,1,0.516000,"0.516000",0.512000,"0.512000",0.512000,"0.512000",0.496000,"0.496000",0.509000,0.509000,"0.509000",46999,0,162.000000,"162",133.000000,"133","4600040",47000
4700010,1,0.548000,"0.548000",0.544000,"0.544000",0.468000,"0.468000",0.492000,"0.492000",0.513000,0.513000,"0.513000",46999,0,172.000000,"172",149.000000,"149","4600040",47000
4700011,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",46999,8,138.000000,"138",90.000000,"90","4600040",47000
4700012,1,0.464000,"0.464000",0.448000,"0.448000",0.468000,"0.468000",0.460000,"0.460000",0.460000,0.460000,"0.460000",46999,0,143.000000,"143",93.000000,"93","4600040",47000
4700013,1,0.484000,"0.484000",0.484000,"0.484000",0.480000,"0.480000",0.468000,"0.468000",0.479000,0.479000,"0.479000",46999,0,165.000000,"165",125.000000,"125","4600040",47000
4700014,1,0.496000,"0.496000",0.504000,"0.504000",0.492000,"0.492000",0.508000,"0.508000",0.500000,0.500000,"0.500000",46999,0,168.000000,"168",123.000000,"123","4600040",47000
4700015,1,0.484000,"0.484000",0.496000,"0.496000",0.492000,"0.492000",0.480000,"0.480000",0.488000,0.488000,"0.488000",46999,0,166.000000,"166",103.000000,"103","4600040",47000
4700016,1,0.496000,"0.496000",0.488000,"0.488000",0.500000,"0.500000",0.548000,"0.548000",0.508000,0.508000,"0.508000",46999,0,145.000000,"145",119.000000,"119","4600040",47000
4700017,1,0.540000,"0.540000",0.496000,"0.496000",0.460000,"0.460000",0.536000,"0.536000",0.508000,0.508000,"0.508000",46999,0,145.000000,"145",120.000000,"120","4600040",47000
4700018,1,0.500000,"0.500000",0.480000,"0.480000",0.480000,"0.480000",0.460000,"0.460000",0.480000,0.480000,"0.480000",46999,0,138.000000,"138",94.000000,"94","4600040",47000
4700019,1,0.544000,"0.544000",0.532000,"0.532000",0.512000,"0.512000",0.504000,"0.504000",0.523000,0.523000,"0.523000",46999,0,141.000000,"141",111.000000,"111","4600040",47000
4700020,1,0.528000,"0.528000",0.532000,"0.532000",0.484000,"0.484000",0.516000,"0.516000",0.515000,0.515000,"0.515000",46999,0,154.000000,"154",119.000000,"119","4600040",47000
4700021,1,0.524000,"0.524000",0.520000,"0.520000",0.536000,"0.536000",0.532000,"0.532000",0.528000,0.528000,"0.528000",46999,0,146.000000,"146",118.000000,"118","4600040",47000
4700022,1,0.492000,"0.492000",0.492000,"0.492000",0.500000,"0.500000",0.512000,"0.512000",0.499000,0.499000,"0.499000",46999,0,169.000000,"169",123.000000,"123","4600040",47000
4700023,1,0.544000,"0.544000",0.548000,"0.548000",0.552000,"0.552000",0.540000,"0.540000",0.546000,0.546000,"0.546000",46999,0,139.000000,"139",93.000000,"93","4600040",47000
4700024,1,0.460000,"0.460000",0.464000,"0.464000",0.460000,"0.460000",0.468000,"0.468000",0.463000,0.463000,"0.463000",46999,0,147.000000,"147",87.000000,"87","4600040",47000
4700025,1,0.500000,"0.500000",0.488000,"0.488000",0.512000,"0.512000",0.520000,"0.520000",0.505000,0.505000,"0.505000",46999,0,139.000000,"139",97.000000,"97","4600040",47000
4700026,1,0.528000,"0.528000",0.516000,"0.516000",0.500000,"0.500000",0.500000,"0.500000",0.511000,0.511000,"0.511000",46999,0,154.000000,"154",120.000000,"120","4600040",47000
4700027,1,1.000000,"1.000000",0.512000,"0.512000",0.500000,"0.500000",0.508000,"0.508000",0.630000,0.630000,"0.630000",46999,0,145.000000,"145",97.000000,"97","4600040",47000
