BRAIN_root::brainData,ID
"0001000000000000000010000001000000000001000000100101000000000100000100001000000000110100001001000000001000000001001000000000000000100000000000100001100000010001000001010010000100000000000000101000000001001000001010001000100111001001010000010100001000001011001000000000000000000010000000001001010000010000000010000100000000000000100000001000001000001000000000000000000100000001000000000000000000000100000000100000000000000000000000000000000000000010010100001000111001001000000000110000000000000011101010000000000100101000000000000000000000001100000000000001000000000000010110110001100000000001001001001000000010000000000001001000001000000000100000000000010000000000000000000000001000000000011000000000000000000000000000000000010000010100001000000000100101000000000000000100000000000000000000000100010100010100100000000010110011000010000000000000000000000000000001100000000000000100010000000010000000100000101000000110010100110000100011000001100000000100010001010000000010000100000010001001100000000001|82|917^984^988^932",4400001
"0001000000000000000010000001000000000001000000100001000000000100000000001000000000110100001101000000001000000001001000000000000000100000000000101000100000010001100001010010000100000000000000101000000001001000001000001000000111000001010001000100001000001011000000000000000000000010000000001001010000000000000010000100000000000000000000000000001000000000001000000000000100000001000000000000000000000100000000100000000000000000000000000000000000000010010100001000111001001000000000110000000000000011101010000000000000101000000000000000000000001100000000000000000000000000010110110001100000000001001001011000000010000000000001000000001000000000100000000000010000000000000000000000001000000000011000000000000000000000000000000000000000010100001000000011100101000000000000000000000000000000000000000000010100010100100000000010110011000010000000000000000000000100000001100000000000000100010000000010000000100000111000000110010100110000100011000001100000000100010001010000000010000101000010001000100000000000|82|917^984^988^932",4400002
"0001000000000000010010000001000000000000000000100001000000000100000000001000100000110100001101000000001000000001001000000000000000100000000000101000010000010001000001010010000100000000000000101000000001001000001000001000100111001001010001000100000000001001000000000000000000000010000000001001010000000000000010000100000000000000100000000000001000000000001000100000000100000001000000000000000000000100000000100000000000000000000000000000000000000010010000001000111001001100000000110000000000000011101010000000000000101000000000000000000000001100000000000001000000000000010110110011100000000001001001011000000010000000000001000000001000100000100000000000010000000000000000000000001000001000011000000000000000000000000000000000010000010100001000000011100001000000000000000000000000000000000000000100010100010100100000000010110011000010000000000000000000000100000001100100000000000100010000000010000000100000101000000110010100110000100011000001100000000100010000010000000010000101000010001001100000000001|82|917^984^988^932",4400003
"0000100001000000100000000001000000000000000000000001000001001100100000001000000000110100001111000000100000000000000010000000000000000100000000101000000000010001000000000000000100000000000010100000000001001000001000000000100111001001010100010000000000001010000000000000000000000010000000100000010000100000100010001000000000000000111000001000001000010000000000000000000100100001000000000001000000000100000000100000000000000000000000000000000000000000100100101000111000001000010000010000000000000010111000100000000000100000000000010000000000001100000100000000010000000000010110100001000000000011000001001000000010000000000001000000000000010000100000000000000000000010000000000010001000000000010000000000000100000000000000000000000000010100011000000000100101000100000000000100000000000100000000000100000100000100100000000000110001000010000000000000000000000100000001100000000001000000010000000010000101100000001000000010010000010010100010000001010000000100010010010000000011000100001010001001100000000001|82|917^984^988^932",4400004
"0001000000000000100010100001100000001001000000100011000000000100000000001000000000010100001101000000001000000001001000000000001000100000000000101000100000010001000001010010000100000000000000101000000111001000001000001000100111001001010001000100001000000010000000000000000000000000000000000001010000000000000010000100000000000000100000001000001000001000001000000000000100000101000000000000000000000100000000100000000000000000000000000000100000000010000100001000111001001000000000110000000000000011101000000000000000101000000000010000000000001100000001000001000000000000010110110001100000000001001001011000000010000000010001000000000000000000100000000000010000000000000000000000001000000000011000000000000100000000000000000000000000011000001000000000000101000000000000000100000000000000000000000000000100010100100000000010110011000000000001000000000000000100000001100000000000000100010000000010000000100000001000000110010100110000100010000001100000001100000101010000000010000100010010001000100000000001|50|917^984^988^932",4400005
"0000100001000000100000000001000000000000000000000001000001000100100000001000000000110100001111000000100000000000000010000000000000000000000000101000000000010001000000000000000100000000000010100000000001001000001000000001100111001001010100000000000000001010000000000000000000000010000000100000010000000000000010001001000000000000111000001000000000010000000000000000000100000001000000000000000000000000000000100000000000000000000000000000000000000010000100101000111000001000000000010000000000000010111000100000000000100000000000010000000000001100000101000000000000000000010110100000000000000011000001000000000010000000000001000000000000010000100000000000000000000000000000000010001000000000011000000000000100010000000000000000000000010100011000000000100101000100000000000100000000000100000100000100000100000100100000000010110001000010000000000000000000000000000001100000000001000000010000000010000101111000001000000010010000110000100010000000010000100100010000010000000011000100001010001001100000000101|82|917^984^988^932",4400006
"0000100001000000100011000001000000000000010000100101000000000100100010001000000000100100001011000100100000000000000000000000000000000000000000101000000000010001000000000000000100000000000010100000000001001000001000000000100111001000110100000000000000001010000000000000000000000010000000101000010000000001000010001000000100000000001000001000001000011000001000000000000100010001000000000000000000000100000000100000000000100000000000000000100000000010000100101000111000001000000000010000000000000010110000100000000000100000000000010000000000001101000101000000000000001000010110010001000000000001000000001000000000000000000001000000000000010000100000000000000000000000000000000010001001000000011000000000000110000000000000000000000000010100011000000000100100000100000000000100000000000100100000000100000100000100000000000010110001000010000000000000000000000100000001100000000001000000000000000010000101100000001000000010010100110000100010000001010000000100010000010000000011000100001010001001100000000000|82|917^984^988^932",4400007
"0000100001000000100001000001000000000000000000000001000001001100100000001000000000110100001111000000100000000000000010000000000000000000000000101000000000010001000000000000000100000000000010100000000001001000001000000000100111001001010100000000000000001010000000000000000000000010000000100000010000100000100010001000000000000000111000001000001000010000000000001000000100000001000000000001000000000000000000100000000000000000000000000000000000000010000100101001111000001000000000010000000000000010111000100000000000100000000000010000000000001100000100000000000000000000010110100001000000000011000001001000000010000000000001000000000000010000100000000000000000000000001000000010001000000010011000000000000100000000000000000000000000010100011000000000100101000100000000000100000000000100000000000100000100000100100000000000110001000010000000000000000000000100000101100000000001000000010000000010000101100000001000000010010000010000100010000001010000000100011000010000000011000100001010001001000000000001|82|917^984^954^932",4400008
"0001000000000000000010000001000000000000000000100001000000000100000000001000100000100100001101000000001000000001001000000000000000100000000000101000100000010001000001010010000100000000000000101000000001001000001000001000100111001001010001000100001000001001000000000000000000000010000000001001000000000000000010000100000000000000100000000000001000000000001000100000000100000001000000000000000000000100000000100000000000000000000000000000000000000010010100001000111001001000000000110100000000000011101010000000000000101000000000000000000000001100000000000001000000000000010110110001100000000001000001011000000010000000000000000000001000100100100000000000010000000000000000000000001000001000011000000000000000000000000000000000010000010100001000000011100101000000000000000000000000000000000000000100010100010100100000000010110011000010000000000000000000000100000001100000000000000100010000000010000000101000101001000110010100010000100001000001100000000100010001010000000010000101000010001001100000000001|82|917^984^988^900",4400009
"0001000000000000000010000001000000000001000000100001000000000100000000001000000000110100001101000000001000000000001000000000000000100000000000101000100000010001000001010010000100000000000000101000000001001000001000001000100111001001010001010100001000001011001000000000000000000010000000001001010000000000000010000100000000000000100000001000001000001000000000000000000100000001000000000000000000000100000000100000000000010000000000000000000000000010010100001000111001001000000000110000000000000011101010000000000000100000000000000000000001001100000000000001000000000000010110110001100000000001001001001000000010000000000001000000001000000000100000000000000000010000000000000000001000000000011000000000000000000001000000000000010000010100000000000000100101000000000000000100000000000000000000000100010100010100101000000010110010000010000000000000000010000000000001100000000000000100010000000010000001100000101000000110010100110000100011000001110000000100010000010000000010010100000010001001100000000001|82|917^984^988^932",4400010
