ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4200001,1,0.932000,"0.932000",0.472000,"0.472000",0.932000,"0.932000",0.932000,"0.932000",0.817000,0.817000,"0.817000",41999,1,145.000000,"145",126.000000,"126","4100095",42000
4200002,1,1.000000,"1.000000",1.000000,"1.000000",0.544000,"0.544000",0.540000,"0.540000",0.771000,0.771000,"0.771000",41999,0,137.000000,"137",108.000000,"108","4100095",42000
4200003,1,0.576000,"0.576000",0.568000,"0.568000",0.556000,"0.556000",0.548000,"0.548000",0.562000,0.562000,"0.562000",41999,0,152.000000,"152",133.000000,"133","4100095",42000
4200004,1,1.000000,"1.000000",1.000000,"1.000000",0.476000,"0.476000",0.464000,"0.464000",0.735000,0.735000,"0.735000",41999,0,144.000000,"144",120.000000,"120","4100095",42000
4200005,1,0.480000,"0.480000",0.500000,"0.500000",0.568000,"0.568000",0.480000,"0.480000",0.507000,0.507000,"0.507000",41999,0,151.000000,"151",128.000000,"128","4100095",42000
4200006,1,0.928000,"0.928000",0.928000,"0.928000",0.928000,"0.928000",0.928000,"0.928000",0.928000,0.928000,"0.928000",41999,1,147.000000,"147",123.000000,"123","4100095",42000
4200007,1,0.488000,"0.488000",0.468000,"0.468000",0.468000,"0.468000",0.480000,"0.480000",0.476000,0.476000,"0.476000",41999,0,145.000000,"145",120.000000,"120","4100095",42000
4200008,1,0.504000,"0.504000",0.520000,"0.520000",0.516000,"0.516000",0.536000,"0.536000",0.519000,0.519000,"0.519000",41999,0,147.000000,"147",115.000000,"115","4100095",42000
4200009,1,0.948000,"0.948000",0.476000,"0.476000",0.956000,"0.956000",0.360000,"0.360000",0.685000,0.685000,"0.685000",41999,0,147.000000,"147",120.000000,"120","4100095",42000
4200010,1,0.500000,"0.500000",0.528000,"0.528000",0.528000,"0.528000",0.512000,"0.512000",0.517000,0.517000,"0.517000",41999,0,147.000000,"147",114.000000,"114","4100095",42000
