ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
3500001,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",34999,9,157.000000,"157",125.000000,"125","3400007",35000
3500002,1,0.528000,"0.528000",0.524000,"0.524000",0.468000,"0.468000",0.456000,"0.456000",0.494000,0.494000,"0.494000",34999,0,164.000000,"164",136.000000,"136","3400007",35000
3500003,1,0.496000,"0.496000",0.488000,"0.488000",0.488000,"0.488000",0.496000,"0.496000",0.492000,0.492000,"0.492000",34999,0,159.000000,"159",132.000000,"132","3400007",35000
3500004,1,1.000000,"1.000000",0.512000,"0.512000",1.000000,"1.000000",0.516000,"0.516000",0.757000,0.757000,"0.757000",34999,3,154.000000,"154",121.000000,"121","3400007",35000
3500005,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",34999,14,161.000000,"161",141.000000,"141","3400007",35000
3500006,1,0.516000,"0.516000",0.520000,"0.520000",0.488000,"0.488000",0.528000,"0.528000",0.513000,0.513000,"0.513000",34999,0,156.000000,"156",135.000000,"135","3400007",35000
3500007,1,0.460000,"0.460000",0.444000,"0.444000",0.424000,"0.424000",0.460000,"0.460000",0.447000,0.447000,"0.447000",34999,0,166.000000,"166",144.000000,"144","3400007",35000
3500008,1,0.504000,"0.504000",0.492000,"0.492000",0.484000,"0.484000",0.484000,"0.484000",0.491000,0.491000,"0.491000",34999,0,159.000000,"159",143.000000,"143","3400007",35000
3500009,1,0.484000,"0.484000",0.492000,"0.492000",0.532000,"0.532000",0.492000,"0.492000",0.500000,0.500000,"0.500000",34999,0,160.000000,"160",132.000000,"132","3400007",35000
3500010,1,0.608000,"0.608000",0.588000,"0.588000",0.592000,"0.592000",0.584000,"0.584000",0.593000,0.593000,"0.593000",34999,0,160.000000,"160",146.000000,"146","3400007",35000
3500011,1,0.468000,"0.468000",0.476000,"0.476000",0.464000,"0.464000",0.460000,"0.460000",0.467000,0.467000,"0.467000",34999,0,161.000000,"161",136.000000,"136","3400007",35000
3500012,1,0.464000,"0.464000",0.464000,"0.464000",0.480000,"0.480000",0.484000,"0.484000",0.473000,0.473000,"0.473000",34999,0,160.000000,"160",137.000000,"137","3400007",35000
3500013,1,0.492000,"0.492000",0.480000,"0.480000",0.480000,"0.480000",0.484000,"0.484000",0.484000,0.484000,"0.484000",34999,0,155.000000,"155",127.000000,"127","3400007",35000
3500014,1,0.532000,"0.532000",0.532000,"0.532000",0.524000,"0.524000",0.524000,"0.524000",0.528000,0.528000,"0.528000",34999,0,162.000000,"162",135.000000,"135","3400007",35000
3500015,1,0.528000,"0.528000",0.476000,"0.476000",0.480000,"0.480000",0.520000,"0.520000",0.501000,0.501000,"0.501000",34999,0,163.000000,"163",147.000000,"147","3400007",35000
3500016,1,0.436000,"0.436000",0.436000,"0.436000",0.568000,"0.568000",0.464000,"0.464000",0.476000,0.476000,"0.476000",34999,0,158.000000,"158",144.000000,"144","3400007",35000
