ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
3700001,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",36999,6,160.000000,"160",130.000000,"130","3600051",37000
3700002,1,0.444000,"0.444000",0.552000,"0.552000",0.472000,"0.472000",0.592000,"0.592000",0.515000,0.515000,"0.515000",36999,0,157.000000,"157",127.000000,"127","3600051",37000
3700003,1,0.504000,"0.504000",0.508000,"0.508000",0.524000,"0.524000",0.532000,"0.532000",0.517000,0.517000,"0.517000",36999,0,143.000000,"143",109.000000,"109","3600051",37000
3700004,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",36999,4,155.000000,"155",114.000000,"114","3600051",37000
3700005,1,0.492000,"0.492000",0.508000,"0.508000",0.500000,"0.500000",0.496000,"0.496000",0.499000,0.499000,"0.499000",36999,0,156.000000,"156",143.000000,"143","3600051",37000
3700006,1,0.560000,"0.560000",0.500000,"0.500000",0.500000,"0.500000",0.488000,"0.488000",0.512000,0.512000,"0.512000",36999,0,153.000000,"153",131.000000,"131","3600051",37000
3700007,1,0.456000,"0.456000",0.460000,"0.460000",0.460000,"0.460000",0.464000,"0.464000",0.460000,0.460000,"0.460000",36999,0,156.000000,"156",113.000000,"113","3600051",37000
3700008,1,0.460000,"0.460000",0.464000,"0.464000",0.476000,"0.476000",0.464000,"0.464000",0.466000,0.466000,"0.466000",36999,0,144.000000,"144",124.000000,"124","3600051",37000
3700009,1,0.504000,"0.504000",0.500000,"0.500000",0.512000,"0.512000",0.504000,"0.504000",0.505000,0.505000,"0.505000",36999,0,152.000000,"152",138.000000,"138","3600051",37000
3700010,1,1.000000,"1.000000",0.524000,"0.524000",0.516000,"0.516000",0.520000,"0.520000",0.640000,0.640000,"0.640000",36999,0,151.000000,"151",100.000000,"100","3600051",37000
3700011,1,0.484000,"0.484000",0.484000,"0.484000",0.488000,"0.488000",0.496000,"0.496000",0.488000,0.488000,"0.488000",36999,0,152.000000,"152",131.000000,"131","3600051",37000
3700012,1,0.516000,"0.516000",0.512000,"0.512000",0.504000,"0.504000",0.508000,"0.508000",0.510000,0.510000,"0.510000",36999,0,149.000000,"149",140.000000,"140","3600051",37000
3700013,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",36999,6,145.000000,"145",119.000000,"119","3600051",37000
3700014,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",36999,3,155.000000,"155",108.000000,"108","3600051",37000
3700015,1,0.508000,"0.508000",0.512000,"0.512000",0.512000,"0.512000",0.508000,"0.508000",0.510000,0.510000,"0.510000",36999,0,160.000000,"160",137.000000,"137","3600051",37000
3700016,1,0.492000,"0.492000",0.492000,"0.492000",0.488000,"0.488000",0.492000,"0.492000",0.491000,0.491000,"0.491000",36999,0,148.000000,"148",111.000000,"111","3600051",37000
3700017,1,0.512000,"0.512000",0.504000,"0.504000",0.496000,"0.496000",0.496000,"0.496000",0.502000,0.502000,"0.502000",36999,0,158.000000,"158",130.000000,"130","3600051",37000
3700018,1,1.000000,"1.000000",0.496000,"0.496000",0.508000,"0.508000",0.524000,"0.524000",0.632000,0.632000,"0.632000",36999,0,149.000000,"149",115.000000,"115","3600051",37000
3700019,1,0.492000,"0.492000",0.492000,"0.492000",0.496000,"0.496000",0.508000,"0.508000",0.497000,0.497000,"0.497000",36999,0,158.000000,"158",132.000000,"132","3600051",37000
3700020,1,0.520000,"0.520000",0.520000,"0.520000",0.516000,"0.516000",0.528000,"0.528000",0.521000,0.521000,"0.521000",36999,0,157.000000,"157",129.000000,"129","3600051",37000
