ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4200001,1,0.440000,"0.440000",0.436000,"0.436000",0.428000,"0.428000",0.432000,"0.432000",0.434000,0.434000,"0.434000",41999,0,152.000000,"152",119.000000,"119","4100001",42000
4200002,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,6,159.000000,"159",144.000000,"144","4100001",42000
4200003,1,0.568000,"0.568000",0.548000,"0.548000",0.548000,"0.548000",0.552000,"0.552000",0.554000,0.554000,"0.554000",41999,0,154.000000,"154",140.000000,"140","4100001",42000
4200004,1,0.496000,"0.496000",0.512000,"0.512000",0.508000,"0.508000",0.492000,"0.492000",0.502000,0.502000,"0.502000",41999,0,161.000000,"161",151.000000,"151","4100001",42000
4200005,1,0.508000,"0.508000",0.500000,"0.500000",0.496000,"0.496000",0.492000,"0.492000",0.499000,0.499000,"0.499000",41999,0,150.000000,"150",124.000000,"124","4100001",42000
4200006,1,1.000000,"1.000000",0.504000,"0.504000",1.000000,"1.000000",1.000000,"1.000000",0.876000,0.876000,"0.876000",41999,2,160.000000,"160",147.000000,"147","4100001",42000
4200007,1,0.532000,"0.532000",0.520000,"0.520000",0.520000,"0.520000",0.500000,"0.500000",0.518000,0.518000,"0.518000",41999,0,149.000000,"149",110.000000,"110","4100001",42000
4200008,1,0.504000,"0.504000",0.508000,"0.508000",0.508000,"0.508000",0.520000,"0.520000",0.510000,0.510000,"0.510000",41999,0,153.000000,"153",129.000000,"129","4100001",42000
4200009,1,0.480000,"0.480000",0.496000,"0.496000",0.504000,"0.504000",0.496000,"0.496000",0.494000,0.494000,"0.494000",41999,0,161.000000,"161",135.000000,"135","4100001",42000
4200010,1,0.916000,"0.916000",0.920000,"0.920000",0.932000,"0.932000",0.936000,"0.936000",0.926000,0.926000,"0.926000",41999,0,154.000000,"154",144.000000,"144","4100001",42000
4200011,1,0.488000,"0.488000",0.520000,"0.520000",0.476000,"0.476000",0.480000,"0.480000",0.491000,0.491000,"0.491000",41999,0,153.000000,"153",130.000000,"130","4100001",42000
4200012,1,1.000000,"1.000000",0.496000,"0.496000",0.484000,"0.484000",0.488000,"0.488000",0.617000,0.617000,"0.617000",41999,0,160.000000,"160",133.000000,"133","4100001",42000
4200013,1,0.544000,"0.544000",0.544000,"0.544000",0.544000,"0.544000",0.556000,"0.556000",0.547000,0.547000,"0.547000",41999,0,157.000000,"157",142.000000,"142","4100001",42000
4200014,1,0.592000,"0.592000",0.496000,"0.496000",0.576000,"0.576000",0.592000,"0.592000",0.564000,0.564000,"0.564000",41999,1,152.000000,"152",138.000000,"138","4100001",42000
4200015,1,0.476000,"0.476000",0.476000,"0.476000",0.496000,"0.496000",0.484000,"0.484000",0.483000,0.483000,"0.483000",41999,0,156.000000,"156",132.000000,"132","4100001",42000
4200016,1,0.548000,"0.548000",0.544000,"0.544000",0.540000,"0.540000",0.536000,"0.536000",0.542000,0.542000,"0.542000",41999,0,152.000000,"152",124.000000,"124","4100001",42000
4200017,1,0.524000,"0.524000",0.508000,"0.508000",0.496000,"0.496000",0.516000,"0.516000",0.511000,0.511000,"0.511000",41999,0,156.000000,"156",128.000000,"128","4100001",42000
4200018,1,1.000000,"1.000000",0.540000,"0.540000",1.000000,"1.000000",1.000000,"1.000000",0.885000,0.885000,"0.885000",41999,4,147.000000,"147",114.000000,"114","4100001",42000
4200019,1,0.512000,"0.512000",0.512000,"0.512000",0.496000,"0.496000",0.528000,"0.528000",0.512000,0.512000,"0.512000",41999,0,155.000000,"155",141.000000,"141","4100001",42000
4200020,1,0.488000,"0.488000",0.504000,"0.504000",0.504000,"0.504000",0.488000,"0.488000",0.496000,0.496000,"0.496000",41999,0,154.000000,"154",139.000000,"139","4100001",42000
4200021,1,0.460000,"0.460000",0.556000,"0.556000",0.564000,"0.564000",0.576000,"0.576000",0.539000,0.539000,"0.539000",41999,0,162.000000,"162",138.000000,"138","4100001",42000
4200022,1,0.528000,"0.528000",0.524000,"0.524000",0.516000,"0.516000",0.524000,"0.524000",0.523000,0.523000,"0.523000",41999,0,151.000000,"151",142.000000,"142","4100001",42000
4200023,1,0.444000,"0.444000",0.512000,"0.512000",0.552000,"0.552000",0.488000,"0.488000",0.499000,0.499000,"0.499000",41999,0,163.000000,"163",146.000000,"146","4100001",42000
4200024,1,0.532000,"0.532000",0.548000,"0.548000",0.544000,"0.544000",0.532000,"0.532000",0.539000,0.539000,"0.539000",41999,0,147.000000,"147",119.000000,"119","4100001",42000
4200025,1,0.468000,"0.468000",0.464000,"0.464000",0.456000,"0.456000",0.468000,"0.468000",0.464000,0.464000,"0.464000",41999,0,148.000000,"148",135.000000,"135","4100001",42000
4200026,1,0.940000,"0.940000",0.960000,"0.960000",0.964000,"0.964000",0.968000,"0.968000",0.958000,0.958000,"0.958000",41999,3,156.000000,"156",140.000000,"140","4100001",42000
4200027,1,0.472000,"0.472000",0.484000,"0.484000",0.472000,"0.472000",0.480000,"0.480000",0.477000,0.477000,"0.477000",41999,0,151.000000,"151",114.000000,"114","4100001",42000
4200028,1,0.500000,"0.500000",0.504000,"0.504000",0.496000,"0.496000",0.500000,"0.500000",0.500000,0.500000,"0.500000",41999,0,151.000000,"151",131.000000,"131","4100001",42000
4200029,1,0.512000,"0.512000",0.528000,"0.528000",0.516000,"0.516000",0.528000,"0.528000",0.521000,0.521000,"0.521000",41999,0,157.000000,"157",131.000000,"131","4100001",42000
4200030,1,0.788000,"0.788000",0.832000,"0.832000",0.780000,"0.780000",0.780000,"0.780000",0.795000,0.795000,"0.795000",41999,0,150.000000,"150",133.000000,"133","4100001",42000
4200031,1,0.556000,"0.556000",0.568000,"0.568000",0.564000,"0.564000",0.560000,"0.560000",0.562000,0.562000,"0.562000",41999,0,155.000000,"155",100.000000,"100","4100001",42000
4200032,1,1.000000,"1.000000",0.580000,"0.580000",0.584000,"0.584000",0.580000,"0.580000",0.686000,0.686000,"0.686000",41999,0,156.000000,"156",147.000000,"147","4100001",42000
4200033,1,0.436000,"0.436000",0.548000,"0.548000",0.556000,"0.556000",0.436000,"0.436000",0.494000,0.494000,"0.494000",41999,0,157.000000,"157",139.000000,"139","4100001",42000
4200034,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,12,167.000000,"167",151.000000,"151","4100001",42000
4200035,1,0.512000,"0.512000",0.520000,"0.520000",0.520000,"0.520000",0.512000,"0.512000",0.516000,0.516000,"0.516000",41999,0,147.000000,"147",122.000000,"122","4100001",42000
4200036,1,0.544000,"0.544000",0.528000,"0.528000",0.532000,"0.532000",0.520000,"0.520000",0.531000,0.531000,"0.531000",41999,0,159.000000,"159",65.000000,"65","4100001",42000
4200037,1,1.000000,"1.000000",0.520000,"0.520000",1.000000,"1.000000",0.512000,"0.512000",0.758000,0.758000,"0.758000",41999,1,156.000000,"156",140.000000,"140","4100001",42000
4200038,1,0.524000,"0.524000",0.520000,"0.520000",0.468000,"0.468000",0.460000,"0.460000",0.493000,0.493000,"0.493000",41999,0,161.000000,"161",150.000000,"150","4100001",42000
4200039,1,0.436000,"0.436000",0.560000,"0.560000",0.560000,"0.560000",0.564000,"0.564000",0.530000,0.530000,"0.530000",41999,0,157.000000,"157",141.000000,"141","4100001",42000
4200040,1,0.532000,"0.532000",0.492000,"0.492000",0.508000,"0.508000",0.516000,"0.516000",0.512000,0.512000,"0.512000",41999,0,158.000000,"158",138.000000,"138","4100001",42000
4200041,1,0.584000,"0.584000",0.576000,"0.576000",0.468000,"0.468000",0.464000,"0.464000",0.523000,0.523000,"0.523000",41999,0,150.000000,"150",128.000000,"128","4100001",42000
4200042,1,0.540000,"0.540000",0.548000,"0.548000",0.452000,"0.452000",0.452000,"0.452000",0.498000,0.498000,"0.498000",41999,0,157.000000,"157",124.000000,"124","4100001",42000
4200043,1,0.520000,"0.520000",0.516000,"0.516000",0.508000,"0.508000",0.520000,"0.520000",0.516000,0.516000,"0.516000",41999,0,160.000000,"160",141.000000,"141","4100001",42000
4200044,1,0.784000,"0.784000",0.812000,"0.812000",0.776000,"0.776000",0.812000,"0.812000",0.796000,0.796000,"0.796000",41999,1,158.000000,"158",147.000000,"147","4100001",42000
4200045,1,0.512000,"0.512000",0.520000,"0.520000",0.500000,"0.500000",0.496000,"0.496000",0.507000,0.507000,"0.507000",41999,0,158.000000,"158",126.000000,"126","4100001",42000
4200046,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,12,166.000000,"166",149.000000,"149","4100001",42000
4200047,1,0.444000,"0.444000",0.448000,"0.448000",0.452000,"0.452000",0.444000,"0.444000",0.447000,0.447000,"0.447000",41999,0,158.000000,"158",149.000000,"149","4100001",42000
4200048,1,0.504000,"0.504000",0.488000,"0.488000",0.524000,"0.524000",0.468000,"0.468000",0.496000,0.496000,"0.496000",41999,0,166.000000,"166",150.000000,"150","4100001",42000
4200049,1,1.000000,"1.000000",0.532000,"0.532000",0.532000,"0.532000",0.524000,"0.524000",0.647000,0.647000,"0.647000",41999,0,156.000000,"156",127.000000,"127","4100001",42000
4200050,1,0.552000,"0.552000",0.568000,"0.568000",0.436000,"0.436000",0.432000,"0.432000",0.497000,0.497000,"0.497000",41999,0,163.000000,"163",132.000000,"132","4100001",42000
4200051,1,0.576000,"0.576000",0.452000,"0.452000",0.452000,"0.452000",0.432000,"0.432000",0.478000,0.478000,"0.478000",41999,0,156.000000,"156",136.000000,"136","4100001",42000
4200052,1,0.508000,"0.508000",0.500000,"0.500000",0.504000,"0.504000",0.512000,"0.512000",0.506000,0.506000,"0.506000",41999,0,162.000000,"162",91.000000,"91","4100001",42000
4200053,1,0.504000,"0.504000",0.512000,"0.512000",0.504000,"0.504000",0.488000,"0.488000",0.502000,0.502000,"0.502000",41999,0,163.000000,"163",143.000000,"143","4100001",42000
4200054,1,0.480000,"0.480000",0.484000,"0.484000",0.472000,"0.472000",0.484000,"0.484000",0.480000,0.480000,"0.480000",41999,0,161.000000,"161",144.000000,"144","4100001",42000
4200055,1,0.556000,"0.556000",0.444000,"0.444000",0.460000,"0.460000",0.472000,"0.472000",0.483000,0.483000,"0.483000",41999,0,149.000000,"149",127.000000,"127","4100001",42000
4200056,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,4,165.000000,"165",156.000000,"156","4100001",42000
4200057,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,7,161.000000,"161",133.000000,"133","4100001",42000
4200058,1,0.524000,"0.524000",0.528000,"0.528000",0.536000,"0.536000",0.540000,"0.540000",0.532000,0.532000,"0.532000",41999,0,156.000000,"156",141.000000,"141","4100001",42000
4200059,1,0.472000,"0.472000",0.476000,"0.476000",0.480000,"0.480000",0.476000,"0.476000",0.476000,0.476000,"0.476000",41999,0,160.000000,"160",150.000000,"150","4100001",42000
