ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4600001,1,0.524000,"0.524000",0.528000,"0.528000",0.520000,"0.520000",0.536000,"0.536000",0.527000,0.527000,"0.527000",45999,0,156.000000,"156",146.000000,"146","4500055",46000
4600002,1,0.480000,"0.480000",0.480000,"0.480000",0.476000,"0.476000",0.496000,"0.496000",0.483000,0.483000,"0.483000",45999,0,150.000000,"150",118.000000,"118","4500055",46000
4600003,1,0.496000,"0.496000",0.496000,"0.496000",0.508000,"0.508000",0.520000,"0.520000",0.505000,0.505000,"0.505000",45999,0,160.000000,"160",138.000000,"138","4500055",46000
4600004,1,0.472000,"0.472000",0.472000,"0.472000",0.484000,"0.484000",0.476000,"0.476000",0.476000,0.476000,"0.476000",45999,0,165.000000,"165",146.000000,"146","4500055",46000
4600005,1,0.488000,"0.488000",0.516000,"0.516000",0.512000,"0.512000",0.528000,"0.528000",0.511000,0.511000,"0.511000",45999,0,161.000000,"161",140.000000,"140","4500055",46000
4600006,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,7,159.000000,"159",136.000000,"136","4500055",46000
4600007,1,0.496000,"0.496000",0.500000,"0.500000",0.500000,"0.500000",0.504000,"0.504000",0.500000,0.500000,"0.500000",45999,0,162.000000,"162",141.000000,"141","4500055",46000
4600008,1,0.460000,"0.460000",0.468000,"0.468000",0.456000,"0.456000",0.464000,"0.464000",0.462000,0.462000,"0.462000",45999,0,155.000000,"155",141.000000,"141","4500055",46000
4600009,1,0.516000,"0.516000",0.512000,"0.512000",0.508000,"0.508000",0.520000,"0.520000",0.514000,0.514000,"0.514000",45999,0,160.000000,"160",144.000000,"144","4500055",46000
4600010,1,0.532000,"0.532000",0.512000,"0.512000",0.492000,"0.492000",0.484000,"0.484000",0.505000,0.505000,"0.505000",45999,0,166.000000,"166",154.000000,"154","4500055",46000
4600011,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,6,157.000000,"157",138.000000,"138","4500055",46000
4600012,1,0.484000,"0.484000",0.476000,"0.476000",0.468000,"0.468000",0.472000,"0.472000",0.475000,0.475000,"0.475000",45999,0,163.000000,"163",138.000000,"138","4500055",46000
4600013,1,0.488000,"0.488000",0.488000,"0.488000",0.480000,"0.480000",0.488000,"0.488000",0.486000,0.486000,"0.486000",45999,0,160.000000,"160",142.000000,"142","4500055",46000
4600014,1,1.000000,"1.000000",1.000000,"1.000000",0.524000,"0.524000",0.520000,"0.520000",0.761000,0.761000,"0.761000",45999,1,158.000000,"158",139.000000,"139","4500055",46000
4600015,1,0.628000,"0.628000",0.572000,"0.572000",0.580000,"0.580000",0.636000,"0.636000",0.604000,0.604000,"0.604000",45999,0,165.000000,"165",125.000000,"125","4500055",46000
4600016,1,0.520000,"0.520000",0.528000,"0.528000",0.528000,"0.528000",0.528000,"0.528000",0.526000,0.526000,"0.526000",45999,0,162.000000,"162",142.000000,"142","4500055",46000
4600017,1,0.504000,"0.504000",0.508000,"0.508000",0.512000,"0.512000",0.512000,"0.512000",0.509000,0.509000,"0.509000",45999,0,160.000000,"160",135.000000,"135","4500055",46000
4600018,1,0.528000,"0.528000",0.548000,"0.548000",0.536000,"0.536000",0.532000,"0.532000",0.536000,0.536000,"0.536000",45999,0,159.000000,"159",146.000000,"146","4500055",46000
4600019,1,0.920000,"0.920000",0.928000,"0.928000",0.940000,"0.940000",0.940000,"0.940000",0.932000,0.932000,"0.932000",45999,5,165.000000,"165",147.000000,"147","4500055",46000
4600020,1,0.532000,"0.532000",0.528000,"0.528000",0.532000,"0.532000",0.528000,"0.528000",0.530000,0.530000,"0.530000",45999,0,154.000000,"154",132.000000,"132","4500055",46000
4600021,1,0.532000,"0.532000",0.524000,"0.524000",0.472000,"0.472000",0.532000,"0.532000",0.515000,0.515000,"0.515000",45999,0,166.000000,"166",126.000000,"126","4500055",46000
4600022,1,0.560000,"0.560000",0.564000,"0.564000",0.512000,"0.512000",0.504000,"0.504000",0.535000,0.535000,"0.535000",45999,0,163.000000,"163",141.000000,"141","4500055",46000
4600023,1,0.492000,"0.492000",0.504000,"0.504000",0.508000,"0.508000",0.516000,"0.516000",0.505000,0.505000,"0.505000",45999,0,155.000000,"155",140.000000,"140","4500055",46000
4600024,1,0.568000,"0.568000",0.484000,"0.484000",0.524000,"0.524000",0.580000,"0.580000",0.539000,0.539000,"0.539000",45999,0,161.000000,"161",139.000000,"139","4500055",46000
4600025,1,0.524000,"0.524000",0.532000,"0.532000",0.516000,"0.516000",0.508000,"0.508000",0.520000,0.520000,"0.520000",45999,0,154.000000,"154",118.000000,"118","4500055",46000
4600026,1,0.912000,"0.912000",0.476000,"0.476000",0.928000,"0.928000",0.936000,"0.936000",0.813000,0.813000,"0.813000",45999,0,157.000000,"157",116.000000,"116","4500055",46000
4600027,1,0.512000,"0.512000",0.504000,"0.504000",0.484000,"0.484000",0.508000,"0.508000",0.502000,0.502000,"0.502000",45999,0,160.000000,"160",138.000000,"138","4500055",46000
4600028,1,0.524000,"0.524000",0.472000,"0.472000",0.476000,"0.476000",0.508000,"0.508000",0.495000,0.495000,"0.495000",45999,0,154.000000,"154",133.000000,"133","4500055",46000
4600029,1,0.508000,"0.508000",0.508000,"0.508000",0.504000,"0.504000",0.516000,"0.516000",0.509000,0.509000,"0.509000",45999,0,166.000000,"166",122.000000,"122","4500055",46000
4600030,1,0.520000,"0.520000",0.476000,"0.476000",0.484000,"0.484000",0.516000,"0.516000",0.499000,0.499000,"0.499000",45999,0,167.000000,"167",153.000000,"153","4500055",46000
4600031,1,1.000000,"1.000000",1.000000,"1.000000",0.472000,"0.472000",0.456000,"0.456000",0.732000,0.732000,"0.732000",45999,0,159.000000,"159",121.000000,"121","4500055",46000
4600032,1,0.484000,"0.484000",0.472000,"0.472000",0.468000,"0.468000",0.464000,"0.464000",0.472000,0.472000,"0.472000",45999,0,156.000000,"156",138.000000,"138","4500055",46000
4600033,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,9,152.000000,"152",127.000000,"127","4500055",46000
4600034,1,0.464000,"0.464000",0.484000,"0.484000",0.472000,"0.472000",0.468000,"0.468000",0.472000,0.472000,"0.472000",45999,0,160.000000,"160",145.000000,"145","4500055",46000
4600035,1,0.472000,"0.472000",0.468000,"0.468000",0.476000,"0.476000",0.472000,"0.472000",0.472000,0.472000,"0.472000",45999,0,158.000000,"158",115.000000,"115","4500055",46000
4600036,1,0.552000,"0.552000",0.564000,"0.564000",0.552000,"0.552000",0.564000,"0.564000",0.558000,0.558000,"0.558000",45999,0,157.000000,"157",136.000000,"136","4500055",46000
4600037,1,0.500000,"0.500000",0.500000,"0.500000",0.508000,"0.508000",0.504000,"0.504000",0.503000,0.503000,"0.503000",45999,0,165.000000,"165",153.000000,"153","4500055",46000
4600038,1,0.500000,"0.500000",0.492000,"0.492000",0.484000,"0.484000",0.524000,"0.524000",0.500000,0.500000,"0.500000",45999,0,158.000000,"158",136.000000,"136","4500055",46000
4600039,1,0.484000,"0.484000",0.468000,"0.468000",0.468000,"0.468000",0.468000,"0.468000",0.472000,0.472000,"0.472000",45999,0,165.000000,"165",144.000000,"144","4500055",46000
4600040,1,1.000000,"1.000000",0.488000,"0.488000",0.488000,"0.488000",0.488000,"0.488000",0.616000,0.616000,"0.616000",45999,0,159.000000,"159",137.000000,"137","4500055",46000
4600041,1,0.520000,"0.520000",0.524000,"0.524000",0.536000,"0.536000",0.532000,"0.532000",0.528000,0.528000,"0.528000",45999,0,158.000000,"158",128.000000,"128","4500055",46000
4600042,1,1.000000,"1.000000",0.492000,"0.492000",0.496000,"0.496000",0.492000,"0.492000",0.620000,0.620000,"0.620000",45999,0,151.000000,"151",132.000000,"132","4500055",46000
4600043,1,0.508000,"0.508000",0.504000,"0.504000",0.508000,"0.508000",0.512000,"0.512000",0.508000,0.508000,"0.508000",45999,0,157.000000,"157",141.000000,"141","4500055",46000
4600044,1,0.576000,"0.576000",0.472000,"0.472000",0.484000,"0.484000",0.508000,"0.508000",0.510000,0.510000,"0.510000",45999,0,166.000000,"166",153.000000,"153","4500055",46000
4600045,1,0.896000,"0.896000",0.900000,"0.900000",0.928000,"0.928000",0.936000,"0.936000",0.915000,0.915000,"0.915000",45999,1,160.000000,"160",134.000000,"134","4500055",46000
4600046,1,0.472000,"0.472000",0.524000,"0.524000",0.528000,"0.528000",0.516000,"0.516000",0.510000,0.510000,"0.510000",45999,0,153.000000,"153",140.000000,"140","4500055",46000
4600047,1,0.496000,"0.496000",0.500000,"0.500000",0.520000,"0.520000",0.520000,"0.520000",0.509000,0.509000,"0.509000",45999,0,158.000000,"158",123.000000,"123","4500055",46000
4600048,1,0.472000,"0.472000",0.472000,"0.472000",0.512000,"0.512000",0.520000,"0.520000",0.494000,0.494000,"0.494000",45999,0,145.000000,"145",114.000000,"114","4500055",46000
4600049,1,0.500000,"0.500000",0.524000,"0.524000",0.528000,"0.528000",0.516000,"0.516000",0.517000,0.517000,"0.517000",45999,0,159.000000,"159",146.000000,"146","4500055",46000
4600050,1,0.900000,"0.900000",0.908000,"0.908000",0.912000,"0.912000",0.912000,"0.912000",0.908000,0.908000,"0.908000",45999,1,161.000000,"161",145.000000,"145","4500055",46000
4600051,1,1.000000,"1.000000",1.000000,"1.000000",0.544000,"0.544000",0.560000,"0.560000",0.776000,0.776000,"0.776000",45999,0,158.000000,"158",142.000000,"142","4500055",46000
4600052,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,11,155.000000,"155",139.000000,"139","4500055",46000
4600053,1,0.484000,"0.484000",0.516000,"0.516000",0.472000,"0.472000",0.468000,"0.468000",0.485000,0.485000,"0.485000",45999,0,165.000000,"165",122.000000,"122","4500055",46000
4600054,1,0.520000,"0.520000",0.480000,"0.480000",0.512000,"0.512000",0.520000,"0.520000",0.508000,0.508000,"0.508000",45999,0,156.000000,"156",134.000000,"134","4500055",46000
4600055,1,0.504000,"0.504000",0.504000,"0.504000",0.500000,"0.500000",0.500000,"0.500000",0.502000,0.502000,"0.502000",45999,0,154.000000,"154",115.000000,"115","4500055",46000
4600056,1,0.452000,"0.452000",0.444000,"0.444000",0.444000,"0.444000",0.456000,"0.456000",0.449000,0.449000,"0.449000",45999,0,146.000000,"146",98.000000,"98","4500055",46000
4600057,1,0.556000,"0.556000",0.456000,"0.456000",0.456000,"0.456000",0.556000,"0.556000",0.506000,0.506000,"0.506000",45999,0,165.000000,"165",148.000000,"148","4500055",46000
4600058,1,0.488000,"0.488000",0.492000,"0.492000",0.496000,"0.496000",0.488000,"0.488000",0.491000,0.491000,"0.491000",45999,0,151.000000,"151",123.000000,"123","4500055",46000
4600059,1,0.480000,"0.480000",0.536000,"0.536000",0.536000,"0.536000",0.484000,"0.484000",0.509000,0.509000,"0.509000",45999,0,166.000000,"166",127.000000,"127","4500055",46000
4600060,1,0.516000,"0.516000",0.516000,"0.516000",0.520000,"0.520000",0.516000,"0.516000",0.517000,0.517000,"0.517000",45999,0,158.000000,"158",137.000000,"137","4500055",46000
4600061,1,0.456000,"0.456000",0.460000,"0.460000",0.460000,"0.460000",0.476000,"0.476000",0.463000,0.463000,"0.463000",45999,0,159.000000,"159",136.000000,"136","4500055",46000
4600062,1,0.484000,"0.484000",0.488000,"0.488000",0.476000,"0.476000",0.476000,"0.476000",0.481000,0.481000,"0.481000",45999,0,156.000000,"156",142.000000,"142","4500055",46000
4600063,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",0.492000,"0.492000",0.873000,0.873000,"0.873000",45999,1,163.000000,"163",120.000000,"120","4500055",46000
4600064,1,0.476000,"0.476000",0.516000,"0.516000",0.496000,"0.496000",0.508000,"0.508000",0.499000,0.499000,"0.499000",45999,0,156.000000,"156",130.000000,"130","4500055",46000
4600065,1,0.556000,"0.556000",0.548000,"0.548000",0.580000,"0.580000",0.560000,"0.560000",0.561000,0.561000,"0.561000",45999,0,154.000000,"154",132.000000,"132","4500055",46000
4600066,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,4,156.000000,"156",135.000000,"135","4500055",46000
