ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4400001,1,1.000000,"1.000000",1.000000,"1.000000",0.484000,"0.484000",1.000000,"1.000000",0.871000,0.871000,"0.871000",43999,1,162.000000,"162",124.000000,"124","4300064",44000
4400002,1,0.516000,"0.516000",0.508000,"0.508000",0.504000,"0.504000",0.488000,"0.488000",0.504000,0.504000,"0.504000",43999,0,163.000000,"163",142.000000,"142","4300064",44000
4400003,1,0.452000,"0.452000",0.448000,"0.448000",0.448000,"0.448000",0.436000,"0.436000",0.446000,0.446000,"0.446000",43999,0,157.000000,"157",112.000000,"112","4300064",44000
4400004,1,0.428000,"0.428000",0.448000,"0.448000",0.432000,"0.432000",0.568000,"0.568000",0.469000,0.469000,"0.469000",43999,0,171.000000,"171",152.000000,"152","4300064",44000
4400005,1,0.544000,"0.544000",0.544000,"0.544000",0.544000,"0.544000",0.452000,"0.452000",0.521000,0.521000,"0.521000",43999,0,164.000000,"164",132.000000,"132","4300064",44000
4400006,1,0.476000,"0.476000",0.476000,"0.476000",0.528000,"0.528000",0.564000,"0.564000",0.511000,0.511000,"0.511000",43999,0,167.000000,"167",145.000000,"145","4300064",44000
4400007,1,0.504000,"0.504000",0.508000,"0.508000",0.500000,"0.500000",0.504000,"0.504000",0.504000,0.504000,"0.504000",43999,0,177.000000,"177",140.000000,"140","4300064",44000
4400008,1,0.436000,"0.436000",0.428000,"0.428000",0.436000,"0.436000",0.436000,"0.436000",0.434000,0.434000,"0.434000",43999,0,157.000000,"157",144.000000,"144","4300064",44000
4400009,1,0.476000,"0.476000",0.488000,"0.488000",0.484000,"0.484000",0.488000,"0.488000",0.484000,0.484000,"0.484000",43999,0,167.000000,"167",148.000000,"148","4300064",44000
4400010,1,0.492000,"0.492000",0.500000,"0.500000",0.512000,"0.512000",0.524000,"0.524000",0.507000,0.507000,"0.507000",43999,0,167.000000,"167",150.000000,"150","4300064",44000
4400011,1,0.476000,"0.476000",0.468000,"0.468000",0.468000,"0.468000",0.472000,"0.472000",0.471000,0.471000,"0.471000",43999,0,167.000000,"167",143.000000,"143","4300064",44000
4400012,1,0.452000,"0.452000",0.444000,"0.444000",0.552000,"0.552000",0.556000,"0.556000",0.501000,0.501000,"0.501000",43999,0,172.000000,"172",119.000000,"119","4300064",44000
4400013,1,0.508000,"0.508000",0.496000,"0.496000",0.484000,"0.484000",0.488000,"0.488000",0.494000,0.494000,"0.494000",43999,0,159.000000,"159",149.000000,"149","4300064",44000
4400014,1,0.496000,"0.496000",0.544000,"0.544000",0.556000,"0.556000",0.560000,"0.560000",0.539000,0.539000,"0.539000",43999,0,170.000000,"170",141.000000,"141","4300064",44000
4400015,1,0.548000,"0.548000",0.564000,"0.564000",0.576000,"0.576000",0.580000,"0.580000",0.567000,0.567000,"0.567000",43999,0,163.000000,"163",153.000000,"153","4300064",44000
4400016,1,1.000000,"1.000000",0.540000,"0.540000",0.532000,"0.532000",0.532000,"0.532000",0.651000,0.651000,"0.651000",43999,0,175.000000,"175",126.000000,"126","4300064",44000
4400017,1,0.460000,"0.460000",0.456000,"0.456000",0.456000,"0.456000",0.452000,"0.452000",0.456000,0.456000,"0.456000",43999,0,180.000000,"180",158.000000,"158","4300064",44000
4400018,1,0.508000,"0.508000",0.484000,"0.484000",0.476000,"0.476000",0.472000,"0.472000",0.485000,0.485000,"0.485000",43999,0,174.000000,"174",155.000000,"155","4300064",44000
4400019,1,0.524000,"0.524000",0.528000,"0.528000",0.520000,"0.520000",0.520000,"0.520000",0.523000,0.523000,"0.523000",43999,0,169.000000,"169",144.000000,"144","4300064",44000
