BRAIN_root::brainData,ID
"0000000100000000000000000000000010000000001000000000000010000000000000001010000000010000000010111000001011000000000000000000000100100000001100100000000000010000000000000010000000101000000000000001000000000000000000010001100100000000000000010000000000100000000011001010000000000010011010000000001000100000110000000000000001001100000000101010000010010001000000110000000000100001100010000010000000000000000011000100010001000000000000000000000000000000000100010110000000010000010100000000100100101001000010000000010010000000110000000000001010010001010100000000000000001000000000000000000001000010000000110000000000011000000010000000000001000000000110000000000000000000000000100000000000000010000010000000000000001000000100100000000000010001100001100000010000000000000010100000000000000000000000010010000000000000000000001000000000000000100000000100000000000000010000100000000011010000000000011001000000000000000100000001000000000100000011001100000000010010000000000100000001100010000000000000000000000001|72|947^974^950^907",4600001
"0000000100000000000000000000000010000000001000100000000010000000000000001010100000010000100010111010000010000100000000000000000100000010001100000000000000000000010000100000000010001000000000100001000001000000000000000001000100000000000100010001000000100000000111000010100000000010011010000000000000000000110100000000000000001100100000101010010010010001000000110010000000010001100010000010000100000000000011011100010000000000000000000000000100000000000100000110000000010000000000000000000100001010000011000000100010100000010000000000000010000001010100000000000000001000000000000000000000000010000000010100000000000000000010000000000001000000000011000000000000000010000000000000000000000000000010000000000000001000000000000000000000010000000000100000110000000100000000100000000000100000000000010000000000000000000000100000000100000000000000000100000000000000010000100010010011010000010000000000001100000000000100000000100001000100000010101000000001010010000000000100000000000010000000000000000000000000|72|947^974^950^907",4600002
"0000000100000000000000000000000010000000001110100000000000000000000000001010000000010000000010111000010010000100000000100000100100000010000000000000010000000000010000000000000010001000000000000001000101100000000000000001000100000001000100010000000000100000000111001010000000000010011010000000000100000000110100001000000000001100000000101000010010010001000000110000000001010001100000000010000100000000000011010100010000000000000000000000000000000000000100000110000000010000000000000000000100001010000010000000010010100000110000100000000010000001010100000000000100000100000000100100000000000010000000000110000010000000000010000001000001000000000011000000000000000010000000001000000000000000001010000000000000101000000000000000000000010000100001100000010000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000100000000000000010000100000010010010000000000000000001000000000000100000000100001000100000010001100010000010010000000000100000000000010000000000001000000000001|72|947^974^950^907",4600003
"0000000100000000000000000000000010000000001110100000000000000000000000001010000000010000000000111000010010000100000000100000000100000010000100000000000000000000010000100000000010001000000000000001000001000000000000000001000100000000000100010000000000100000000111001010000000010010011010000000000000000000110100000000000000101100000000101000010010010001000000110010000000010001100010000000000100000000000011010100010000000000000000000000000000000000000100100110000000010000000000000000000100001010000010010000010010100000110000100000000011000001010100000000000100000000000000000100000000000010000000000100000101000000000010000001000001000000000011000000000100000010000000001000000000000000001000000000000000000000000000000000000000010010100001100000010000000000000000100000000000000000000000010000000000001000000000000000000000000000000000000100000000000000010001100000010001010000010000000000001000000000000100000000100001000100000010001100010000010010001000000100000000000010000010000000000000000001|72|947^974^950^907",4600004
"0000000100000000000000000000000010000000001100100000000010000000000000001010100000010001000010011010000010000100000000000000000100000010001100000000000000000000010000100000000010001000000000100001000001000000000000000001100100000000000101010001000000100000000011001010100000000010011010000000000000000000110100000000000000001100100000101010010010010001000000110000000000010001100011000010000100000000000011011100010000000000000000000000100100000000000100000100000000010000000000000000000100001010000011000000100010100000010000000000000010000001010100000000000000001000000000000000000000000010000000000100000000000000000010000000000001000000000011000000000000000010000000000000000000000000000010000000000000001000000000000000000000010000000000100000010000000100000000100000000000100000000000010000000000000000000000100000000000000000000000000100000000000000010000000010010011010000010000000000001000000000000100000000100001000100000010101000000001010010000000000100000000000010000000000000000000000000|72|947^974^950^907",4600005
"0000000100000000000000000000000010000000001000000000000010100000000000001010000000010000000010111000001011000000000000000000000100100000001100100000000000010000000000000010000000101000000000000001000000000000000000000001100100000000000000010000000000100000000011001010000000000010010010000000001000100000110000000000000001001100000000101010000010010001000000110000000000100001100010000010000000000000000011000100000001000000000000000000000000000000000100000110000000010000010100000000100100101000000010000100010010100000110000000000001010010001010100000000000000001000000000000000000001000010000000110000000000011000000000000000000001000000000110000000000000000000000000100000000000000010000010000000000000001000000100100000000000010001100001100000010000000000000010100000000000000000000000010010000000000000000000001000000000000000100000000100000000000000010000100000000011010000000000001001000000000000000100000001000000000100000011001100000000010010000000000100000001100010000000000000000000000001|72|947^974^950^907",4600006
"0000000110000000000000000000001010000000000100100000100010100000010000001010000000010000000010111000000010000100000000000000000100110010000100000000000000000000000000000000000000011000000000000001000001000010000000000001000100000000000100010000100000100000000111000010000000100010011010000001001000000000110100000000000000001100100000101000000000010000000000110010000000000001100000000010001100000000000011000100010001000000100000000000000000000000000100000110000000010000000100000000000000001010010001000001000010100000110000000010000010000001000100000000000000011000010000010001000001000010000000010100000001010000000010000000000001100000000010110000000000010000000000000000000000000000100000000000000000101000100000000100000000010000101000110000000000000001000000100000000000100000000100010000000100000000000000000000100000000010000000000100001000000000010000100000010001010000000000000101001000000000000100000001100001000100000011001110000000010010000000000100000001110010000000000000000000000001|72|947^974^950^907",4600007
"0000000100000000000000000000000010000000001100100000000010000000000000001010000000010000000010111000010010000100000000100000000100000010000100000000000000000000010000100000000010001000000000000001000001000000000000000001000100000000000100011001000000100000000111001010000000000010011010000000000000000000110100000000000000001100000000001000010010010001000000110010000000010001100010000010000100000000000010010100010000000000000000000000000000000000001000000110000000010000000000000000000100001010000010000000010010000000110000100000000010000001010100000000000100000000000000000100000000000010000000000100000000000000000010000001000001000010000010000000000000000000000000001000000000000000001010000000000000001000000000000000000100010010100001100000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000100000010001010000010000000000001000000000000100000000100001000100000010001100010000010010000000000100000000000010000000000000000000000001|72|947^974^950^907",4600008
"0000000100000000000100000000000010000000001000100000000010100000000001001000000000010000000010111000001011000000000000000000100100100000001100100000000000010000100000000010000000101000000000000001000010000000000100000001100100000000000000110000000000101000000011001010000000000010011010000000001000100000110000000000000001001100000000101010000010010001000000110000000000000001100010000010000000000000000011000100010001000000000000000000000000000000000100000110000000010010010000000000000100101000000010000100010010100000100000000000000010000001010100000000000000001000000000000000000001000010000000110100000000011000000000000000000001000000000110000000000000000000000000100000000000000000000000000000000000001000000100100000000000110001100001100000010000000000010010100000000000000000000000010010000000000000000000001000000000000000100000000100000000000010010000100000000011010000000000001001000000000000000100000001100000000100001011001100000000010010000010000100000001100010000000000000000000000000|72|947^974^950^907",4600009
"0000000100000001000000000000000010000000000100100000100010100000010000001010000000010000000010111000000010000100000000000000000100110010000100000000000000000000000000000000000000011000000000000001000001000010000000000001000100000000100100010000100000100000000111000010000000100010011010000001011000000001110100000000000000001100100000101001010000010000000001110010000000000001100000000010001100010000000011000100010001000000000000000000000000000000000100000110000000010000000100000000000000001010010001000001000010100000110000000010000010000001010100000000000000011000010000010001000001000010000000010100000001010000000010000000000001000000000010110000000000010000000000000000000000000000100010000000000000101000100000000100000000010000101000110000000000000001000000100000000000100000000100010000000100000000000000000000100000000010000000000100000000000000010000000000010001010000000000000101001000000000000100000001100001000100000011001010000000010010000000000100100001110010000000000000000000000001|72|947^974^950^907",4600010
