ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4600001,1,0.496000,"0.496000",0.560000,"0.560000",0.508000,"0.508000",0.516000,"0.516000",0.520000,0.520000,"0.520000",45999,0,138.000000,"138",96.000000,"96","4500027",46000
4600002,1,0.428000,"0.428000",0.572000,"0.572000",0.428000,"0.428000",0.560000,"0.560000",0.497000,0.497000,"0.497000",45999,0,133.000000,"133",111.000000,"111","4500027",46000
4600003,1,0.508000,"0.508000",0.512000,"0.512000",1.000000,"1.000000",0.512000,"0.512000",0.633000,0.633000,"0.633000",45999,0,134.000000,"134",105.000000,"105","4500027",46000
4600004,1,0.540000,"0.540000",0.536000,"0.536000",0.532000,"0.532000",0.456000,"0.456000",0.516000,0.516000,"0.516000",45999,0,134.000000,"134",102.000000,"102","4500027",46000
4600005,1,0.488000,"0.488000",0.508000,"0.508000",0.524000,"0.524000",0.516000,"0.516000",0.509000,0.509000,"0.509000",45999,0,130.000000,"130",92.000000,"92","4500027",46000
4600006,1,1.000000,"1.000000",0.532000,"0.532000",0.536000,"0.536000",0.540000,"0.540000",0.652000,0.652000,"0.652000",45999,0,134.000000,"134",79.000000,"79","4500027",46000
4600007,1,0.560000,"0.560000",0.536000,"0.536000",0.588000,"0.588000",0.548000,"0.548000",0.558000,0.558000,"0.558000",45999,0,151.000000,"151",125.000000,"125","4500027",46000
4600008,1,0.584000,"0.584000",0.608000,"0.608000",0.624000,"0.624000",0.644000,"0.644000",0.615000,0.615000,"0.615000",45999,0,124.000000,"124",99.000000,"99","4500027",46000
4600009,1,1.000000,"1.000000",0.520000,"0.520000",0.516000,"0.516000",0.516000,"0.516000",0.638000,0.638000,"0.638000",45999,0,143.000000,"143",94.000000,"94","4500027",46000
4600010,1,0.536000,"0.536000",0.544000,"0.544000",0.544000,"0.544000",0.536000,"0.536000",0.540000,0.540000,"0.540000",45999,0,155.000000,"155",138.000000,"138","4500027",46000
4600011,1,0.408000,"0.408000",0.420000,"0.420000",0.432000,"0.432000",0.440000,"0.440000",0.425000,0.425000,"0.425000",45999,0,138.000000,"138",26.000000,"26","4500027",46000
4600012,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,4,141.000000,"141",112.000000,"112","4500027",46000
4600013,1,0.500000,"0.500000",0.484000,"0.484000",1.000000,"1.000000",0.504000,"0.504000",0.622000,0.622000,"0.622000",45999,0,148.000000,"148",113.000000,"113","4500027",46000
4600014,1,0.492000,"0.492000",0.480000,"0.480000",0.492000,"0.492000",0.496000,"0.496000",0.490000,0.490000,"0.490000",45999,0,141.000000,"141",113.000000,"113","4500027",46000
4600015,1,0.528000,"0.528000",0.528000,"0.528000",1.000000,"1.000000",0.528000,"0.528000",0.646000,0.646000,"0.646000",45999,1,140.000000,"140",115.000000,"115","4500027",46000
4600016,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,4,152.000000,"152",118.000000,"118","4500027",46000
4600017,1,0.456000,"0.456000",0.460000,"0.460000",0.544000,"0.544000",0.544000,"0.544000",0.501000,0.501000,"0.501000",45999,0,136.000000,"136",116.000000,"116","4500027",46000
4600018,1,0.508000,"0.508000",0.504000,"0.504000",0.512000,"0.512000",0.524000,"0.524000",0.512000,0.512000,"0.512000",45999,0,123.000000,"123",60.000000,"60","4500027",46000
4600019,1,0.540000,"0.540000",0.548000,"0.548000",0.564000,"0.564000",0.544000,"0.544000",0.549000,0.549000,"0.549000",45999,0,139.000000,"139",71.000000,"71","4500027",46000
4600020,1,0.460000,"0.460000",1.000000,"1.000000",1.000000,"1.000000",0.452000,"0.452000",0.728000,0.728000,"0.728000",45999,1,141.000000,"141",102.000000,"102","4500027",46000
4600021,1,0.492000,"0.492000",0.548000,"0.548000",0.476000,"0.476000",0.480000,"0.480000",0.499000,0.499000,"0.499000",45999,0,130.000000,"130",105.000000,"105","4500027",46000
4600022,1,0.456000,"0.456000",0.536000,"0.536000",0.524000,"0.524000",0.516000,"0.516000",0.508000,0.508000,"0.508000",45999,0,139.000000,"139",98.000000,"98","4500027",46000
4600023,1,0.480000,"0.480000",0.468000,"0.468000",1.000000,"1.000000",0.476000,"0.476000",0.606000,0.606000,"0.606000",45999,0,142.000000,"142",117.000000,"117","4500027",46000
4600024,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,2,142.000000,"142",110.000000,"110","4500027",46000
4600025,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",45999,9,140.000000,"140",116.000000,"116","4500027",46000
4600026,1,0.552000,"0.552000",0.556000,"0.556000",0.560000,"0.560000",0.564000,"0.564000",0.558000,0.558000,"0.558000",45999,0,139.000000,"139",118.000000,"118","4500027",46000
4600027,1,0.540000,"0.540000",0.536000,"0.536000",0.476000,"0.476000",0.464000,"0.464000",0.504000,0.504000,"0.504000",45999,0,153.000000,"153",114.000000,"114","4500027",46000
4600028,1,0.456000,"0.456000",0.456000,"0.456000",0.468000,"0.468000",0.464000,"0.464000",0.461000,0.461000,"0.461000",45999,0,142.000000,"142",120.000000,"120","4500027",46000
4600029,1,0.516000,"0.516000",0.512000,"0.512000",0.516000,"0.516000",0.512000,"0.512000",0.514000,0.514000,"0.514000",45999,0,136.000000,"136",114.000000,"114","4500027",46000
4600030,1,0.456000,"0.456000",0.468000,"0.468000",0.464000,"0.464000",0.464000,"0.464000",0.463000,0.463000,"0.463000",45999,0,142.000000,"142",115.000000,"115","4500027",46000
