ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4200001,1,0.516000,"0.516000",0.504000,"0.504000",0.468000,"0.468000",0.484000,"0.484000",0.493000,0.493000,"0.493000",41999,0,163.000000,"163",153.000000,"153","4100027",42000
4200002,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,11,158.000000,"158",143.000000,"143","4100027",42000
4200003,1,0.500000,"0.500000",0.492000,"0.492000",0.488000,"0.488000",0.488000,"0.488000",0.492000,0.492000,"0.492000",41999,0,159.000000,"159",126.000000,"126","4100027",42000
4200004,1,0.480000,"0.480000",0.484000,"0.484000",0.452000,"0.452000",0.452000,"0.452000",0.467000,0.467000,"0.467000",41999,0,159.000000,"159",123.000000,"123","4100027",42000
4200005,1,0.588000,"0.588000",0.488000,"0.488000",0.468000,"0.468000",0.476000,"0.476000",0.505000,0.505000,"0.505000",41999,0,161.000000,"161",147.000000,"147","4100027",42000
4200006,1,0.500000,"0.500000",0.492000,"0.492000",0.492000,"0.492000",0.484000,"0.484000",0.492000,0.492000,"0.492000",41999,0,155.000000,"155",121.000000,"121","4100027",42000
4200007,1,0.496000,"0.496000",0.508000,"0.508000",0.524000,"0.524000",0.512000,"0.512000",0.510000,0.510000,"0.510000",41999,0,151.000000,"151",136.000000,"136","4100027",42000
4200008,1,0.544000,"0.544000",0.544000,"0.544000",0.544000,"0.544000",0.548000,"0.548000",0.545000,0.545000,"0.545000",41999,0,152.000000,"152",117.000000,"117","4100027",42000
4200009,1,0.460000,"0.460000",0.472000,"0.472000",0.472000,"0.472000",0.476000,"0.476000",0.470000,0.470000,"0.470000",41999,0,155.000000,"155",123.000000,"123","4100027",42000
4200010,1,0.552000,"0.552000",0.420000,"0.420000",0.544000,"0.544000",0.564000,"0.564000",0.520000,0.520000,"0.520000",41999,0,161.000000,"161",133.000000,"133","4100027",42000
