ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4500001,1,0.604000,"0.604000",0.604000,"0.604000",0.596000,"0.596000",0.588000,"0.588000",0.598000,0.598000,"0.598000",44999,2,146.000000,"146",114.000000,"114","4400088",45000
4500002,1,0.540000,"0.540000",0.516000,"0.516000",0.512000,"0.512000",0.528000,"0.528000",0.524000,0.524000,"0.524000",44999,0,154.000000,"154",139.000000,"139","4400088",45000
4500003,1,0.532000,"0.532000",0.524000,"0.524000",0.520000,"0.520000",0.528000,"0.528000",0.526000,0.526000,"0.526000",44999,0,152.000000,"152",130.000000,"130","4400088",45000
4500004,1,0.524000,"0.524000",0.528000,"0.528000",0.508000,"0.508000",0.508000,"0.508000",0.517000,0.517000,"0.517000",44999,0,154.000000,"154",141.000000,"141","4400088",45000
4500005,1,0.520000,"0.520000",0.528000,"0.528000",0.536000,"0.536000",0.528000,"0.528000",0.528000,0.528000,"0.528000",44999,0,153.000000,"153",125.000000,"125","4400088",45000
4500006,1,0.460000,"0.460000",0.468000,"0.468000",0.472000,"0.472000",0.544000,"0.544000",0.486000,0.486000,"0.486000",44999,0,149.000000,"149",122.000000,"122","4400088",45000
4500007,1,0.424000,"0.424000",0.568000,"0.568000",0.568000,"0.568000",0.576000,"0.576000",0.534000,0.534000,"0.534000",44999,0,150.000000,"150",131.000000,"131","4400088",45000
4500008,1,0.488000,"0.488000",0.480000,"0.480000",0.516000,"0.516000",0.508000,"0.508000",0.498000,0.498000,"0.498000",44999,0,152.000000,"152",137.000000,"137","4400088",45000
4500009,1,0.512000,"0.512000",0.504000,"0.504000",0.504000,"0.504000",0.496000,"0.496000",0.504000,0.504000,"0.504000",44999,0,133.000000,"133",103.000000,"103","4400088",45000
4500010,1,1.000000,"1.000000",0.500000,"0.500000",0.488000,"0.488000",0.504000,"0.504000",0.623000,0.623000,"0.623000",44999,0,151.000000,"151",144.000000,"144","4400088",45000
