BRAIN_root::brainData,ID
"0010001000010010000101000001000100000000010010000000100000100111010010000010000000000000000010000101100001001001000000000000011100001000010000010000000010000010110100010000000001000000000000000000000000000000000010000000010000000000000000010000001000000000000000000001100010001011000000001000000000011100010000000000010000000010000001000000000000000000001000101001010000000000000010110010000010000000000000001001000001000000000001000000000010000000000000001001110001110000000000110000000111000000100000010010011000000000010000000000000000000000000101000000100000000000000000100000000000001000000000001000100000001000000111000011000000000000000000001111000000000100000000000000001100001000000000001000000000100100000000000000101000001000010110000000010000001000000001000100000100001000000000000100000100000000000000000000001001110000000000101000000000000000100101000000000010010000000000000011000000000100000000000000000000000001000100000010000010000101000000000100010000000001010000100000100000000001|31^61^97^11|961^931",900012
"0010001000010011000101000000000100000000010010000000100010100111010010000011000000000000000010000001100001001011000000000000001100001000010000010000000010000010110100010000000001000000000000000000000000000000000010000000010000000000000000010000001000000000000000000001100010001011000000001001000000011100010000000000010000000010000000000000000000000000001000101001010000000000000010100010000000000000000001000001010110000000000000000000000000000000000010001001100001110010000000110000000111000000100000010010001000000000000000000000000000000000000101000000100000000100000000100000000000001000000000001001100000001000000001000001000010000000000001001111001000010000000000000010001100000000000000001000000000000100100000000000101000001000010110000010000000000000000001000100000100001000000000100100000100000000000000000000001001111000000001101000010000000000100101000000000010000000000000000011000000001000000000000010000000100000000000000010001010100111000000000100000000000000010000000100100000000001|31^61^75^11|961^946",900013
"0010001001010010000101000001000100000000010010000000100000100111011010010000000000000000000010010001100001001001000000000000001100001000010000010000000010000010110100010000000001000000000001000000010000000001000010100000010000010001000000010000001000000000000000000001100010001011000000001000000000010100010100000000010000000010000001000000010000000000001000101001010000000000000010100010000000000000000000001001000010000000000000000000000010000000000000001001110001110000000000110000000011000000000000000010001000000000000000000010000001000000000101000000100000000000000000000000000000001000000000001001100000001000000111000011000000000000000000001111001000010000000000000010001100001000000000000000000000110100100000000000101000001000010010100000000000010000000001000100000100101000000000100100001000000000000000000000001001111010000001101000000000000000100101000000000010000000000000001011000000100000000000100010000000000000000100000000011010000101000000000100000000000000000000100000100000000001|31^61^71^11|961^931",900014
"0010001000010010000101000000000100000000000010000000100010100111010010000011000000000000000010000001100001001011000000000000001100001000010000010000000010000010110100010000000101000000000000000000000000000000000010000000010001000000000000010000001000000000000000000000100010001011000000001001000000011100010000000000010000000010000000000000000000000000001000101001010000000000000010100010000000000000000001000001010010000000000000000000000000000000000010001001100001110010000000110000000111000000100000010010001000000000010000000000000000000000000101000000100000000100000010100000000000001000000000001001100000001000000001000011000010000000000001001111001000010000000000000010001100000000000000001000000000100100100000000000101000001000010100000010000000000000000001000100000100001000000000100101000100000000000000000000001001111000000001101000010000000000100101000000000110000000000000001011000000001000000000000010010000100000000100000010001010000111000000000100000000000000000000000000100000000001|31^61^75^11|961^931",900015
"0000001000010010000101000000000100000000010011000000100000100111000010001011000000001000000100000001000011000001000000000000000110001000010000010000000010000010110100010000001001000000000001000000000000000000000010000010010000000010000000000000001101000000000000000001100010001010000000001000000000010100000100000100011000001000000001000000000000100000001000101001010000010000000010100010000000000000000000001001100000000000000000001100000000000000000001001001100001110000000000100000000101000000000000000010000100000000010000000000001000000000000101000000100000000000000000000000000000001000000000101000100000001000000100000010000000000000100000101101000000011000000000000000000100001000000000101000000000000000100001000000101010001000001100100000000001010000000000100100000000000000100000000010000101000000100000000000001001111000000000000000000001000000101100000000000010001000000001101010000000000010101000100000000000000000000100000100100010001001000000000100000000000000000000100000100010000000|31^61^45^11|961^931",900016
"0010001000010010000101000001000100000000010010000000100000100111010010000010000000000000000010000101100001001001000000000000011000001000010000010000000010000010110100010000000001000000000000000000000000000000000000000000010000000000000000010000001000000000000000000001100010001011000000001000000000011100010000000000010000000010000001000000000000000000001000101001010000000000000010110010000010000000000000001001000011000000000001000000000010000000000000001001100001110000000000110000000111000000100000010010001000000000010000000000000000000000000101000000100000000000000000100000000000001000000000011000000000001000000011000011000000000000000000001101001000000100000000000000001100001000000000001000000000100100000000000000101000001000010110000000010000001000000001000100000100001000000000000100000100000000000000000000001001100000000000101000000000000000100101000000000010010001000000000011000000000100000000000000000000000001000100000010000010000101000000000100010000000001010000100000100000000001|31^61^97^11|961^931",900017
"0000001000010010000101000000000100000000010011000000100000100111000010000011000110001000000000000001000011001101000000001000000110001000000000010000001010000010110100010000001001000000000001000000000000000000000010000010010000000000000001000000001101000000000000000001100010001010000000001001100000100100010100000100010100001000000000000000000000000000001000101001010000010000000010100010000000000000000000000001100000000000000000000101010000000000000000001001000001110000000000100100000111000000000001000000001000000000010000000000000000000000000001000000100000000000000000000000000000001001000000100000000010001000000100000010000000000000000000101100000000010000000000000010000100000000000000000000000000100100100000000000101010001000011100100000000000010000100000100100000010000000100000000010000110000001101000001001001001110000000000000000000000000001001111001000000010001000000001101010000000000010001000100010000000000000000100000100101010001101000000000100001100000000000000100000100010001000|31^61^45^11|961^931",900018
"0010000000010010000101000000000100000000010001000000100000100111110010000010000000000000000010000001000010001001000000000000000110001000010000010000000010000010010100010000001001000000000001000010100000000000000010000000010001000010000000010000001101000000000000000001100010001010000000001001000000010100010100000000010100001000000001000001000000000010001000101001010000000000000011100010000000000000000100001001100000010000000000000100000010010000000000001001100001110000000000100000000001100000000000100010010000000000010000000000000000000000010101000000100000000000000001000000000000001000000000000000000000000010000000000000100100000000000000101011000000011000000000000010100100001000000000001000000000100000100011000000011010001000010000100000000000110000000000000100000110000000100100000000000100000000100000000000001001110000000000000000000001000000100101000000000000100000000000101010001000000010101000101001100000000000000100000100101000001001000000000100010001000100000100100000100000001000|31^61^45^11|961^931",900019
"0010001000010010000101000000000100000000010010000000100010100111010010000011000000000000000010000001100001001011000000000000001100001000010000010000000010000010110100010000000001000000000000000000000000000000000010000000010001000000000000000000001000000001000000000000100010001011000000001001000000011100010000000000010000000010000000000000000000000000001000101001010000000000000010100010000000000000000001000001010010000000000000000000000000000000000010001001100001110010000000110000000111100000100000010010001000000000010000000000000000000000000101000000100000000100000000100000000000001000000000001001100000001000000001000011000010000000000001001111001000010000000000000010001100000000000000001000000000000000100000000000101000001000010100000010000000000000000001000100000100001000000000100101000100000000000000000000001001111000000001101000010000000000100101000000000110000000000000001011000000001000000000000010000000100000000100000010001010000111000000000100000000000000000000000000100000000001|31^61^75^11|961^931",900020
"0010000000010010000101000000000100000000010001000000100000100111110010001010000000000000000010000001000010001001000000000000000100001000010000010000000010000010010100010000001001000000000001000010000000000000000010000000010000000010000000010000001101000000000000000001100010001010000000001001000000010100010110000000010100001100000001000000000000000010101000101001010000000000000011100010000000000000000100001001100000010000000000000100000010010000000000001001100001110000000000100000000101100000000000000010010000000000010000100000000000000000000101000000100000000000000001000000000000001000000000000000000000000010000100000000000100000000000000101011000001010000000000000010100100001000000000001000000000100000100010000000011010001000010000100000000000010000000000000100000110000000100100000000000100000000100000000000001001110000000000000000000001000000101101000000000000000000000000101010001000000010101000101001100000000001000100000100101000001001000000010100010001000100000100100000100000001000|31^61^45^11|961^931",900021
"0011001001010010000101000001000100000000010010000000000000100111011010010000000000000000000010000001100001001001000000000000011100001000010000010000000010000010110100010000000001000000000001000000000001000001000010000000010000000000000000010000001000000000000000000001100010001011000000001000000000011100010100000000000000010010000001000000010000000000001000101001010000000000000010100010000000000000000000001001000010000000000000000000000010000000000000001001000001110000000000110010000111000001000000000010001000000000000000000000000000000000000101000000100000000000000000000000000000001000000000001001100000000000000101000011000000000100000000001111001000010000000000000000001000001000000000000000000000110100100000000000101000001000010110100000000000010000000001000100100100001000000000000100000000000000000000000000001001111010000101101000000000000000100101000000000010000000000000001011000000100000000000100010000000000000000100000000001010000101000000000100000000000000000000100000100000000001|31^61^71^11|961^931",900022
"0010001000010010000101000000000100000000010010000000100010100111010010000011000000000000000010000001100001001011000000000000001100001000010000010000000010000010110100010000000001000000000000000000000000000000000010000000010001000000000000010000001000000000000000000001100010001011000000001001000000011100010000000000010000000010000000000000000000000000001000101001010000000000000010100010000000000000000001000001010010000100000000000000000000000000000010001001100001110010000000110000000111000000100000010010001000000000010000000000001000000000000101000000100000000100000000100000000000001000000000001001100000001000000001000011000010000000000001001111000000010000000000000010001100000000000000001000000000100100100000000000111000001000010100000010000000000000000001000100000100000000000000100101000100000000000000000000001000111000000001101000010000000000100101000000000110000000000000001011000000001000000000000010000000100000000100000010001010000011000000000100000000000000000000000000100000000001|31^61^75^11|961^931",900023
"0010000000010010000101000001000100000000010010000000100000100111010010000010000000000000000010000101100001001001000000000000011100001000010000010000000010000010110100010000000001000000000000000000000000000000000010000000010000000000000000010000001000000000000000000001100010001011000000001000000000011100010000000000010000000010000001000000000000000000001000101001010000000000000010110010000010000000000000000001000011000000000000000000000010000000000000001001110001110000000000110000000111000000100000010010001000000000010000000000000000000000000101000000100000000000000000100000000000001000000000001000100001001000000011000001000000000000000000001111001000000100000000000000000100001000000000000000000000100100000000000000101000001000010110000000010000001000000001000100000100001000000000000100000100000000000000000010001001110000000000101000000000000000100101000000000010010000000000000011000000000100000000000000000000000001001100000010000010000101000000000100010100000001010000100000100000000001|31^61^97^11|961^931",900024
"0010000000010010000001000000000100000000010001000000100000100111110010000010000000000000000010000001000010001001000000000000000010001000010000010010000010000010010100010000001001000000100001000000000000000000000010000000010010000010000000010000001100000000000000000001100010001010000000001001000000010110010100000000010100001000000000000000000000000010001000101001010000000000000011100010000000000000000100001001100010010000000000000100000000010000000000001001100001110000000000100000000111100000000000000010010000000000010000100000000000000000000101100000100000000000000001000000000000001000000000000000000000000010000100000000000100000000000000101011000000010000000000000010100100001000000000001000000000100000100011000000011010001000010000100000000000010000000000000100000110000000100100000000000000000000100000000010001001110000001000000000000001000000100101000000000000000000100000101010000000000010101000101000100000000001000100000100101010001001001010000100010000000100000100100000100000001000|31^61^45^11|961^931",900025
"0010001000010010000101000000000100000000010010000000100010100111010010000011000000000000000010000001100001001011000000000000001100001000010000010000000010000010110100010000000001000000000000000000000000000000000010000000010001000000000000010000001000000000000000000001100010001011000000001001000000011101010000000000010000000010000000000000000000000000001000101001010000000000000010100010000000000000000001000001010010000000000000000000000000000000000010001001100001110010000000110000000111000000100000010010001000000100010000000000000000000000000101000000100000000100000010100000000000001000000000001001100000001000000001000011000010000000000001001111001000010000000000000010001100000000000000001000000000100100100000000000101000001000010100000010000000000000000001000100000100001000000000100101000100000000000000000000001001111000000001101000010000000000100101000000000110000000000000001011000000001000000000000010000000100000000100000010001010000111000000000100000010000000000000000000100000000001|31^61^75^11|961^931",900026
"0010001000010010000101000000000100000000010010000000100000100111011010010000000000000000000010000001100001001001000000000000011100001000010000010000000010000010110100010000000001000000000000000000000000000001000010000000010000010000000000010000001000000000000000000001100010001011000000001000000000011100010100000000010000000010000001000000010000000000001000101001010000000000000010100010000000000000000000001001000010000000000000000000000010000000000000001001010001110000000000110000000101000000000000000010000000000000000000000000000000000000000101000000100000000000000000000000000000001000000000001001100000000000000111000011000000000000000000001111001000010000000000000010001100001000000000000000000000110100100000000000101000001000010110100000000000010000000001000100000100001000000000100100000000000000000000000000001000111010000001101000000000000000100101000000000010000000000000001011000000100000000000100010000000000000000100000000001011000101000000000100000000100000000000100000100100000001|31^61^71^11|961^931",900027
"0010000000010010000101000000000100000000010001000000100000100111010010000010000100000000000110000001000110001001000000000000000110001000010000010000000010000010010100010000001001000000000001000000000000000000000010000000010000000010000000010000001100000000000000000001100010001010000000001001000010010100010000000000010100001000000001000000000000000010001000101001010000000000000001100010000000000000000100001001100010010000000000000100100000000000000000001001100001110000000000100000000111100000000000000010010000000000010000000000000000000000000101010000100000000000000001000000000000001000000000000000000000000010000100000000000100010000000000101011000000010000000000000010100100000000000000001000000000100000100011000000011010001001010000100000000000010000000000100100000100000000100000000000010100000000100000000000001001010000000000000000000001000000101101000000000000000000000000101010000100000010101100100000100000000000000100000000001010000001000010000100000000000000000100100000100000001000|31^61^45^11|961^931",900028
"0010001000010010000101000000000100000000010010000000100000100111011010010000000000000000000010000001100001001001000000000000011100001000010000010000000010000010110100010000000001000000000000000000000000000001000010000000010000010000000000010000001000000000000000000001100010001011000000001000000000011100010100000000010000000010000001000000010000000000001000101001010000000000000010100010000000000000000000001001000010000000000000000000000010000000000000001001010001110000000000110000000101000000000000000010001000000000000000000000000000000000000101000000100000000000000000000000000000001000000000001001100000000000000111000011000000000000000000001111001000010000000000000010001100001000000000000000000000110100100000000000101000001000010110100000000000010000000001000100000100001000000000100100000000000000000000000000001000111010000001101000000000000000100101000000000010000000000000001011000000100000000000100010000000000000000100000000001011000101000000000100000000100000000000100000100100000001|31^61^71^11|961^931",900029
"0010001001010010000101000001000100000000010010000000100000100111011010010000000000000000000010000001100001001001000000000000001100001000010000010000000010000010110100010000000001000000000001000000000000000000000010000000010000010000000000010000001000000000000000000001100010001010000000001000000000011100010100000000010000000010000001000000010000000000001000100001010000000000000010100010000000000000000000001001000010000000000000000000000010000000000000001001110001110000000000110000000111000000000000000010001000000000000000000000000000000000000101000000100000000000000000000000000000001000000000001001100000000000000011000011000000000000000000001111001000010000000000000010001100001000000000000000000000110100100000000000101000001000010110100000000000010000000001000100000100001000000000100100000000000001000000000000001000111010000001101000000000000000100101000000000010000000000000001011000000100000000000100010000000000000000100000000001010000101000000100100000000000000000000100000100000000001|31^61^71^11|961^931",900030
"0000001000010010000101000000000100000000010011000000100000100111000010001011000000000000000100000001000011000001000000000000100110001000010000010000000010000010110100010000001001000000000001000000000000000000000010000010010000000010000000000000001101000000000000000001100010001010000000001000000000010100000100000100011000001000000000000000000000000000001000101101010000010000000010100010000000000000000000001001100000000000000000001100000000000000000001001001100001110000000000100000000101000000000000000011000000000000010000000000001000000000000101000000100000001000000000000000000000001001000000101000100000001000000110010010000000000000100000101101000000011000000000000000000100001000000000101000001000000000100001000000101010001000001000000000000001010000000000100100000000000000000000000010000100000000100000000000001001111000000000000000000001000000101110000000000010001000000001101010000000000010101000100000000000000000000100000100100010011101000000000100000000000000000000100000100010001000|31^61^45^11|961^931",900031
"0000001000010010000101000000000100000000000011000000100000100111000010000011000100001000000000000001000011001101000000001000000110001000000000010000000010000010110100010000001001000000000001000000000000000000000010000010010000000000000001000000001101000000000000000001100010001010000000001001100000100100010100000100010100001000000000000000000000000000001000101001010000010000000010100010000000000000000000000001100000000000000000000101010000000000000000001001000001010000000000100100000111000000000001000000001000000000010000000000000000000000000001000000100000000000000000000000000000001001000000101000000010001000000100000011000000000000000000101100000000010000000000000010000100000000000000000000000000100100100000000000101010001000011100100000000000010000100000100100000010000000100000000010000100000001101000001001001001110000000000000000000000000001001111000000000010001000000001101011000000000010001000100010000000000000000100000100101010001101000000000100001100000000000000100000100011001000|31^61^45^11|961^931",900032
"0011000001000010000101000001000100000000000010000000100010100111011010010000000000000000000010000001100001001001000000000000011100011000010000010000000010000010110100010000000001000000000001000000000001000001000010000000010000000000000000010000001000000000000000000001100010001011000000001000000000011100010100000000000000000010000001000000000000000000001000101001010000000000000010100010000000000000000000001001000010000000000000000000000010000000000000001001000001100000000000110010000111000001000000000010001000000000000000000000000000000000000101000000100000000000000000000000000000001000000000001001100000000000000111000011000000000100000000001111001000010000000000000000001000001000000000000000000000110100100000000000101000001000010110000000000000010000000001000100100100001000000000100100000000000000000000000000001001111010000001101000000000000000100101000000000010000000000000001011000000100000000000100010000000000000000100000000001010000101000000000100000000000000000000100000100000000001|31^61^71^56|961^931",900033
"0010001000010010000101000001000100000000010010000000100000100111010010000010000000000000000010000101100001001001000000000000011100001000010000010000000010000010110100010000000001000000000000000000000000000000000010000000000000000000000000010000001000000000000000000001100010001011000000001000000000011100010000000000010000000010000001000000000000000000001000101001010000000000000010110010000010000000000000001001000011000000000001000000000010000000000000001001110001110000000000110000000111000000100000010010011000000000010000000000000000000000000101000000100000000000000000100000000000001000000000001000100000001000000011000011000000000000000000001111000000000100000000000000001100001000000000001000000000100100000000000000101000001000010110000000010000001000000001000100000100001000000000000100000100000000000000000000001001110000000000101000000000000000100101000000000010010000000000000011000000000100000000000000000000000001000100000000000010000101000000000100010000000001010000100000100000000001|31^61^97^11|961^931",900034
"0000001000010010000101000000000100000000010011000000100000100111000010001011000000000000000100000001000011000001000000000000100110001000010000010000000010000010110100010000001001000000000001000000000000000000000010000010010000000010000000000000001101000000000000000001100010001010000000001000000000010100000100000100011000001000000000000000000000000000001000101001010000010000000010100010000000000000000001001001100000000000000000001100000000000000000001001001100001110000000000100000000101000000000000000011000000000000010000000000001000000000000101000000100000000000000000000000000000001001001000101000100000001000000110000010000000000000100000101101000000011000000000000000000100001000000000101000001000000000100001000000101010001000001100000000000001010000000000000100000000000000100000000010000100000000100000000000001001111000000000000000000001000000101110000000000010001000000001101010000000000010101100100000000000000000000100000100100010001101000000000000100000000000000000100100100010000000|31^61^45^11|907^931",900035
"0010001000010010000101000001000100000000010010000000100000100111010010000010000000000000001010000101100001001001000000000000011100001000010000010000000010000010010100010000000001000000000000000000000000000000000010000000010000000000000000010000001000000000000000000001100010001011000000001000000000011100010000000000010000000000000001000000000000000000001000101001010000000000000010110010000010000000000000001001000011000000000000000000000010000000000000001001110001110000000000110000000111000000100000010010011000000000010000000000000000000000000101000000100000000000000000100000000000001000000000001000100000100000000011000011000000000000000000001111001000000100000000000000001100001000000000001000000000100100000000000000101000001000010110000000010000001000000001000100000100001000000000000100000100000000000000000000001001110000000000101000000000000000100101000000000010010001000000000011000000000100000000000000000000000001000100000010000010000101000000000100010000000001010000100000100000000001|31^61^97^11|961^931",900036
"0010001000010010000101000000000100000000010010000000100000100111011010010000000000000000000010000001100001001001000000000000011100001000010000010000000010000010110100010000000001000000000000000000000000000001000010000000010000010000000000010000001000000000000000000001100010001011000000001000000000011100010100000000000000000010000001000000010010000000001000101001010000000000000010100010000000000000000000001001000010000000000000000000000010000000000000001001010001110000000000010000000111000000100000000010001000000000000000000000000000000000000101000000100000000000000000000000000000001000000000001000000000000000000111000011000000000000000000001111001000010000000000010010001100001000000000000000000000010100100000000000101000001000010110100000000000010000000001000100000100001000000000100100000000000000000000000000001000111010000001101000000000000000100101000000000010000000000000001011000000100000000000100010000000000000000100000000001011000101000000000100000010000000000000100000100000000001|31^61^71^11|961^931",900037
"0010001000010010000101000000000100000000010010000000100010100111010010000011000000000000000010000001100001001011000000000000001100001000010000010000000010000010110100010000000001000000000000000000000000000000000010000000010001000000000000000000001000000000000000000001100010001011000000001001000000011100010000000000000000000010000000000000000000000000001000101001010000000000000010100010000000000000000001010001010010000000000000000000000000000000000010001001100001110010000000110000000111000000100000010010001000000000010000000000000000000000000101000000100000000100000000100000000000001000000000001001100000001000000001000011000010000000000001001111001000010000000000000010001100000000000000001000000000000100100000000000101000001000010100000010000000000000000001000100000100001000000000100101000100000000000000000000001001111000000001101000010000000000100101000000000110000000000000001011000000001000000000000010000000100000000100000010001010000111000000000100000000000000000000000000100000000001|31^61^75^11|961^931",900038
"0010001000010010000101000001000100000000010000000000100000100111010010000010000000000000000010000101100001001001000000000000011101001000010000010000000010000010110100010000000001000100000000000000000000000000000010000000010000000000000000010000001000000000000000000001100010001011000000001000100000011100010000000000011000000010000001000000000000000000001000101001010000000000000010110010000010000000000001001001000000000000000001000000000010000000000000001001110001110010000000110000000111000000000000010010001000000000010000000000000000000000000101000000100000000000000000100000000000001000000000001000100000001000000011000011000000000000000000001011001000010000000000000010001100001000000000001000000000100100100000000000101000001000010110000000000000001000000001010100000000001000000000000100000100000100000000000000001001100000000000001000000000000000100100000000000010010000000000000011000000000100000000000000000000000001000100000010001010000101000000000100010000000001000000100000100000000001|31^61^97^11|961^931",900039
