ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4400001,1,0.536000,"0.536000",0.532000,"0.532000",0.532000,"0.532000",0.528000,"0.528000",0.532000,0.532000,"0.532000",43999,0,158.000000,"158",135.000000,"135","4300030",44000
4400002,1,0.536000,"0.536000",0.536000,"0.536000",0.480000,"0.480000",0.496000,"0.496000",0.512000,0.512000,"0.512000",43999,0,166.000000,"166",152.000000,"152","4300030",44000
4400003,1,1.000000,"1.000000",0.492000,"0.492000",0.524000,"0.524000",0.524000,"0.524000",0.635000,0.635000,"0.635000",43999,0,150.000000,"150",85.000000,"85","4300030",44000
4400004,1,0.536000,"0.536000",0.580000,"0.580000",0.556000,"0.556000",0.536000,"0.536000",0.552000,0.552000,"0.552000",43999,0,148.000000,"148",104.000000,"104","4300030",44000
4400005,1,0.828000,"0.828000",0.784000,"0.784000",0.780000,"0.780000",0.836000,"0.836000",0.807000,0.807000,"0.807000",43999,1,161.000000,"161",127.000000,"127","4300030",44000
4400006,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,6,150.000000,"150",111.000000,"111","4300030",44000
4400007,1,0.536000,"0.536000",0.524000,"0.524000",0.444000,"0.444000",0.516000,"0.516000",0.505000,0.505000,"0.505000",43999,0,161.000000,"161",137.000000,"137","4300030",44000
4400008,1,0.492000,"0.492000",0.496000,"0.496000",0.484000,"0.484000",0.484000,"0.484000",0.489000,0.489000,"0.489000",43999,0,164.000000,"164",134.000000,"134","4300030",44000
4400009,1,0.936000,"0.936000",0.476000,"0.476000",0.576000,"0.576000",0.576000,"0.576000",0.641000,0.641000,"0.641000",43999,0,151.000000,"151",127.000000,"127","4300030",44000
4400010,1,0.508000,"0.508000",0.508000,"0.508000",0.512000,"0.512000",0.512000,"0.512000",0.510000,0.510000,"0.510000",43999,0,152.000000,"152",103.000000,"103","4300030",44000
4400011,1,0.452000,"0.452000",0.552000,"0.552000",0.448000,"0.448000",0.452000,"0.452000",0.476000,0.476000,"0.476000",43999,0,165.000000,"165",130.000000,"130","4300030",44000
4400012,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,4,152.000000,"152",106.000000,"106","4300030",44000
4400013,1,0.488000,"0.488000",0.512000,"0.512000",0.516000,"0.516000",0.504000,"0.504000",0.505000,0.505000,"0.505000",43999,0,153.000000,"153",87.000000,"87","4300030",44000
4400014,1,0.532000,"0.532000",0.524000,"0.524000",0.480000,"0.480000",0.488000,"0.488000",0.506000,0.506000,"0.506000",43999,0,153.000000,"153",123.000000,"123","4300030",44000
4400015,1,0.528000,"0.528000",0.472000,"0.472000",0.472000,"0.472000",0.452000,"0.452000",0.481000,0.481000,"0.481000",43999,0,162.000000,"162",129.000000,"129","4300030",44000
4400016,1,0.460000,"0.460000",0.456000,"0.456000",0.560000,"0.560000",0.540000,"0.540000",0.504000,0.504000,"0.504000",43999,0,161.000000,"161",138.000000,"138","4300030",44000
4400017,1,0.552000,"0.552000",0.476000,"0.476000",0.472000,"0.472000",0.484000,"0.484000",0.496000,0.496000,"0.496000",43999,0,165.000000,"165",141.000000,"141","4300030",44000
4400018,1,0.532000,"0.532000",0.528000,"0.528000",0.536000,"0.536000",0.528000,"0.528000",0.531000,0.531000,"0.531000",43999,0,158.000000,"158",84.000000,"84","4300030",44000
4400019,1,0.484000,"0.484000",0.476000,"0.476000",0.484000,"0.484000",0.528000,"0.528000",0.493000,0.493000,"0.493000",43999,0,159.000000,"159",134.000000,"134","4300030",44000
4400020,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,5,147.000000,"147",109.000000,"109","4300030",44000
4400021,1,0.260000,"0.260000",0.656000,"0.656000",0.656000,"0.656000",0.660000,"0.660000",0.558000,0.558000,"0.558000",43999,0,162.000000,"162",145.000000,"145","4300030",44000
4400022,1,0.492000,"0.492000",0.492000,"0.492000",0.484000,"0.484000",0.488000,"0.488000",0.489000,0.489000,"0.489000",43999,0,154.000000,"154",83.000000,"83","4300030",44000
4400023,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,5,162.000000,"162",133.000000,"133","4300030",44000
4400024,1,0.476000,"0.476000",0.444000,"0.444000",0.456000,"0.456000",0.456000,"0.456000",0.458000,0.458000,"0.458000",43999,0,162.000000,"162",150.000000,"150","4300030",44000
4400025,1,0.580000,"0.580000",0.500000,"0.500000",0.496000,"0.496000",0.496000,"0.496000",0.518000,0.518000,"0.518000",43999,0,163.000000,"163",145.000000,"145","4300030",44000
4400026,1,0.496000,"0.496000",0.492000,"0.492000",0.464000,"0.464000",0.468000,"0.468000",0.480000,0.480000,"0.480000",43999,0,164.000000,"164",146.000000,"146","4300030",44000
4400027,1,0.780000,"0.780000",0.776000,"0.776000",0.756000,"0.756000",0.748000,"0.748000",0.765000,0.765000,"0.765000",43999,0,153.000000,"153",114.000000,"114","4300030",44000
4400028,1,0.452000,"0.452000",0.448000,"0.448000",0.444000,"0.444000",0.452000,"0.452000",0.449000,0.449000,"0.449000",43999,0,147.000000,"147",104.000000,"104","4300030",44000
4400029,1,1.000000,"1.000000",0.500000,"0.500000",0.504000,"0.504000",0.508000,"0.508000",0.628000,0.628000,"0.628000",43999,0,158.000000,"158",128.000000,"128","4300030",44000
4400030,1,0.472000,"0.472000",0.484000,"0.484000",0.484000,"0.484000",0.484000,"0.484000",0.481000,0.481000,"0.481000",43999,0,162.000000,"162",143.000000,"143","4300030",44000
4400031,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,8,166.000000,"166",143.000000,"143","4300030",44000
4400032,1,1.000000,"1.000000",0.508000,"0.508000",0.512000,"0.512000",0.504000,"0.504000",0.631000,0.631000,"0.631000",43999,0,147.000000,"147",127.000000,"127","4300030",44000
4400033,1,1.000000,"1.000000",0.488000,"0.488000",0.484000,"0.484000",0.488000,"0.488000",0.615000,0.615000,"0.615000",43999,0,147.000000,"147",104.000000,"104","4300030",44000
4400034,1,0.440000,"0.440000",0.456000,"0.456000",0.504000,"0.504000",0.492000,"0.492000",0.473000,0.473000,"0.473000",43999,0,146.000000,"146",101.000000,"101","4300030",44000
4400035,1,0.544000,"0.544000",0.540000,"0.540000",0.540000,"0.540000",0.544000,"0.544000",0.542000,0.542000,"0.542000",43999,0,154.000000,"154",92.000000,"92","4300030",44000
4400036,1,0.500000,"0.500000",0.496000,"0.496000",0.496000,"0.496000",0.488000,"0.488000",0.495000,0.495000,"0.495000",43999,0,163.000000,"163",146.000000,"146","4300030",44000
4400037,1,0.516000,"0.516000",0.508000,"0.508000",0.504000,"0.504000",0.512000,"0.512000",0.510000,0.510000,"0.510000",43999,0,154.000000,"154",107.000000,"107","4300030",44000
4400038,1,0.508000,"0.508000",0.508000,"0.508000",0.500000,"0.500000",0.500000,"0.500000",0.504000,0.504000,"0.504000",43999,0,164.000000,"164",126.000000,"126","4300030",44000
4400039,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,9,148.000000,"148",103.000000,"103","4300030",44000
4400040,1,0.476000,"0.476000",0.492000,"0.492000",0.476000,"0.476000",0.464000,"0.464000",0.477000,0.477000,"0.477000",43999,0,156.000000,"156",130.000000,"130","4300030",44000
4400041,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,3,151.000000,"151",108.000000,"108","4300030",44000
