BRAIN_root::brainData,ID
"0000010000000000000010001000011001001000000000000011000000010000000011000110000100000000000010000000000001000000001000000000000000010000011010000100000000000010000001000010000001010010000010100001000000000100000010100010101010000011000000000000010000010000000010000100000001000000010000000001100000000000010100100010011000000000000010000000000010011100000101010100000110100101000000000001000100100100000000100010000000000000000001000000000011000000000000000000100000000000000000000000000100110000000000000010100001000000001000000000101000000000100000000010100000000000010000000000000000000001001100010010000010000000001000000000001001110010000000000100000000000000000010000000010111010000100000000000000000000000000000110001000100001000000000000000100000000000000100000000000000000000000000001001000000010001000000000010000101100011001000100000000010010000000000000001100011000000010000000000110100100000010100001110001110100000000001100000000000000000001000100001010010000000000100000000100000101100|30|979^965^934^994",4200001
"0000010100000000001010001000110001001000000001000001000010010000000010000110100100000000000000000000000001000010000001000000100000110000001010000000000000000000000001000010000000010010000110101011000000100100000000100010000010000011000000000000010010010000000000000100000001000000010000000001100010001100010000100010011000000000000010000000000010011100000010001000000110100000000000000000000100100000000001000110000110000000000001000000000011010000000000000000000000000001000000000100000000010000000000000010000001000000001000000000111000000000000000000110100000000000000000000000000000000001001000000010000010000000001000000000001001110010000000100000000000000000000010000000010111000000100010000000000000000001000000110001000100001000000000000000110000000000000100000000000000001000000000001001000000010001000000000010100101100011101000100000001010000000000000000000000011000000010000000000110100100000010110001111001100100000000001100000010000000000001000100001010010100000000100000010100000101110|76|979^965^934^994",4200002
"0000010100000000001010001000110001001000000001000001000000010000000010000110100100000000000000000000000001100010000000000000100000110000001010000000000000000000000001000010000000010010000111101011000000100100000000100010000010000011000000000000010000010000000000000100000001000000010001000001100010001100010000100010011000000000000010000000000010011100000010001000000110100000000000000000000100100000000001000110000110000000000001000000000011000100000000000000000000000001000000000000000000010000000000000010010001000100001000000100111000100000000000000010100000000000000000000000000000000001001000000010000010000000001000000000001001110010000000100000000000000000000010000000010011000000100010000000000000000001000000110001000100001000000000000000110000000000000100000000000000001000000000001001000000010001000000000010100101100011001000100000001010000000000000000100000011000000010000000000110100100000010110001111001100100000000001100000010000000000001000100101010010100000000100000010100000101111|76|979^965^934^994",4200003
"0000010000000000001010001000010001001000000000000010000000010000000011000110100000000000000010000000000001000000001000000000100000110000001010000110000000000010000001000010000001010010000010100011000001000100010010100010000010000011000000000000010000010000000000000100001001000000010000000001100010000100010100100010011000000000100010000000000010011100000100011100000110100101000000000011000001100000000000100010000000000000000001000000000011000000000000000000000000000000000000000000000100000000001000000010101001000000000000000000111000000000100000000010100000000000010000000000001000000001001100000010000010000001001000010000001001110010000010000100100000000000000010000000010111000000100000001000000000000001000000110001000100001010000000000000100000000000000100000000000000000000000000001000000000010001000000000010000101100011001000100000000010000000000000000000100011000000010000000000110100100000010100001110001100100000000001100000010000000000001000100101010010000000000100000000100000101110|76|979^965^934^994",4200004
"0000100000000000001010001000010001001000000000000010000000010000000011000110100000000000000010000000000001000000101000000000100000110000001010000110000000000010000001000010000001010010000010100011000001001000010010100010000010000011000000000000010000010000000000000100001001000000010000000001100010000100010100100010011000000000100010000000000010011100000100011100000110100101000000000011000101100000000000100010000000000000000001000000000011000010000000000100000000000000000000000000000100010000001000000010101001000000000000000000111000000000100000000010100000000000010000000000001000000001001100000000000010000001001000000000001001110000000010000100100000000000000010000000010111000000100000001000000000000001000000110001000100001000000000000000100000000000000100000000000000000000000000001001000000010001000000000010000101100011001000000000000010000000000000000000100011000000010000000000110100100000010100001110001100100000000001100000010000000000001000100101010010000000000100000000100000101110|76|979^965^934^994",4200005
"0000010100000000001010001000110001001000000001000001000000010000000010000110100100000000000000000000000001000000000000000000100000110000101010000000000000000000000001000010000000010010000110100011000000100100000000100010000010000011000000000000010010010000000000000100000001000000010000000001100010001100010000100010011000000010100010000000000010011100000010001100000100000000010000000000000100100000000001000110000010000000000001000000000011000000000000000000000000000001000000000000000000010000000000000010000001000000001000000000111000000000000000000010100000000000000000000000000000000001001100000010000010000000001000000000011001110010000000100000100000000000000010000000010111000000100010000000000000000001000000110001000100011000000000000000110000000000000100000000001000001000000000001001000000010001000000000010100001100011001000100000001010000001000000000000100011000001010000000000110100100010010010011111001100100000000001100000010000000000001000100001010010100000000100000010100000101110|76|979^965^934^994",4200006
"0000010100000000001010001000110001001000000001000001000000010000000010000110100100000000000000000000000001000010000000000000100000110000001010000000000000000000000001000010000000010010000110101011000000100100000000100010000000000011000000000000010010010000000000000100000001000000010000000001100010001100010000100010011000000000000010000000000010011100000010001000000110100000000000000000000100100000000001000110000110000000000001000000000011000000000000000000000000000001000000000000000000010000000000000010000001000000001000000000111000000000000000000010100000000000000000000000000000000001001000000010000010000000001000000000001001110010000000100000000000000000000010000000010111000000100010000000000000000001000000110001000100000000000000100000110000000000000100000000000000001000000000001001000000010001000000000010100101100011001000100000001010000000000000000000000011000000010000000000110100100000010110001111001100100000000001100000010000000000001000100001010010100000000100000010100000101110|76|979^965^934^994",4200007
"0000010000000000000010001000010001001000000000000011000000010000000011000110100100000000000010000000000001000000001000000000000000110000001010000100000000000010000001000010000001010010000010100001000000000100000010100010000010000011000001000000010000010000000000000100000001000000010000000001100010000100010100100010011000000000000010000000000010011100000100001100000100100101000000000001000101100100000000101010000000000000000011000000000011000000000000000000000000000000000000000000000100110000000000000010101001000000001000000000111000000000100000000010100000000000010000000000000000000001001100010010000010000001001000000000001001110010000000000100000000000000000011000000010111010000100000000000000000010001000000110001000100001000000000000000100000000000000100000000000000000000000000001001000000010001000000000010000101100011001000100000000010000000000000000001100011000000010000000000110100100000010100001110000110100000000001100000010000000001001000100001010010000000000100000000100000101100|76|979^965^934^994",4200008
"0000010000000000000010001000010001001000000000000011000000010000000011000110100100000000000010000000000001000000001000000000000000110000001000000100000000000010000001000010000001010010000010100001000000000100000010100010001010000001000000000000010000010000000000000100000000000000010000000001000000000100010100100010011000000000000010000000000010011100000100011100000110100101000000000001000100100100000000100010000000000000000001000000000011000000000000000000100000000000000000000000000100110000000000000010101001000000001000000000111000100000100000000010100000000000010000000000000000000001001100010010000010000000001000000000001011110010000000000100000000000000000010000000010111010000100000000000000000000001000000110000000100001000000000000000100000000000000100000000000000000000000000001001000000010001100000000010000101100011001000100000000010010000000000000001100011000000010000000000110100100000010100001100001110100000000001110000010000000000001000100011010010000000000100000000100000001100|76|979^965^934^962",4200009
"0000000000000000100000010001100001000000000001000110100000000000110000000110100000000000000010001000000000000000000000100100000100101000000001000000000000000000000000000000010000010010000001000011000010000000000010000000000010000000000000000000000000010000000000010000000000100000010000010001100001000000000000000000000000000000000010010100000001001000000000010100000100100100000000001000000100000011000000000000000000010000000100001001000000000000000000000000000000000000000000000010000000011010000010000000100001000000000000000001101010000000000000000000000100000000100000000000000000000001001000000000000000001100001000000000000011000000100001000000000100000000000000000000000000000010010010000010010000100000100000110000000100001000000001001000100000000011000100001000000011001000000100001000000000000000100000000010000001100000001000100100000010000000000001001000100010000000010000000000110100000100010000000100000111000000001010100011010000010000001000000100010000000000000100000000101100101100|76|979^965^934^994",4200010
