BRAIN_root::brainData,ID
"0000000001000100100000000000000100000101001010000000100000100010000000000000000000110011010010001001000010010000000000000001000000100000010010000000000001000000000000000001110010000101000000000000001001000000000011000001110000000000000000000000001000000000010000100000010000000001000000000000001000100000000000010011000000000010000000000000000000000000000000000100000000000000100010000000000000000000001001001000000000010000000100001010000000100000000101000000000000010000000000000000000000100010000110000000001000000010000000000000000000000100000001000000000000010000001000010010000000100000001000000100001000100000100100000100110110000000000000000000000000000000000010000000000000000010001001000000000010001000000000000000000000000111000000000000000100000010000001000000000000000001000100000000000000000100100001000000000000000000100100001000000000100100000100000000000000100000001000001101001110011001000010000000001001000001001010000100000100000000010000000100000001010000100000100000010000000000|62|930^989^927^982",3700001
"0001001010000000000010000000100000000100011000000000010000000110000000000000000000100100000110000000000000010000100000000000000000100000000000000000000001000000000000000000111000000001010000010000000001000000101001000010010000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000011000001000010000001000000000000000001010000010000000000000000110011100000010000001011100000000100000100000000000101000000001000100010000000000011000000000000001000101101010000000000000010110000000000000001000001000100000001000100001000000000000000000000010000010010000001000000000000000000000000101000001000010001001000000000110000000000000000000000000100000000000000100000000000000000000100001000001001000000000010000100000000000000000100000000000001100000010010010001001000001001100000000000100010010001000000000000100110001001000010000000010010000000000000000000001000101000101100001000100000010000001001000001011000100000100100000000000100100100010000010001000000100000010110000101|62|930^989^927^982",3700002
"0000000000000100100000000100000100000101001010000000000000000010001100000000000000110011010010001001000010010000000000000000000100100100000000000000000001000000000000000001110010000100000000000100001000000100000011000001110000000000000000001000001000000000000000100000000000000001000000000000001000100000000000000111000000000110000000000000000000000000000000000100000100000000100010000000000000000000000000001000000000000000000100100010000000100000000101000000001000000000000000000000001000100010000110000000001000000010000000000100100001000100000001010000000000000000001000010010000000100000001000000110000000010000000100000000100100000000000000000000000000000100000000000000000000000000001001000001000010001000000000000000000000000111000000010000000100000010000001000000000000000001000000001000000001000100100001000000010010000000100110001000000000100100000100000000000000100000001000001001001110011001000010000000001001000001001010000000000100000000010000000100000001010000100000100000010010000000|62|930^989^927^982",3700003
"0001000010000000000010000000100000000100011000000000010000000110000000000000000000100100000110000000000000010000100000000000000000100000000000000000000000000000000000000001111000000001010000010010000000000000100001000000010000001000000000000000000001000000000000100000000000000000000000000100000000000000000000000011000001000010000001000000000000000000010000010000000100000000010010100000010000001011100000000100000100000000000101000000000000100010000000010011000000000000001000100001010000000000000010110000000000000001000001000100000001000100001000000000000000000000010000010010000001000000000000000000000000101000001000010001001000000000110000000000000000000000000100000000000000100000000000000000000100001000001001000000000010000100000000000000000100000000000001100000000000010001000000000000100000000000100010010000000000000000100110001001000000000000010010000000000001000000001000101000001100001000100000010000001001000001011000100000100100000000000100100100010000010001000000100000010110000101|62|930^989^927^982",3700004
"0000000001000100100000000100000100000100001010000000000000000010000000000000000000110011000010001000000000010000000000000001000000100000000010000010000001000000000000000001110011000101000000000000001001000100000011000001110000000000000000001100001000000010010100100000010000000001000000000100001000100000000000000111000000000010000000000000000000100000000000000100000000000000100010010000000000000000001001001000000010010000000100100010000000100000000100000000000000000000000000000000001000100010000110000000001010000010000001000000000000000100000001010000000000010000000000010000000000100000000000000110001000100000100100000000110000000000000000000000000000000100000000000000000000000010001001100001000010001000000000000000000000000011000000000000000100000010000001000000000000000001000100001000000000000100100001000000000010000000100110001000000000100100000100000000000000100000001000000001001110011001000010000100001001000001001010000100000100000000010000000100000001010000100000100000010010000000|62|930^989^927^982",3700005
"0000000000000100101000000100000100000101001010000000000000000010000000000000000000100101010010001001000100010100000000000000001000100000100100000000000000000000000000000001110000000100000010000000001001000100000010000100110000000000000000000000000100000000000000100000010000000001000000000000001100100010100000000111000000000110000000100000000000000000000001000100001000000000100011000000000000000001001000000001000000000000000100000000000000100000000101000000000010000000000000000010000000100010000110000000000000000011000000000000000001000100000000010110100000000010110000010000000000000000000100000110001000000000100100000000010000000000100000000000000000000100000000010000001010000010000000000000000010001000000000000000000000000010000000011000000100000010000001000000000000000000001100101000000000000100100001000000100010000000100110001000000000100000000100010000100000100000001000101001001100010001000010010001001001000001001000000100000000000000101101000100000100010000000000100001011010000000|62|930^989^927^982",3700006
"0000000001000100101000010100000100000001001100000000000000001010000000000000001000100010010010001001000010000000000000000000000000100000010000000000000011000000000000000001110010000100000000000000000001000100001011000001110000000000000000001000000100000000000000100000010000000001000000000000001000100000000000000111000010000110000000000000000000000000000001000100000100000000100010000000000000000000001001000000000001010000000100000000000100110000000101000000000000000000000000000000001000100010000110000000001000000011000000000000000000000100000000010100100000000000111000010010000000000000001000000110000000000010100100000000110100000000000000000000000000000100000000000000001000000010001000000000000110001000000001000000000000000111000000000000000100000010000001000100000000000001000100001000000000000100100001000000000010000000100110001000000000100100000000000000000000100000001000001001001110001001000010010000001001000001001000000100000100100000011000000100000000010000100000100000010010000000|62|930^989^927^982",3700007
"1101000000010000000010000000000001000000001000000000010000000010010000100000000000100000000000000001000000000000110000000000000001100000000000000000000001000000100000000001110000000001010000000000000000100000001001000000010000001000000001100000000000000000000000100000100000000000001000000000000000000000000010000011000000010010000001000000000000000001000000000000000000000010110101100000010010000001100000000100000100000000000101100100000000100000010100011000000000001000000000000001000101000100000010110100000000000010000001000000000000000100001000010000000001000000010000010010000001000000000000000000000000001000000000010001001000000000100000000000000000000000000000000000000010000000000000000000000000001000000001000000000010000000000000000000100100000000001001000001000000010001000100000000100000000000000000000001000000000000100110001001000000100000000010000000010000000000001000101001001100000000100011000101001001010001001010100010000000000100000100000101010100010000000100100000110000100100|62|930^989^927^982",3700008
"0000000000000100100000000100000100000101001010000000000000000010001100000000000000110011010010001001000010010000000000000000000000000100000000000000000001000000000000000001110010000100000000000100001001000100000011000001110000000000000000001000001000000000000000100000000000000001000000000000001000100000000000000111000000000110000000000000000000000000000000000100000100000000100010000000000000000000000000001000000000000000000100100010000000100000000101000000001000000000000000000000001000100010000110000000001000000010000000000100100001000100000001010000000000000000001000010010000000100000001000000110001000010000000100000000100100000000000000000000000000000100000000000000000000000000001001000001000010001000000000000000000000000111000000010000000100000010000001000000000000000001000100001000000001000100000001000000010010000000101010001000000000100100000100000000000000100000001000001001001110011001000010000000001001000001001010000000000100000000010000000100000001010000100000100000010010000000|62|930^989^927^982",3700009
"0000000001000100100000000100000100000100001010000000000000000010000000000000000000110011010010000000000000010000000000000001000000100000100010000010000001000000000000000001110011000100000000000000001001000100000011000001110000000000000000001100001000000010010000100000010000000001000000000000001000100000000000000111000000000010000000000000000000100000000000000100000100000000100010000000000000000000001001001000000010010000000100100010000000100000000100000000000000000100000000000000001000100010000110000000001010000010000001000000000000000100000001010000000000010000000000010000000000100000001000000110001000100000100100000000110000000000000000000000000000000100000000000000000000000010001001100000000010001000000000000000000000000011000000000000000100000010000001000000000000000001000100001000000000000100100001000000000010000000100110001000000000100100000100000000000000100000001000001001001010011001000010000100001000000001001010000100000110000000010000000100000001010000100000100000010010000000|62|930^989^927^982",3700010
