BRAIN_root::brainData,ID
"0001010000000001000100001000000000000000000010010100100000010000000000000101000001001000011010001000000010001100000000001000000000100000000000000000000000000000000000100100000000000100000000000100010110000000000001000101000000000000001000000000000000000110110000000000000010000000000000000000000000010000100001000000000000100011000000100011000000001010000000000010000101000010000000001100101101000000100010000000000001000000011000010000000000000110000000000011100000010000001100000000000100000001000000010000000001000010000001000000100000000000000000000000000000100000100000000010001000010000100011000000000000000000001000000000010000001000000000001010000000000000100000001000000000000000000001000000010000101010000000010010100000100000000000000000000100000000000000010000000000000100010000001010100000100011010000000000010001100000000110000010000010000010100010001010101010010000000000010100011110000101000000000001000000000000000110000001000100000100000101000011000110100010000010100010000000000100|89|931^957^915^980",4500001
"0001010000000001000100001010000000000000000010010100100000010000000000000101000000001000011010001000001010001100000000000000000000000000000000000000000000000000000000100100000000000100000000000100010110000000000001000101000000000000001000000000010000000110110000000000000010000000000000000000000000010000100001000000000000100011000000100011000000001010000000000010000101000010000000001100101101000000100010000000000001000000011000010000000000000110000000000011100000010000001100000000000100000001000000010000000101000010000001000000100000000000000000000000000000100000100000000010001000010000010011000000000001000000001000000000010000001000000000001010000000000000100000001000000000000001000001000000110000100010000000010010100000100000000000000000000100000010000000010000000010000100010000001010100000100111010000000000010000100000000100000010000010000011000010001010101000010000000000010100011100000101100000000001000000100011000110000001000000000100000101000011000110100010010010100010000000000100|89|931^957^915^980",4500002
"0001000000001001000100000000111010000000000000110100000000000000000000000000000000001000011110001000000000001000000100000000000000000000000000000000000000000100001100100100000000100000000000000100010110010010000101000001010000000000000001001000000000000010110001000000000000000000000000100000000000010000110000000000000000100011001000110011000101001010000000000000000100000010000000101000101101000100000010000000001001001000011100010000000010000110000000000010100010000000001000000000000100000001000000000000001000000010000101000100100000000000000000000000000100100000100000001011000000010000010011000000000000000000001000000000000000001100000000001010000000000000100001001000000000000001000001000000010000101110000000011000100000000000000010000000000100000000000010010000000000000110000000011000100000100011000000000000011001100000000100000010000010000001000010000010101000010000000000010000111100000001100000000001001000000010000110000000000000000100010101000000000100000000010010100000000001100000|89|931^957^915^980",4500003
"0001000000110001000100000000000000000000010000010100000100010001000000000001000000000000110100000001010100001001000100001000000000100000000010010000001000010000000100110000000000000100000000000100010110000000000000000101010000000010000001000000000000000000110000000000000000100000001000000100000100010000110001000100000000000101000001110010000010001000000000000000001100000000000000101000101110000000010010000000000000101011000000011000000000000100000001000010100000010000000100000000000100001000000001010000000000000010000000000000000000010011000000000000000000000000000000001010000001010000010001000011000000010000001010010000010000001000001010000010000000000001100000000000000000000001000001010000010000001010000000001000100000000000000000000001001000001000000000010100000010000100010000001000100000100011000000000000011001110000000100000010000010000001000010001010101000010000000000110110011100010001100100000001000000000010000110000001000010000101000101000010000100100010000000100000000000000000|89|931^957^915^944",4500004
"0001010000000001000000001000100000000000000010010100000000010000000000000101000000001000011010001000000010001100000000001000000000000000000000000000000000000000001000100100000010000100000000000100010110000000000001000101000000000000001000000000000000000110110001001000000000000000000000000000000000010000100001000000000001100011000000100011000000001010000000000000000001000010000000001000101101000000100010000000000000000000011000010000000010000110000000000011100010010000000100000000000100000001000000010000000001001010001001000000100000000000000000000000000000100000100000000010000000010000000011001000001000000000001000000000010000001010000000001010000000000000000000001000000001000001000101000100110000101010000000010010100000000000000000000000000100000000000000010000000000000100010000001010100000100011000000000000010001100000000100000010000010000001100010001010101000010000000000010100111100000101100000000001000000000010000100000001000000000100000001000011000110100010010010100010000000000000|89|931^957^915^980",4500005
"1001000000000011000100001000000000000000000000110110000000010000000001000101000000000000011000001010000000001000000000011000000000000000000000000000000000000000001000001000000000000000000000000100010110100000000001000101010000000000000001000000000000000000110001000000000010000000101000000000000000010000100001000000000000000011000010100011000000001110000000000000000100010010000000001000101101000000000010000000000001001101011000110000000000100110000001000011100010010000001100000000000100000000000000010000000000000010000101000000100000000000000000000000000100000000100000000010000000010000010001000000000000000100001000000000000000001000000000001010000000000000100000101000000000000001000000000000110000101010000000001000100000000000000000000000000100000000000010010000000000000000010000001000100000101011010000000000011001110000000100000100000010000000000010000010101000110000000000000100101100001101100000000001000000000010100110000000000000000100000101000011000000100010010010100010000001000000|89|931^957^915^980",4500006
"0001100000010001000100000000000000000000010000010101000100110001000000000001000000000000110100000001010110101000000100001000000000100000000010010000001000010000000100110000000000000110000000000100010110000001000001000101010000000010001001000001000000000000110000000000000000000000001000000000100100010000110001000000000000000101000001010010000010001000000000000100001100000000000000101000101110000000010000000000000001001011000000111000000000000100000000010010100000010001010000000000000100000000000001010010000000000010000000000000100000010011000000000000000100000000000000000010000000010000000001000101000000000000001010010000010000000000000000000010000100000000100000000000000000000001000001000000010000001010000000001000100000000000000000000000001100001000000000000000000000000100010000001000100000100011000000000000010001110000000100000010000010000001000000000010101000010000000000110100011100010001100100000001000000000010000110000001000000000101000101001010000000100010001010100000000000000000|89|931^957^915^980",4500007
"0001010100000001000100001000000000000000000010010100100000010000000000000100000000001000010000001000000010001100000000001000000000000000000000000000001000000000000000100100000000001100000000000100010110000000000001000101000000000001001000000000000000000110110000000000000010000100000000000000000000010000100001000000000000100011000000100011000000001010000000000010000101000010000000001100101101000000000010000000000001000000011000010000000000000110000000000011000000010000001000000000000100000001000000010000000001000010000001000000010000000000000000000000000000000000100000000010001000010000010011000000000000000000011000000000000000001000000000001010000000000000100000001100000000000001000001000000110000101010000000010010100000100000000000000000000100000000000000010000000000000100000001001010100000100011010000000000010001100000000100000010000010000011100000001010101000010000000000010100011000000101100000001001000000000010000110000001000000000100000101000010000110000010010010100010000000000100|89|931^957^915^980",4500008
"1001000000000011000100001000000000000000000000111110000000010000000001000111000000000000011000001010000000001000000000001000000000000000000000000000100000000000001000101101000000000000000000000100010110000000000001000101010000000000000001000000000000000000110001000000000010000000001000000000000000010000000001000000000000000011000000100011000000001110000000000000000100000010000000001000101101000000000010000000000001001101011000110000000000000110000001100011100010010000001100000000000100000000000000010000000000000010000101000000000000000000000000000000000100000000100000000010000000110000010001000000000000000000001000000000000000001000000000001010000000000000110000100000000000000001000000000000110000101010000000011000100000000000000000000000000100000000000010010000000000000100010000001000100000101011010000000000010001110000000100000100000010000000000010000010101000110000000000000100101110001101100000000001000000000010100110000000000000000100000101000011000000100010010011100010000001000000|89|931^957^915^980",4500009
"0001000000001001000100000000111010000000000000110100000000010000000000000000000000001000011110001000000000001000000100000000000000000000000000000000000000001100001100100100000000100000000000000100010110010010000101000001000000000000000001000000000000000010110001000000000000000000000000100000000000010000010000000000000000100011001000110011000101001010000000000000000100000010000000101000101101000100000010000000001001001000011000010000000010000110000000000010100010000000001000000000000100000001000000000000000000000010000101000100100000000000000000000000000100100000100000001011000000010000010011000000000000000000001000000000000000001100000100001010000000000000100001001000000000000001000011000000110000101110000000011000100000000000000010000000000100000000000010010000000000000100000000011000100000100011000000000000011001100000000100000010000010000001000010000010101000010000000000010000111100000001100000000001001000000010000110000000000000000100010101000000000100000000010010000000010001100000|89|931^957^915^980",4500010
