ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4200001,1,0.512000,"0.512000",0.500000,"0.500000",0.520000,"0.520000",0.520000,"0.520000",0.513000,0.513000,"0.513000",41999,0,162.000000,"162",139.000000,"139","4100071",42000
4200002,1,0.508000,"0.508000",0.484000,"0.484000",0.516000,"0.516000",0.504000,"0.504000",0.503000,0.503000,"0.503000",41999,0,166.000000,"166",148.000000,"148","4100071",42000
4200003,1,0.516000,"0.516000",0.508000,"0.508000",0.488000,"0.488000",0.516000,"0.516000",0.507000,0.507000,"0.507000",41999,0,160.000000,"160",128.000000,"128","4100071",42000
4200004,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,5,161.000000,"161",123.000000,"123","4100071",42000
4200005,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,5,162.000000,"162",127.000000,"127","4100071",42000
4200006,1,0.504000,"0.504000",0.500000,"0.500000",0.516000,"0.516000",0.512000,"0.512000",0.508000,0.508000,"0.508000",41999,0,157.000000,"157",102.000000,"102","4100071",42000
4200007,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,6,162.000000,"162",144.000000,"144","4100071",42000
4200008,1,1.000000,"1.000000",0.540000,"0.540000",0.548000,"0.548000",0.552000,"0.552000",0.660000,0.660000,"0.660000",41999,0,155.000000,"155",125.000000,"125","4100071",42000
4200009,1,0.464000,"0.464000",0.504000,"0.504000",0.564000,"0.564000",0.576000,"0.576000",0.527000,0.527000,"0.527000",41999,0,163.000000,"163",137.000000,"137","4100071",42000
4200010,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",0.528000,"0.528000",0.882000,0.882000,"0.882000",41999,0,154.000000,"154",133.000000,"133","4100071",42000
4200011,1,0.524000,"0.524000",0.524000,"0.524000",0.504000,"0.504000",0.492000,"0.492000",0.511000,0.511000,"0.511000",41999,0,164.000000,"164",122.000000,"122","4100071",42000
4200012,1,0.484000,"0.484000",0.500000,"0.500000",0.512000,"0.512000",0.528000,"0.528000",0.506000,0.506000,"0.506000",41999,0,166.000000,"166",153.000000,"153","4100071",42000
4200013,1,0.520000,"0.520000",0.508000,"0.508000",0.508000,"0.508000",0.504000,"0.504000",0.510000,0.510000,"0.510000",41999,0,158.000000,"158",134.000000,"134","4100071",42000
4200014,1,0.468000,"0.468000",0.544000,"0.544000",0.540000,"0.540000",0.536000,"0.536000",0.522000,0.522000,"0.522000",41999,0,163.000000,"163",131.000000,"131","4100071",42000
4200015,1,1.000000,"1.000000",0.492000,"0.492000",0.488000,"0.488000",0.484000,"0.484000",0.616000,0.616000,"0.616000",41999,0,154.000000,"154",127.000000,"127","4100071",42000
4200016,1,0.508000,"0.508000",0.500000,"0.500000",0.496000,"0.496000",0.496000,"0.496000",0.500000,0.500000,"0.500000",41999,0,167.000000,"167",161.000000,"161","4100071",42000
4200017,1,0.480000,"0.480000",0.480000,"0.480000",0.524000,"0.524000",0.476000,"0.476000",0.490000,0.490000,"0.490000",41999,0,164.000000,"164",143.000000,"143","4100071",42000
4200018,1,0.532000,"0.532000",0.540000,"0.540000",0.544000,"0.544000",0.540000,"0.540000",0.539000,0.539000,"0.539000",41999,0,155.000000,"155",128.000000,"128","4100071",42000
4200019,1,0.516000,"0.516000",0.524000,"0.524000",0.528000,"0.528000",0.528000,"0.528000",0.524000,0.524000,"0.524000",41999,0,157.000000,"157",131.000000,"131","4100071",42000
4200020,1,0.480000,"0.480000",0.520000,"0.520000",0.516000,"0.516000",0.516000,"0.516000",0.508000,0.508000,"0.508000",41999,0,171.000000,"171",156.000000,"156","4100071",42000
4200021,1,1.000000,"1.000000",0.492000,"0.492000",0.484000,"0.484000",0.488000,"0.488000",0.616000,0.616000,"0.616000",41999,0,167.000000,"167",151.000000,"151","4100071",42000
4200022,1,0.592000,"0.592000",0.612000,"0.612000",0.408000,"0.408000",0.420000,"0.420000",0.508000,0.508000,"0.508000",41999,0,162.000000,"162",147.000000,"147","4100071",42000
4200023,1,0.516000,"0.516000",0.476000,"0.476000",0.468000,"0.468000",0.472000,"0.472000",0.483000,0.483000,"0.483000",41999,0,164.000000,"164",154.000000,"154","4100071",42000
4200024,1,0.504000,"0.504000",0.560000,"0.560000",0.460000,"0.460000",0.512000,"0.512000",0.509000,0.509000,"0.509000",41999,0,162.000000,"162",140.000000,"140","4100071",42000
4200025,1,0.532000,"0.532000",0.524000,"0.524000",0.520000,"0.520000",0.476000,"0.476000",0.513000,0.513000,"0.513000",41999,0,160.000000,"160",121.000000,"121","4100071",42000
4200026,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,5,159.000000,"159",135.000000,"135","4100071",42000
4200027,1,0.580000,"0.580000",0.528000,"0.528000",0.532000,"0.532000",0.512000,"0.512000",0.538000,0.538000,"0.538000",41999,0,155.000000,"155",127.000000,"127","4100071",42000
4200028,1,0.472000,"0.472000",0.472000,"0.472000",0.472000,"0.472000",0.480000,"0.480000",0.474000,0.474000,"0.474000",41999,0,157.000000,"157",130.000000,"130","4100071",42000
4200029,1,0.456000,"0.456000",0.456000,"0.456000",0.460000,"0.460000",0.472000,"0.472000",0.461000,0.461000,"0.461000",41999,0,166.000000,"166",156.000000,"156","4100071",42000
4200030,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,4,160.000000,"160",127.000000,"127","4100071",42000
4200031,1,1.000000,"1.000000",0.476000,"0.476000",0.484000,"0.484000",0.488000,"0.488000",0.612000,0.612000,"0.612000",41999,0,161.000000,"161",143.000000,"143","4100071",42000
4200032,1,0.572000,"0.572000",0.604000,"0.604000",0.460000,"0.460000",0.484000,"0.484000",0.530000,0.530000,"0.530000",41999,0,163.000000,"163",141.000000,"141","4100071",42000
4200033,1,1.000000,"1.000000",1.000000,"1.000000",0.492000,"0.492000",0.496000,"0.496000",0.747000,0.747000,"0.747000",41999,0,164.000000,"164",145.000000,"145","4100071",42000
4200034,1,0.460000,"0.460000",0.460000,"0.460000",0.460000,"0.460000",0.464000,"0.464000",0.461000,0.461000,"0.461000",41999,0,158.000000,"158",127.000000,"127","4100071",42000
4200035,1,0.500000,"0.500000",0.500000,"0.500000",0.500000,"0.500000",0.504000,"0.504000",0.501000,0.501000,"0.501000",41999,0,165.000000,"165",141.000000,"141","4100071",42000
4200036,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,5,169.000000,"169",146.000000,"146","4100071",42000
4200037,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,4,159.000000,"159",132.000000,"132","4100071",42000
4200038,1,0.476000,"0.476000",0.480000,"0.480000",0.480000,"0.480000",0.484000,"0.484000",0.480000,0.480000,"0.480000",41999,0,158.000000,"158",130.000000,"130","4100071",42000
4200039,1,1.000000,"1.000000",0.508000,"0.508000",0.504000,"0.504000",0.512000,"0.512000",0.631000,0.631000,"0.631000",41999,0,161.000000,"161",141.000000,"141","4100071",42000
4200040,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",41999,3,159.000000,"159",121.000000,"121","4100071",42000
4200041,1,0.572000,"0.572000",0.576000,"0.576000",0.580000,"0.580000",0.584000,"0.584000",0.578000,0.578000,"0.578000",41999,0,168.000000,"168",145.000000,"145","4100071",42000
4200042,1,0.900000,"0.900000",0.492000,"0.492000",0.928000,"0.928000",0.932000,"0.932000",0.813000,0.813000,"0.813000",41999,0,164.000000,"164",134.000000,"134","4100071",42000
4200043,1,0.580000,"0.580000",0.584000,"0.584000",0.580000,"0.580000",0.584000,"0.584000",0.582000,0.582000,"0.582000",41999,0,160.000000,"160",131.000000,"131","4100071",42000
4200044,1,0.512000,"0.512000",0.504000,"0.504000",0.508000,"0.508000",0.520000,"0.520000",0.511000,0.511000,"0.511000",41999,0,153.000000,"153",124.000000,"124","4100071",42000
4200045,1,1.000000,"1.000000",0.476000,"0.476000",1.000000,"1.000000",1.000000,"1.000000",0.869000,0.869000,"0.869000",41999,0,159.000000,"159",136.000000,"136","4100071",42000
4200046,1,0.464000,"0.464000",0.536000,"0.536000",0.520000,"0.520000",0.532000,"0.532000",0.513000,0.513000,"0.513000",41999,0,160.000000,"160",134.000000,"134","4100071",42000
4200047,1,0.528000,"0.528000",0.524000,"0.524000",0.544000,"0.544000",0.544000,"0.544000",0.535000,0.535000,"0.535000",41999,0,165.000000,"165",118.000000,"118","4100071",42000
4200048,1,0.504000,"0.504000",0.520000,"0.520000",0.536000,"0.536000",0.544000,"0.544000",0.526000,0.526000,"0.526000",41999,0,170.000000,"170",136.000000,"136","4100071",42000
