BRAIN_root::brainData,ID
"0110000001010010110100001100100000000000000001010010010000100010000000110000000000010000000100000000100000000000000100000000001000000001000000010000001000000000100001000001000000000000001000001000100110000010000000000001010010000000000010001001000000000001010001000001000000000001111100000000010000000010000011000000001000000001000000000000000101010000000001010010100000000001000000100000000010000000000100000010000000010000000000000100000010100010100000000010000000000000001011000000100010001010000000000000000000001010000000100001000000000000001000000000001100000000000000000000000101100000000000000001000010000000000000000000000101100000010000000011000000000100101010000000000000000100001010000000000000010010000001000000100000000000000000000100000000000000100001000000000000000000000000000000000000000000000010000000000000010000010000000000000000000010000001000000000000000010000000000000101000011100001001000101000001001001000010010000000100001001010000001000000011010000000000101001000001000000|91|921^971^900^984",4300001
"0100000000010010010100100101000000000100000001000000010001100010010100000101000000000000000100000100000000001001000000000100000010000001000000010001000000000000001001000000010100000010001000001010010100100010000000000100010000000000000000100101000000000001100000000100000000000111011100000000000000000010000010000001000000000001000000000000100100000000000001010010100000000001000000100000000000000000001000000000000000000100000000100000100000100000000000000010010100000110001011000000100000001010010000000010000011000011000000000001000000001000001000000000000100000000000000001000100101000000000000000000001000000000000000000000000001110000100000000011100000000000000000000000000100000000000010010011000000000010000000000000100010000000010000000000000010000011100001000000000000010001000000100000000000000000000010000000000000001000000000001000100100000010000001000000000000010010100011000001100000011101001001000001000001011100000010100100100100000001010001001000010000010010100000101001000001000000|91|921^971^900^984",4300002
"0100000000010010010100100101000000000100000001000000010001100010010100000101000000000000000100000100000000101001000000000100000010000001000000010001000000000000001001000000010100000000001000001010010100100010000000000100110000000000000000100001000000000001100000000100000000000111011100000000100010000010000010000001000000000101000000010000100100000000000001010010100000000001000000100000000000000000001000000000000000000100000000100000100000100000000000000010010100000110001011000000100001001010010000000010000011000011000000000001000000001000001000000000000100000000000000001000100101000000000000000000001000000000000000000000000001110000100000000011100000000000000000000000000100000000000010010011000000000010000000000000100010000000010000000000000010000011100001000000000000010001000000100000000000010000000010000000000000001000000010001000100100000010000001000000000000010010100011000001100000011001000001000001000001011100000010100100100100000001010001000000010000010010100000101001000001000000|91|921^971^900^984",4300003
"0100000000010010010100100101000000000100000001000000010001100010010100000101000000000000000100000100000000101001000000000100000010000001000000010001000000000000001001000000010100000000001001001010010100100000000000000100010000000000000000100001000000000001100000000100100000000111011100000000000000000010000010000001000000000001000000010000100100000000000001010010100000000001000000000000000000000000001000000000000000000100000000100000100010100000000000000010010100000110001011000000100001001010010000000010000011000011000000000001000000000000001000000000000100000000000000001000100101000000000000000000001000000000000010000000000001010000100000000011100000000000000000000000000100000000000010010011000000000010000000000000100010000000010000000000000010000011100000100000000000010001000000100000000000000000000010000000000000001000000000001000100100000010000001000000000000010010100011000001100000011101001001000001000001011100000010100100100100000001010001001000010000010010100000101001000001000000|91|921^971^900^984",4300004
"1010001000010010101101101100000000000000000000000000010001100010000000100000000000010000000100000000000000000000000000010000001000000001000000010001001000000000100000000001000000000100001000001000100010000010010000000001010010000000000010001001001000000001010000000001000000000001011000000000010000001000000011000000001000000001000000000000000100000010000001010010100000000001000000100010000010000000000100010010000000010000000000000100000010100010000000001010000000000010001011000000100000001010000000000000000000001010000100100011000000000000001000000000001100000000000000000000000101100000000000000001000010000000000000000000000101000000000000000010000000000100001010000000000100000000000010000010000000000010001000000000100000000000000000000100000110000000100001000000000000010001000000010000000000000000000010000000100000010000000000000000000000000010000001000000000000010000000000000000101000001100001001000010010001001101000010010000000100001001010000001000010001010000000000101001000001000000|91|921^971^900^984",4300005
"0000000000010010101000101100000000000000000000000010010001100010000000100000010000010000000100000000000000000000010000000000001000000101000000000001011000000000110001000001000000000000001000001000100010000010010000000001010010000000000000001001000000000001010000000001000000000001011000010000010000000000000011100000001000000001000000000000000100000000000011010000100000000001000000100010010000000000000100010010000000000000000000000100000010100010000000000010000000000010000011110010100000001010000000000000000001001011000000100001000000001000001000000000001100000000000000000000000101100000000000000001000010000000000000000000000101000000000000000010000000000100001010000000000100000000000010000010000000000010001000000000100000100000000000000100000010000000100001000000000000010001000001010000000000000000000010000000100000010000000000000000000000000010000001000000000000010000000000000000101000101100001001000010000001001101000010010000000100001001010000001000010001010000000000101000000001000000|91|921^971^900^984",4300006
"0110000001010010111100001100000000000000000001000010010111100010000000100000000000010000000100000000000000000000000000000000011000000001000000010001001000000000100000000001000000000000001000001000000110000010000000000001010010000000000010001001000000000001010000000001000000000001001100000000010000001010000010001000001000000001000000000000000101000000000101010010100000000001000000100010000010000000000100000010000000010000000000000100000010100010000000000010000000000010001011100000100000001010000000000000000000001010000000100001000100001000001000000010001100000000000000000010000101100000000100000001000010000000010000010000000101100000000000000010000000000100001010000000000100000100000010000010000000000010000000000000100000000000000000000100000010000000101001000000000000010001000000010000000000000010000010000000100000010000000000000000000000000010000001000000000000010010000000000000101000001100001101000001000001001101000010010000000100001001010000001000011001010000001000101001001001000000|91|921^971^900^984",4300007
"0100000010000000010000100100000000000000000100010000010001000000000000000100000000000000000100000000000000001001000000000000000010000001000000010000000000000100001001000000010000000000001000001000000110100010000000100001010000000010000000101001000000000000000000000000000000000101011000001000010000001000000001000000000000000001001000000000000110000000000000000010100000000001000000100000000000000000000100000000000000000000000000100000000000100000010000000010010000000010001011100000100000001010010000000000100011110011000000100001000000001000001000000000001100000000000000001000000101100000000000000010001000000001000000001000000000100000000000000011000000000000000000000000000100000000100010000000000001000011000000000000100000000000000000000110000010000111100001000000001000010011000000100000000000011000000010001000100000000100000001000000100000000010000001000000000000010010000001000100100000011100000101001000000001001100000010100000010100000000010000001000000000010000000000101001000001000000|91|921^971^900^984",4300008
"0100010010000000010000100000000000000000000001010000010001000000100000000001000000000000000100000000000100011001000000000000000010000000000000010000000000000100000001000000010000000000001000001000000100100011000000000001010000000000000000101001000000000000000000000000000000000100011000001001010000001000000011001000000000000001001000000000000110000000000000000010100000000001000000100000000000000000000100000001000000000000000000100000000000100000010000000010010000000010001011100000100000001010010000000000100010100011001000101011000000001000001000000000000100000000000000001000000101100000000000000001001011000001000000000000000100100000000001000011000010000100000000000010000000000000100010000010000000000010000000000000000000000000000000000110000000000111100001000000001000000001000000101000000000001000000010000001100000000100000001000000100000000010000001000000000000010010000000000100101001011100000101000000000001001101000010100000000100000000010000001000000000010000000100101001000001000000|91|921^971^900^984",4300009
"0110000001010010110100001100100000000000000001000010010000100010000000110000000000010000000100100000100000000000000000000000001000000001000000010000001000000000000001000001000000000000001000001000100110000010000000000001010010000000000010001001000000000001010000000001000000000001011100000000010000000010000011001000001000000001000000000000000101010000000001000010100000000001000000100000000000000000000100000010000000010000000000000100000010100010010000000010000000000000001011000000100010001010000000000000000000001010000000100001000000001000001000000000001100000000000000000000000101100100000000000001000010000000000100000000000101100000000000000011000000000100101010000000000110000000000010000000000000000010001001010000100000000000000000000110000000000000100001000000000000000001000000010000000000000000000010000000000000010000010000000000000000000010100001000100000000010010000000000000101000001100001001000001000001001100000010010000000100001001010000001000000011010000000000101001000001000000|91|921^971^900^984",4300010
"0100000010000000010000100000000000000000000101010000010001000000100000000100000000000000000100000000000100001001000000000000000010000000000000010000000000000100001001000000010000000000001000001000000110100000000000100001110000000010000000101001000000000000000000000000000000000101011000001000010000001000000001000000000000000001001000000000000110000000000000000010100000000001000000100000000000000000000000000000000000000000000000100000000000100000010000000010011000000010001011100000100000001010010000100000100011100011000000100001000000001000001000000000001100000000000000001000000101100000000000000000001000000001000000001000000000100000000000000011000000000100000000000000000100000000100010000000000101000011000000000000100000000000000000000110000010000111100001000000001000010011000000100000000000011000000010001000100000001100000001000000100000000010000001000000000000010010000001000100100000011100000001001000000001001100000010100000000100000000010000001000000000010000000000101001000001000000|91|921^971^900^984",4300011
"0100000000010010101000101100000000000000000000000010010001100010010000000000010000010000000100000000000000000000010000000000001000000101000000010001000000000000110001000001000000000000001000001000100010000010010000000001010010000000000000001001001000000001010000000011000100000001011000000000010000000000000011100000001000000001000000000000000100000000000011010000100000000001000000100010000010000000000100010010000000010000000000000100000010100010000000000010000000000010001011100010100000001010000000000000000001001011000000100001000000001000001000000000101100000000000000000000000101100000000000000001000010000000000000000000000101000000000000000010000000000100001010000000000100000000000010000010000000000010011000000000100000000000000000000100000010000000100001000000000000010001000001010000000000000000000010000000100000010000000000000000000000000010000001000000000000010000100000000000101000101100001001000010000001001101000010010000000100001001010000001000010001010000000000101000000001000000|91|921^971^900^984",4300012
"0110000001010010110100001100100000000000000001000010010000100010000000110000000000000000000100100000100000000000000000000000001000000001000000010000001000000000000001000001000000000000001000001000100110000010000000000001010010000000000010001001000000000000010000000001000000000001011100000000010000000010000011000000001000000001000000000000000101010000000001010010100000000001000000100010000010000000000100000010000000010000000000000100000010100010110000000010000000000000001011000000100010001010000000000000000000001010000000100001000000001000001000000000001100000000000000000000000101100000000000000001000010000000000100000000000101100000000000000011000000000100101010000000000100000000000010000000000000000010001001010000110000000000000000000100000000000000100001000000000000000001000000010000000000000000000010000000000000010000010000000000000000000010000001000000000000010010000000000000101000001100001001000001000001001100000010010000000000001001010000001000000011010000000000101001000001000000|91|921^971^900^984",4300013
"1010001001010010101001101100000000000000000000000000010001100010000000100000000000010000000100000000000000000000000000000000001000000001000000010001001000000000100001000001000000000000001000001000100010000010010000000001010010000000000010001001001000000001010000000001000000000001011000000000010000001010000111000000001000000001000000000000000100000000000001010010100000000001000000100010000010000000000100010010000000010000000000000100000010100010000000001010000000000010001011000000100000001010000000000000000000001010000100100011001000001000001000000000001100000000000000000000000101100000000000000001000010000000000000000000000100000000000000000010000000000100001010000000000100000000000010000010000000000010001000000000100000000000000001000100000110000000100001000000000000010001000000010000000000000000000010000000100000010000000000000000000000000010000001010000000000010000000000000000101000001100000001000010000001001101000010010000000100001000010000001000010001010000000000101001000001000000|91|921^971^900^984",4300014
"0000000000010010101000101100000000000000000000000010010001100010000000100000010000010000000100000000000000000000010000000000001000000101000000010001001000000000110001000001000000000000001000001000100010000010010000000001010010000000000000000001000000000001010000000001000000000001011000000000000000000000000011100000001000000001000000000000000100000000000011010000100000000001000000100010000010000000000100010010000000010000000000000100000010100010000000000010000000000010001011100010100000001010000000000000000001001011000000100001000000001000000000000000001100000000000000000000000101100000000000000001000010000000000000000000000101000000000000000010000000000100001010000000000100000000000010000010000000000010001100000000100000000000000000000100000010000000100001000000000000010001100001010000000000000000000010000000100000010000000000000000000000000010000001000000000000010000000000000000101000101000001001000010000001001101000010010000000100001101010000001000010001010000000000101000000001000000|91|921^971^900^984",4300015
"0100000001010010100100001100100000000000000001000010010000100010000000110000000000010000000100100000100000000000000000000000001000000001000000010000001000000000000001000001000000000000001000001000100110000010000000000001010010000000000010001001000000000001010000000001000000000001001100000000010000000010000011000000001000000001000000000000000101010000000001010010100000000001000000100010000010000000000100000010000000010000000000000100000010100010110000000010000000000000001011000000100010001010000000000100000000000010000000100001000000001000001000000000000100000000000000000000000101100000000000000001000010000000000100000000000001100000000000000011000000000100101010000000000100000000000010000000000000000010001001011000100000000000000000000100000000000000100001000000000000000001000000010000000000000000000010000000000000010000010000000000000000000010000001000000000000010010000000000000101000001100001001000001000001001100000010010000000100001001010000001010000011010000000000101001000001000000|91|921^971^900^984",4300016
"0010001001010010101101101100000000000000000000010010010001100010000000100000000000010000000100000000000000000000000000000000001000000001000000010001001000000000100001000001000000000000001000001000100010000010010000000001010000000000000010001001001000000001010000000001000000010001011000000000010000001010000011000000001000000001000000000000000100000000000001010010000000000001000000100010000010000000000100010010000000010000000000000100000010100010000000001010000000000010001011000000100000001010000000000000000000001110000100100001000000001000001000000000001100000000000000000000000101100000000000000101000010000000000000000000000101000000000000000011000100000100001010000000000100000000000010000010000000000010001000000100000000000000000000000100000010000000100001000000000000010001000000010000000000000000000010000000100000010000000000000000100000000010000001000000000000010000000000000000101000001100001001000010010001001101000010010000000100001001010000001000010001010000001000101001000001000000|91|921^971^900^984",4300017
"0100000010000000010000100100000000100000000001010001010001000000000000000000000000000000000100000000000100001001000000000000010010000000000000010000000000000100001001000000010000000000000000001000000010100110000000000001010000000000000000101001000000000000000000000000000000000101011000000000010000001010000010000000101000000001011000000000000110000000000000000010100000000001000000100000000000000000000100000000000000000000000000100000000000100000110000000010010000000010001011000000100000001010010000000000100010000011100000100001000000001000001000000000001100000000000000001000000101100000000000000000001000000001000000000000000100100000000000000010000100000100000000010000000100000000000010001010000001000010000000000000100000000000000000000110000010000110100001000000000000010001000000100000000000001000000010000000100000000100000001000000100000000010000001000000000000010010000001000100100000111100000101001001100001001101000010100000000100000000000000001000000000010000000000101001000101000000|91|921^971^900^984",4300018
"0100000010000000010000100100000000000000000100010000010001000000100000000100000000000000000100000000000000001001000000000000000010000000000000010000000000000100000001000000010000000000001000001000000110100010000000100001010000000010000000101001000000000000000000000000000000000101011000001000010000001000000001000000000000000001001000000000000110000000000000000010100000000001000000100000000000000000000100000000000000000000000000100000000000100000010000000010010000000010001011100000100000001010010000000000100011100011000000100001000000001000001000000000001100000000000000001000000101100000000000000000001000000001000000001000000000100000000000000011000000000000000000000000000100010000100010000000000101000011000000000000100000000000000000000110000010000110100001000000001000010011000000100000000000011000000010001000100000000100000001000000100000000010000001000000000000010010000001000100100000011100000101001000000001001100000010100000000100000000010000001000000000010000000000101011000001000000|91|921^971^900^984",4300019
"0100000000010110101000101100000000000000000000000010010001100010000000100000010000010000000100000000000000000000010000000000001000000101000000010001001000000000110001000001000000000000001000001000100010000010010000000001010010000000000000000001000000000001010000000001000000000001011000000000010000000000000011100000001000000001000000000000000100000000000011010000100000000001000000100010000010000000000100010010000000010000000000000100000010100010000000000010000000000010001011100010100000001010000000000000000001001011000000100001000000001000001000000000001100000000000000000000000101100000000000000001000010000000000000000000000101000000000000000010000000000100001010000000000100000000000010000010000000000010001000000000100000000000000000000100000010000000100001000000000000010001000001010000000000000000000010000000100000010000000000000000000000000010000001010000000000010000000000000000101000101100001001000010000001101101000010010000000100001001010000001000010001010000000000101000000001000000|91|921^971^900^984",4300020
"0100000110000000010000100100000000000000000100010000010001000000100000000100000000000000000100000000000000001001000000000000000010000000000000010000000000000100001001000000010000000000101000001000000110100010000000100001010000000000000000101001000000000000000000000000000000000101011000001000010000001000000001000000000000000001001000000000000110000000000000000010100000000001000000100000000000000000000100000000000000000000000000100000000000100000010000000010010000000000001011100000100000001010010000000000100011100011000000100001000000001000001000000000001100000000000000001000000101000000000000000000001000000001000000001000000000100000000000000011000000000110000000000000000100100000000010000000000101000011000000000000100000000000000000000110010000000111100001000000001000010011001000100000000000011000000010001000100000000100000001000000100000000010000001000000000000010010000001000100101000011100000101001000000001011100000010100000000100000000010000001000000000010000000000101001000001000000|91|921^971^900^984",4300021
