BRAIN_root::brainData,ID
"1001100100101100000000000010000010010000000000000000010001000000000000000000000000000100000000001010001001000010001000000000001000000010001000000000000000000100010000100110000000000010001100000010101000010000000001001001000010001000010000000000001000000000000000000100000010000001001000000000000100101011001100100000100000000000000100000000000000001000000000000000000000000000000010000011100000101000000001010000000100010000000000000000011000000001000100100000000000000001000000000000000000000000001001000000100000000010001010010001000000000010010100000000000000100000000001000000001000000011000010000000000100000000000000010001000000000001011000000100000000001000000000110010000000000000100000000000010110000000000010000001000000010000000000000000000000000000100000000000000000000000010001010100110100110000000000010100000000000000000000010000001000000011000000100000000000001000000010010000000010000100010000000001001000000000010001000000000000101000010001000000000000001000000010100000001101101000|3|946^901^994^918",4400001
"0001101000101001000010000000100010010000000000000000010001000000000100000000000100000000100000000010000001000010001000000000001000000010001000000000000000001100010000001110000000000010000100000010101000010000000001001001000010001000000000000000010000100000000000000100000000000001001000000000010110101011000100100000100000000000100100000000000000001000000000000011000000000000100010000011100000100100000000010010000100001001000001000000011000000001000100000000000000100001000000000000000000000000001001000000100000000010001010010001000000000110010100100000000000100000000001000000001000000010000110000000000100000000000000000001000000010001011000000100000000011000000000110010000000000000100000000000010110000000100010000001000000010000000000000000010000000000100000000000000000000000010001010100110100110010100000010100000100000000000000010000001010000011000000000000000000001000000010010000000010000110000000000001001100000000010011000000000000101000010001000000000010001000000010100000000101101000|3|946^901^994^918",4400002
"0001100000101000000000000000100010010000000000000000010001000001000100000000000100000000000000000010001001000010001000000000001000000010001000000000000000100100010000100100000000000010001100000010101000010000000001001001000000001100000000000000001000100000000000000100000000000001001000001000010000101011001100100000100000000000000100000000000000001000000000000000000010000000000000000011100000110100000001000000000100010000000000000000011000000000000100100000000000000001000000000000000000000000001001000000100000000010001010010001000000000110010100000000000000100000000001001000001000000000000010000000000100000000000000010001000000000000011000000100000000001000000000110010010000000000100000000000010110000000000010000001000000010010000010001000000000000000100000000000000000000000010001010100110100110000100000010100000000000000000000010000001000000011000000100000000000000000010010010000000010000110010110000001001100000000010011000000000000100000010001000000000010001000000010100000000100001000|3|946^901^905^918",4400003
"0001100100101000000000000000100010010000000000000000010001000000000000001000000000000001000000000010001001000010001000000000001010000000001000000000000000000100010000100110000000000010001100000000001000010000000001001001000010001000010000000000001000000000000000000100000000000001001000000000010000101011001100100000100000000000000100000000000000001000000000000000100000000000000010000011100000101000000001010000000100010000000000000001011000000001000100100000000000000001000000000000000000000000001001000000100000000010001010010001000000000110010100000000000000100000000001000000001000000010000010000000000100000000000000000001000000000001011000000100001010001000000000110010000000000001000000000000010110000000000010000001000000010000000000000000000000000000100000000000000000000000010001010100110010110000100000010000000000000000000000010001001000000011001000100000000000001000000010010000000010000110010000000001001000000000010011000010000000101000011001000000000010001000000010100000001101101000|3|946^901^994^918",4400004
"0001101000101001000000000000100010010000000000000000010001000000000100000000000100000000000000000010001001000010001000000000001000000000001000000000000000000110010000101110000000000010001100000010101000010000000000001001000010001000000000000000001000100000000000000100000000000001001000000000010110101011001100100000100000000000000100000000000000001000001000000010000000000000010010000011100000100100000000010010000100001001000001000000011000000001000100100000001000000001000000000000000000000000000000000000100000000010001010010001000000000110010100000000000000101000000001100000001000000010000110000000000100000000000000000001000001010001011000000100000000011000000000110010000000000000000000000000010110000000100010000001000000010000000000000000010000000000100000000000000000000010010001010100110100110000100000010100000000000000000000010000001000000001000000100000000000001000000010010000000000000110000000000001001100000000010011000000000000101000000001000000000010001000000010100000000101101000|3|946^901^994^918",4400005
"0001101000101001000000000000100010010000000000000000010001000000000100000000000100000000100000000010010001000010001000000000001000000010001000000000000000001100010000001110000000000010001100000010101000010000000001001001000010001000000000000000011000100000000000000100000000000001001000000000010110101011001100100000100000000000000100001000000000001000000000000010000000000000000110000011100000100100000000010010000100001001000001000000011000000001000100100000000000100001000000000000000000000000001001000000100000000010001010010001000000000110010100100000000000100000000001000000001000000010000110000000000100000000000000000001000000010001011000000100000000011000000000110010000000000000100000000000010110000000100011000001000000010000000000000000010000000000100000000000000000000000010001010100110100110000100000010100000100000000000000010000001010000011000000100000000000001000000010010000000010000110000000000001001100000000010011000000000000101000010001000000000010001000000010100000000101101000|3|946^901^994^918",4400006
"1001100100101100000000000010000010010000000000000000010001000000000000000000000000000100000000001010001001000010001000000000001000000010001000000000000000000100010000100110000000000010001100000010101000010000000001001001000000001000010000000000001000000000000100000100000010000001001000000000000100101011001100100000100000000000000100000000000000001000000000000000000000000000000010000011000000101000000001010000000100010000000000000000011000000001000100100000000000000001000000000000000000000000001001000000100000000010001010010001000000000010010100000000000000100000000001000000001000000010000010000000000100000000000000010001000000000001011000000100000000001000000000110000000000000000100000000000010110000000000010000001000000010000000000000000000000000000100000000000000000000000010001010100110100110000000000010100000001000000000000010000001000000011000000000000000000001000000010010000000010000110010000000001001000000000010001000000000000101000110001000000000010001000000010100000001101100000|3|946^901^994^918",4400007
"0001100100101000000000000000100010010000000000000000010001000000000000000000000000000000000000000010001001000010000000000000001000000010001000000000000000000100010000100110000000000010001100000010101000010000000001001001000010001000010000000000001000100000000000000000000000000000001000000000010100101011001100100000100000000000000100000000000000001000000000000000000000000000000010000011100000101000000001010000000100010000000000000000011000000001000100000010000000000001000000000000000000000000001001000000100000000010001010000001000000000100010100000000000000100001000001000000011000000010000010000000000100000000000000010001000000000001011000000100000000001000000000110010000000000000100000000000010110000000000010000001000000010000000000000000100000000000100000000000000000100000000001010000110100110000100000010100000000000000000000010010001000000011000000100000000000001000000010000000000010000110010000000001001000000000010011000000001000101000010001000000000010001000000010100000001101101000|3|946^901^994^918",4400008
"0001100100001000000000001000100010010000000001000000011001011000000000000100000100100001000000000010000001000010001010000000001000000110001000100000000000000100000001000110000010000001001100000000100000010000001001001001000010000100100000000000000000100000000000000000000001000001001000000000000100101010001100000000100000000000000100000100000000001000010000000000000100000000000100000011101000100100000001010000100000010000000000000000000000000001000100100001000000000001000000000000000000000100011001000000011000000011001010010001000000000110110100000000000001101000000001000010001000000010000010000000000100000000000000010000000000000001001000000010000000010000000100110010000000000000000100000000011110000000000010000000000000010100000000100010000000000000000000000000000000000000010001010100110100100000100000000100000000010000000000010000011000000011000000100000011000001000000010010000000010000110110000000001001100000000010011000010000000101000010001000000000000001000000010100000000101101000|3|946^901^994^918",4400009
"1001100100101100000000000010000010010000000000000000010001000000000000000000000000000100000000001010001001000010001000000000001000000010001000000000000000000000010000100110000000000010000110000010101000010000000001001001000010001000010000000000001000000000000000000100000010000001001000000000000100101011001100100000100000000000000100010000000000001000000000000000000000000000000010000011100000101000000001010000000100010000000000000000011000000001000100100000000000000001000000000000000000000000001001000000100000000010001010010001000000000010010100000000000000100000000001000000001000000010000010000000000100000000000000010001000000000001011000010100000000001000000000110010000000000000100000000000010110000000000010000001000000010000000000000000000000000000100000000000000000000000010001010000110100110000000000010100000000000000000000010000001000000011000000100000000000001000000010010000000010000110010000000001001000000000010001000000000000101000010000000000000010001000000010100000001101101000|3|946^901^994^918",4400010
