ID,alive,nBack_1_AVE,nBack_1_LIST,nBack_2_AVE,nBack_2_LIST,nBack_3_AVE,nBack_3_LIST,nBack_4_AVE,nBack_4_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,tournament_numOffspring,wireCount_AVE,wireCount_LIST,wireCountActive_AVE,wireCountActive_LIST,snapshotAncestors_LIST,update
4400001,1,0.468000,"0.468000",0.476000,"0.476000",0.468000,"0.468000",0.460000,"0.460000",0.468000,0.468000,"0.468000",43999,0,152.000000,"152",52.000000,"52","4300023",44000
4400002,1,1.000000,"1.000000",1.000000,"1.000000",0.504000,"0.504000",0.512000,"0.512000",0.754000,0.754000,"0.754000",43999,0,165.000000,"165",152.000000,"152","4300023",44000
4400003,1,0.496000,"0.496000",0.484000,"0.484000",0.484000,"0.484000",0.484000,"0.484000",0.487000,0.487000,"0.487000",43999,0,144.000000,"144",113.000000,"113","4300023",44000
4400004,1,0.488000,"0.488000",0.476000,"0.476000",0.476000,"0.476000",0.464000,"0.464000",0.476000,0.476000,"0.476000",43999,0,164.000000,"164",143.000000,"143","4300023",44000
4400005,1,0.484000,"0.484000",0.468000,"0.468000",0.464000,"0.464000",0.464000,"0.464000",0.470000,0.470000,"0.470000",43999,0,151.000000,"151",138.000000,"138","4300023",44000
4400006,1,1.000000,"1.000000",0.484000,"0.484000",0.468000,"0.468000",0.468000,"0.468000",0.605000,0.605000,"0.605000",43999,0,144.000000,"144",122.000000,"122","4300023",44000
4400007,1,1.000000,"1.000000",0.508000,"0.508000",0.504000,"0.504000",0.500000,"0.500000",0.628000,0.628000,"0.628000",43999,0,154.000000,"154",140.000000,"140","4300023",44000
4400008,1,0.464000,"0.464000",0.540000,"0.540000",0.544000,"0.544000",0.544000,"0.544000",0.523000,0.523000,"0.523000",43999,0,156.000000,"156",132.000000,"132","4300023",44000
4400009,1,0.520000,"0.520000",0.520000,"0.520000",0.508000,"0.508000",0.508000,"0.508000",0.514000,0.514000,"0.514000",43999,0,164.000000,"164",136.000000,"136","4300023",44000
4400010,1,0.484000,"0.484000",0.492000,"0.492000",0.508000,"0.508000",0.512000,"0.512000",0.499000,0.499000,"0.499000",43999,0,174.000000,"174",137.000000,"137","4300023",44000
4400011,1,0.444000,"0.444000",0.452000,"0.452000",0.468000,"0.468000",0.468000,"0.468000",0.458000,0.458000,"0.458000",43999,0,174.000000,"174",151.000000,"151","4300023",44000
4400012,1,0.484000,"0.484000",0.484000,"0.484000",0.492000,"0.492000",0.492000,"0.492000",0.488000,0.488000,"0.488000",43999,0,157.000000,"157",128.000000,"128","4300023",44000
4400013,1,0.508000,"0.508000",0.504000,"0.504000",0.516000,"0.516000",0.504000,"0.504000",0.508000,0.508000,"0.508000",43999,0,147.000000,"147",133.000000,"133","4300023",44000
4400014,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,6,164.000000,"164",150.000000,"150","4300023",44000
4400015,1,0.476000,"0.476000",0.520000,"0.520000",0.484000,"0.484000",0.492000,"0.492000",0.493000,0.493000,"0.493000",43999,0,164.000000,"164",145.000000,"145","4300023",44000
4400016,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,7,164.000000,"164",150.000000,"150","4300023",44000
4400017,1,0.476000,"0.476000",0.476000,"0.476000",0.476000,"0.476000",0.468000,"0.468000",0.474000,0.474000,"0.474000",43999,0,163.000000,"163",138.000000,"138","4300023",44000
4400018,1,0.536000,"0.536000",0.540000,"0.540000",0.456000,"0.456000",0.452000,"0.452000",0.496000,0.496000,"0.496000",43999,0,166.000000,"166",119.000000,"119","4300023",44000
4400019,1,0.540000,"0.540000",0.540000,"0.540000",0.528000,"0.528000",0.524000,"0.524000",0.533000,0.533000,"0.533000",43999,0,159.000000,"159",78.000000,"78","4300023",44000
4400020,1,0.476000,"0.476000",0.468000,"0.468000",0.468000,"0.468000",0.476000,"0.476000",0.472000,0.472000,"0.472000",43999,0,156.000000,"156",128.000000,"128","4300023",44000
4400021,1,0.492000,"0.492000",0.504000,"0.504000",0.500000,"0.500000",0.496000,"0.496000",0.498000,0.498000,"0.498000",43999,0,173.000000,"173",155.000000,"155","4300023",44000
4400022,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,10,151.000000,"151",114.000000,"114","4300023",44000
4400023,1,0.504000,"0.504000",0.508000,"0.508000",0.496000,"0.496000",0.500000,"0.500000",0.502000,0.502000,"0.502000",43999,0,161.000000,"161",144.000000,"144","4300023",44000
4400024,1,0.476000,"0.476000",0.468000,"0.468000",0.532000,"0.532000",0.528000,"0.528000",0.501000,0.501000,"0.501000",43999,0,173.000000,"173",156.000000,"156","4300023",44000
4400025,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,5,163.000000,"163",128.000000,"128","4300023",44000
4400026,1,0.464000,"0.464000",0.476000,"0.476000",0.480000,"0.480000",0.472000,"0.472000",0.473000,0.473000,"0.473000",43999,0,162.000000,"162",144.000000,"144","4300023",44000
4400027,1,0.508000,"0.508000",0.508000,"0.508000",0.508000,"0.508000",0.512000,"0.512000",0.509000,0.509000,"0.509000",43999,0,163.000000,"163",142.000000,"142","4300023",44000
4400028,1,1.000000,"1.000000",1.000000,"1.000000",0.476000,"0.476000",0.472000,"0.472000",0.737000,0.737000,"0.737000",43999,0,161.000000,"161",114.000000,"114","4300023",44000
4400029,1,0.508000,"0.508000",0.492000,"0.492000",0.512000,"0.512000",0.512000,"0.512000",0.506000,0.506000,"0.506000",43999,0,151.000000,"151",120.000000,"120","4300023",44000
4400030,1,0.480000,"0.480000",0.460000,"0.460000",0.456000,"0.456000",0.488000,"0.488000",0.471000,0.471000,"0.471000",43999,0,159.000000,"159",134.000000,"134","4300023",44000
4400031,1,0.524000,"0.524000",0.516000,"0.516000",0.480000,"0.480000",0.492000,"0.492000",0.503000,0.503000,"0.503000",43999,0,160.000000,"160",134.000000,"134","4300023",44000
4400032,1,0.532000,"0.532000",0.540000,"0.540000",0.524000,"0.524000",0.524000,"0.524000",0.530000,0.530000,"0.530000",43999,0,173.000000,"173",156.000000,"156","4300023",44000
4400033,1,0.452000,"0.452000",0.520000,"0.520000",0.512000,"0.512000",0.516000,"0.516000",0.500000,0.500000,"0.500000",43999,0,164.000000,"164",145.000000,"145","4300023",44000
4400034,1,0.432000,"0.432000",0.428000,"0.428000",0.416000,"0.416000",0.432000,"0.432000",0.427000,0.427000,"0.427000",43999,0,157.000000,"157",134.000000,"134","4300023",44000
4400035,1,0.536000,"0.536000",0.544000,"0.544000",0.548000,"0.548000",0.552000,"0.552000",0.545000,0.545000,"0.545000",43999,0,160.000000,"160",104.000000,"104","4300023",44000
4400036,1,0.484000,"0.484000",0.488000,"0.488000",0.484000,"0.484000",0.488000,"0.488000",0.486000,0.486000,"0.486000",43999,0,170.000000,"170",129.000000,"129","4300023",44000
4400037,1,0.488000,"0.488000",0.492000,"0.492000",0.492000,"0.492000",0.496000,"0.496000",0.492000,0.492000,"0.492000",43999,0,148.000000,"148",138.000000,"138","4300023",44000
4400038,1,0.492000,"0.492000",0.488000,"0.488000",0.524000,"0.524000",0.528000,"0.528000",0.508000,0.508000,"0.508000",43999,0,160.000000,"160",135.000000,"135","4300023",44000
4400039,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,7,155.000000,"155",125.000000,"125","4300023",44000
4400040,1,0.460000,"0.460000",0.520000,"0.520000",0.468000,"0.468000",0.464000,"0.464000",0.478000,0.478000,"0.478000",43999,0,172.000000,"172",137.000000,"137","4300023",44000
4400041,1,1.000000,"1.000000",0.508000,"0.508000",0.504000,"0.504000",0.508000,"0.508000",0.630000,0.630000,"0.630000",43999,0,163.000000,"163",149.000000,"149","4300023",44000
4400042,1,0.464000,"0.464000",0.468000,"0.468000",0.464000,"0.464000",0.468000,"0.468000",0.466000,0.466000,"0.466000",43999,0,143.000000,"143",97.000000,"97","4300023",44000
4400043,1,0.576000,"0.576000",0.436000,"0.436000",0.564000,"0.564000",0.560000,"0.560000",0.534000,0.534000,"0.534000",43999,0,153.000000,"153",124.000000,"124","4300023",44000
4400044,1,0.512000,"0.512000",0.484000,"0.484000",0.480000,"0.480000",0.488000,"0.488000",0.491000,0.491000,"0.491000",43999,0,159.000000,"159",141.000000,"141","4300023",44000
4400045,1,0.472000,"0.472000",0.568000,"0.568000",0.560000,"0.560000",0.540000,"0.540000",0.535000,0.535000,"0.535000",43999,0,170.000000,"170",146.000000,"146","4300023",44000
4400046,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,7,155.000000,"155",135.000000,"135","4300023",44000
4400047,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,6,154.000000,"154",124.000000,"124","4300023",44000
4400048,1,0.516000,"0.516000",0.520000,"0.520000",0.548000,"0.548000",0.528000,"0.528000",0.528000,0.528000,"0.528000",43999,0,174.000000,"174",152.000000,"152","4300023",44000
4400049,1,0.516000,"0.516000",0.508000,"0.508000",0.512000,"0.512000",0.496000,"0.496000",0.508000,0.508000,"0.508000",43999,0,157.000000,"157",143.000000,"143","4300023",44000
4400050,1,0.556000,"0.556000",0.484000,"0.484000",0.484000,"0.484000",0.536000,"0.536000",0.515000,0.515000,"0.515000",43999,0,163.000000,"163",143.000000,"143","4300023",44000
4400051,1,1.000000,"1.000000",0.496000,"0.496000",0.504000,"0.504000",0.508000,"0.508000",0.627000,0.627000,"0.627000",43999,0,165.000000,"165",118.000000,"118","4300023",44000
4400052,1,0.488000,"0.488000",0.484000,"0.484000",0.544000,"0.544000",0.492000,"0.492000",0.502000,0.502000,"0.502000",43999,0,165.000000,"165",127.000000,"127","4300023",44000
4400053,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,5,158.000000,"158",141.000000,"141","4300023",44000
4400054,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,10,160.000000,"160",142.000000,"142","4300023",44000
4400055,1,0.468000,"0.468000",0.464000,"0.464000",0.460000,"0.460000",0.448000,"0.448000",0.460000,0.460000,"0.460000",43999,0,165.000000,"165",145.000000,"145","4300023",44000
4400056,1,0.528000,"0.528000",0.516000,"0.516000",0.504000,"0.504000",0.500000,"0.500000",0.512000,0.512000,"0.512000",43999,0,168.000000,"168",144.000000,"144","4300023",44000
4400057,1,0.492000,"0.492000",0.488000,"0.488000",0.524000,"0.524000",0.472000,"0.472000",0.494000,0.494000,"0.494000",43999,0,157.000000,"157",99.000000,"99","4300023",44000
4400058,1,0.512000,"0.512000",0.524000,"0.524000",0.544000,"0.544000",0.524000,"0.524000",0.526000,0.526000,"0.526000",43999,0,162.000000,"162",147.000000,"147","4300023",44000
4400059,1,1.000000,"1.000000",0.460000,"0.460000",0.452000,"0.452000",0.460000,"0.460000",0.593000,0.593000,"0.593000",43999,0,149.000000,"149",119.000000,"119","4300023",44000
4400060,1,1.000000,"1.000000",0.512000,"0.512000",0.528000,"0.528000",0.532000,"0.532000",0.643000,0.643000,"0.643000",43999,0,161.000000,"161",131.000000,"131","4300023",44000
4400061,1,0.488000,"0.488000",0.488000,"0.488000",0.496000,"0.496000",0.472000,"0.472000",0.486000,0.486000,"0.486000",43999,0,148.000000,"148",140.000000,"140","4300023",44000
4400062,1,0.488000,"0.488000",0.520000,"0.520000",0.528000,"0.528000",0.520000,"0.520000",0.514000,0.514000,"0.514000",43999,0,160.000000,"160",130.000000,"130","4300023",44000
4400063,1,0.524000,"0.524000",0.508000,"0.508000",0.524000,"0.524000",0.524000,"0.524000",0.520000,0.520000,"0.520000",43999,0,150.000000,"150",133.000000,"133","4300023",44000
4400064,1,0.524000,"0.524000",0.480000,"0.480000",0.492000,"0.492000",0.508000,"0.508000",0.501000,0.501000,"0.501000",43999,0,164.000000,"164",114.000000,"114","4300023",44000
4400065,1,0.504000,"0.504000",0.512000,"0.512000",0.512000,"0.512000",0.536000,"0.536000",0.516000,0.516000,"0.516000",43999,0,160.000000,"160",140.000000,"140","4300023",44000
4400066,1,0.492000,"0.492000",0.496000,"0.496000",0.500000,"0.500000",0.508000,"0.508000",0.499000,0.499000,"0.499000",43999,0,162.000000,"162",117.000000,"117","4300023",44000
4400067,1,0.468000,"0.468000",0.468000,"0.468000",0.468000,"0.468000",0.472000,"0.472000",0.469000,0.469000,"0.469000",43999,0,160.000000,"160",141.000000,"141","4300023",44000
4400068,1,0.496000,"0.496000",0.484000,"0.484000",0.504000,"0.504000",0.516000,"0.516000",0.500000,0.500000,"0.500000",43999,0,166.000000,"166",143.000000,"143","4300023",44000
4400069,1,0.524000,"0.524000",0.528000,"0.528000",0.532000,"0.532000",0.524000,"0.524000",0.527000,0.527000,"0.527000",43999,0,150.000000,"150",119.000000,"119","4300023",44000
4400070,1,0.584000,"0.584000",0.580000,"0.580000",0.572000,"0.572000",0.560000,"0.560000",0.574000,0.574000,"0.574000",43999,0,169.000000,"169",159.000000,"159","4300023",44000
4400071,1,0.560000,"0.560000",0.552000,"0.552000",0.516000,"0.516000",0.548000,"0.548000",0.544000,0.544000,"0.544000",43999,0,168.000000,"168",154.000000,"154","4300023",44000
4400072,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,13,147.000000,"147",133.000000,"133","4300023",44000
4400073,1,1.000000,"1.000000",0.528000,"0.528000",0.500000,"0.500000",0.496000,"0.496000",0.631000,0.631000,"0.631000",43999,0,152.000000,"152",104.000000,"104","4300023",44000
4400074,1,1.000000,"1.000000",0.492000,"0.492000",0.508000,"0.508000",0.516000,"0.516000",0.629000,0.629000,"0.629000",43999,0,166.000000,"166",149.000000,"149","4300023",44000
4400075,1,0.476000,"0.476000",0.492000,"0.492000",0.480000,"0.480000",0.480000,"0.480000",0.482000,0.482000,"0.482000",43999,0,161.000000,"161",127.000000,"127","4300023",44000
4400076,1,0.496000,"0.496000",0.500000,"0.500000",0.496000,"0.496000",0.484000,"0.484000",0.494000,0.494000,"0.494000",43999,0,164.000000,"164",142.000000,"142","4300023",44000
4400077,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,8,158.000000,"158",134.000000,"134","4300023",44000
4400078,1,0.520000,"0.520000",0.508000,"0.508000",0.508000,"0.508000",0.508000,"0.508000",0.511000,0.511000,"0.511000",43999,0,150.000000,"150",138.000000,"138","4300023",44000
4400079,1,0.488000,"0.488000",0.480000,"0.480000",0.500000,"0.500000",0.512000,"0.512000",0.495000,0.495000,"0.495000",43999,0,150.000000,"150",123.000000,"123","4300023",44000
4400080,1,0.496000,"0.496000",0.488000,"0.488000",0.504000,"0.504000",0.496000,"0.496000",0.496000,0.496000,"0.496000",43999,0,162.000000,"162",142.000000,"142","4300023",44000
4400081,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,4,166.000000,"166",144.000000,"144","4300023",44000
4400082,1,0.520000,"0.520000",0.520000,"0.520000",0.524000,"0.524000",0.524000,"0.524000",0.522000,0.522000,"0.522000",43999,0,151.000000,"151",51.000000,"51","4300023",44000
4400083,1,0.516000,"0.516000",0.504000,"0.504000",0.508000,"0.508000",0.508000,"0.508000",0.509000,0.509000,"0.509000",43999,0,163.000000,"163",147.000000,"147","4300023",44000
4400084,1,0.496000,"0.496000",0.496000,"0.496000",0.520000,"0.520000",0.528000,"0.528000",0.510000,0.510000,"0.510000",43999,0,148.000000,"148",138.000000,"138","4300023",44000
4400085,1,0.736000,"0.736000",0.716000,"0.716000",0.644000,"0.644000",0.656000,"0.656000",0.688000,0.688000,"0.688000",43999,1,150.000000,"150",136.000000,"136","4300023",44000
4400086,1,0.480000,"0.480000",0.516000,"0.516000",0.524000,"0.524000",0.508000,"0.508000",0.507000,0.507000,"0.507000",43999,0,169.000000,"169",154.000000,"154","4300023",44000
4400087,1,0.912000,"0.912000",0.920000,"0.920000",0.920000,"0.920000",0.920000,"0.920000",0.918000,0.918000,"0.918000",43999,0,147.000000,"147",134.000000,"134","4300023",44000
4400088,1,0.608000,"0.608000",0.388000,"0.388000",0.608000,"0.608000",0.600000,"0.600000",0.551000,0.551000,"0.551000",43999,0,146.000000,"146",115.000000,"115","4300023",44000
4400089,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,5,164.000000,"164",123.000000,"123","4300023",44000
4400090,1,0.532000,"0.532000",0.544000,"0.544000",0.552000,"0.552000",0.568000,"0.568000",0.549000,0.549000,"0.549000",43999,0,163.000000,"163",143.000000,"143","4300023",44000
4400091,1,0.516000,"0.516000",0.508000,"0.508000",0.516000,"0.516000",0.504000,"0.504000",0.511000,0.511000,"0.511000",43999,0,170.000000,"170",147.000000,"147","4300023",44000
4400092,1,0.544000,"0.544000",0.544000,"0.544000",0.572000,"0.572000",0.488000,"0.488000",0.537000,0.537000,"0.537000",43999,0,158.000000,"158",132.000000,"132","4300023",44000
4400093,1,0.484000,"0.484000",0.512000,"0.512000",0.512000,"0.512000",0.504000,"0.504000",0.503000,0.503000,"0.503000",43999,0,167.000000,"167",147.000000,"147","4300023",44000
4400094,1,0.500000,"0.500000",0.500000,"0.500000",0.500000,"0.500000",0.536000,"0.536000",0.509000,0.509000,"0.509000",43999,0,159.000000,"159",127.000000,"127","4300023",44000
4400095,1,0.516000,"0.516000",0.508000,"0.508000",0.492000,"0.492000",0.484000,"0.484000",0.500000,0.500000,"0.500000",43999,0,169.000000,"169",148.000000,"148","4300023",44000
4400096,1,0.516000,"0.516000",0.512000,"0.512000",0.504000,"0.504000",0.500000,"0.500000",0.508000,0.508000,"0.508000",43999,0,163.000000,"163",129.000000,"129","4300023",44000
4400097,1,1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,"1.000000",1.000000,1.000000,"1.000000",43999,6,165.000000,"165",138.000000,"138","4300023",44000
4400098,1,0.456000,"0.456000",0.456000,"0.456000",0.448000,"0.448000",0.444000,"0.444000",0.451000,0.451000,"0.451000",43999,0,163.000000,"163",130.000000,"130","4300023",44000
4400099,1,0.532000,"0.532000",0.476000,"0.476000",0.544000,"0.544000",0.532000,"0.532000",0.521000,0.521000,"0.521000",43999,0,164.000000,"164",126.000000,"126","4300023",44000
4400100,1,0.488000,"0.488000",0.480000,"0.480000",0.476000,"0.476000",0.472000,"0.472000",0.479000,0.479000,"0.479000",43999,0,156.000000,"156",113.000000,"113","4300023",44000
