BRAIN_root::brainData,ID
"0010010000100000000110001000000000000000100000000000001000011000000000000000000000011100000001100000010000000100010100000000000000110011000000001000000000000000000000000000000100000000010000000100001001000100101010001010000000010010000000010000000100000000001000010000000000100001000100011000000000000000000000000100000000000000100000000000010010000000010000011010000100000010010110000001000000000100011000100000000000000100000010100000000010000000000000011100000000000100000000010000000000100000010010001010000000000010000000000000000000100010100010100000000000000000100000000000001000100100100100000000001010110000000010000000000110001100010000000110000000011000000000000000000100000000000101010000010000000000000000101000000000100000000000000000000000010000010000000010001000010100100000100000000010000000010000000000001001010000000110000001000010000000001001001011010001000000000000000010000000000000000000010100100000110010000000000010001100000100000011000100100000001100000010000000101000010000|40|972^923^938^980",4400001
"0010000000100000000110001000000000000000100000000000001000011000000000000000000000011000000000100000010000000100010100000000000000110011000010000000000000000000000000000000000100000000010000000100001000000000101000001010000000010010000000000000000100000000001000010100000000100001000100011000000000000000000000000100000000000000100000000000010010000100000000011010000100000010010100000000000000000100011010100000000100000100000010100010000110000000000000111100000000000110000001010000000000000000010000001000000000000010000000000000000000100010010000100000000000000000100001000000001000100100100100000000001010100000100010000000000110000100010000000110000000001000000100000001000100000000000100110000010000010000000000100000000000100001000010000000000000010000010000000010000000010100000000100000000010001000010000000000000001010000000110000001000010000000001001001011000001000000000000000010000010000000000000010100100100110010000000000010001100000100100011000100100000001101000010000000101000010000|40|972^923^938^980",4400002
"0010000000100000000110001000000000000000100000000000001000011000100000000000000000011000000001100000010000000000010100000000000000110011000010000000000000000000000000000000000100000000010000000100001001000000101000001010000000010010000000000000000100000000001000010100000000100001000100011000000000000000000000000100000000000000100000000000010010000100010000011010000100000010010110000000000000000100011010100000000100000100000010100010000110000000000000111100000000000110000001010000000000000000000000001000000000000010000000000000000000000010000000100000000000000000100001000000001000100100100100000000001010110000100010000000000110000100010000000110000000001000000000001001000100000000000110110000010000010000000000100000000000100000000010000000000000010000010000000010000000010100000000100000000010001000010000000001000001010000000110000001000010000000001001001011000001000000000000000010000000000000000000110100100100110010000000000010001100000100100011000100100000001101000010000000101000010000|40|972^923^938^980",4400003
"0010000000100000000110001000000000000000100000000000001000011000000000000000000000011000000001100000010000000100010100000000000000110011000010000000000000000000000000000000000100000000010000000100001001000000101000001010000000010010000000000000000100000000001000010100000000100001000100011000000000000000000000000100000000000000100000000000010010000100010000011010000100000010010110000000000000000100011010100000000100000100000010100010000110010000000000111100000000000000000001010000000000000000010000001000000000000010000000000000000000000010000000100000000000000000100001000000001000100100100100000000001010110000100010000000000110000100010000000110000000001000000100000001000100000000000100110000010000000000000000100000000000100000000010000000000000010000010000000010000000010100000000100000000010001000010000000000000001010000000110000001000010000000001001000011000001000000000000000010000000000000000000010100100100110010000000000010001100000100100011100100100000001101000010000000101000010000|40|972^923^938^980",4400004
"0010000000100000000110001000100000000000100000000000001000011000000000010000000100011100000001100000010000000000010100000000000001110001000010001000000000000000000000000010000100000000010000011100001001100000001000001010000000011010000000000000000000000000001000010100010001100001000100011000000000000000000000000100000000000000100100000001010010000000010000010010000100000010010110000110000000000000111010100000000000000100000010100010000110000000000000011100000000000110000000010000000001001100010000001010000000000010000000000000000000100000100000100000000001000000100000000010001000100100100100000000001010110000000010000100000110001100000000000110000000001000000000000000000100000000000101010000010000010000000000101000000001100000000000000000000000010000010000000010001000010100000000100000000010000000010000000000001001010000000110000000000010000000001001001011000001000000000000000011000000000000000000010100100000110010000000000010000000000100000011000100000000001100000010000000101000010000|40|972^923^938^980",4400005
"0010000000101000000010001000100000000000100000000000000000011000010000100000000000000000000000101000010000000010010100000000000010010000000010001000010000000000010000000100000000010000010000000100000001000000111100001001000000010010000000000000001000000000001010000101000010001010000100000001001000000010001000000100000000010000110000000000010010010000000000000010001000000010010010000000000000010100011000100000010000000100000010000011000010000000000000000100000000000000000000001000100000000000010000010000000000101000000000000010100000000010000000100001000000000000100100000000101000010000100000011000101010110000000010000000000010000000010000000111000100000000000100001000000000001000100000000010011000010000000000101000000000000000100001000000000000010000010000000010000000010100000000100000000010100100010000010001000101010000000110000000000010000000001001001001000000000000000000000011000010001000000000010000100100110010000000000010001000000001100001000010001001001100001110000000100000001000|40|972^923^938^980",4400006
"0010010000100000000110001000100000000000100000000000001000011000000000000000000000011100000001100000010000000100010100000000000000110011000010001000000000000000000000000000000100000000010000000100001001000100101010001010000000010010000000010000000100000000001000010000000000100001000100011000000000000000000000000100000000000000100000000000010010000000010000011010000100000010010110000001000000000100011000100000000000000100000010100010000110000010000000111100000000000110000000010000000000100000010000001010000000000010000000000000000000000010100000000000000000000000100000000000001000100000100100000000001010110000000010000000000110001100000000000110000000001000000000000000000100000000000101010000010000000000000000101000000000100000000000000000000000010000010000000010001000010100100000100000000010000000010000000000001001010000000110000001000000000000001001001011010001000000000000000010000000000000000000010100100000110010000000000010001100000100000011000100100000001100000010000000101000010000|40|972^923^938^980",4400007
"0010100000101000000010001010100000000000100000000000100010011000010000010000000100010000000000100001010000000110010100000000000000110000000010000000001000000000010000000100000000100000010000000100001011000000111000001001000000010010000100010000000000000000001000001100110010100011000000000000000000000010001100000000000100000000110000100000010010010000010000000000000110100010000010000000000000010100001100100000000000000000000010100010000110000000000000100000000000000010000000001000000000000001010000001010000000000000000000000000000000000000000000100000000000000001100000000000001010000100100000000000101010100000000010000000100111000000010000010110000100000000000100000000100000001000000100000000011000010000100000100001000000000000000001000000000000010000010000000010000000010100000000000000001010000000010000010001000001010000000110010000000010000010000001001011000000000000001000000010000000000000000000010000100100110000000000000010000000000000010000000010011000001110000010001000000000011000|40|972^923^938^980",4400008
"0010000000101000000010001000100000000000100000000000000000011000010000100000000000000000000000101000010000000010010100000000000010100000000010000000010000000000010000000100000000010000010000000100000001000000111101001001000000010010000110000000000000000000001010000001000010001001000100000001000000000010001000000100000000000000110000000000010010010000000000000010001000000010010010000000000000010100011000100000010000000100000010000010000010000000000000000100000000000000000000001000100000000000010000010000000000101000000000000010100000000010000000100000000000000000000100000000101000000100100000001000101010110000000010000000000010000000010000010110000100000000000000000000000000001000001000000010011000010000000000101000000000000000100000000000000000010000010000000010000000010100000000100000000010100100010000010001000001010000000110000000000010000000001001001011000000000000000000000011000010001000001000010000100100110010000000000010001000000000100001000010001001001100001010000000100000001000|40|972^923^938^980",4400009
"0010000000100000000111001000100000000000100000000000001000001000000000010000000110011100000001100000010000000000010100000000000000110001000010011000000000000000000000000100000100000000110000001100001001000000101001001010000010010010000000000000000100000000001000000100010000100001000000011000000000000000000000000100000000000000100000000001010010000000010000010000000100000010010110000000000000000100011010100000000000000100000010100010000110000000000000001100000000000110000000010000000000010000010000001010000000000010000000000000000000100010100000100000000000000010000000000010001000100100000100000000001010110000000010000000000110001100010000000110000000001000000100000000000100000000000101010000010010010000000100101000000001100000000000000000000000010000010000000010001000010100000000100000000010000000010000000000000001010000000110000000000010000000001001001011000001000000000000000011000000000000000000010100100000110010000000000010001100000100000011000000000000001100100010000000101000010000|40|972^923^938^980",4400010
