BRAIN_root::brainData,ID
"0000000000010000000000010000111110110000100001100000000000110000000000100000001100001000100000000100000000000000000100000010000000000000010000010000000000000000001000000000000000000000000000000100100000000000001000000000000000000101000010100000001110000000000000100001001010000010010000000100000000000000000000010100100000000001000000000001010001100100001000000000000100000001001001010000100000000000010010000000100000010000000001110000000100011000000010000000000000000000100010000000000000000010010000000000000001010000000100000011000000110100000000001000000000000000100000000000010100000011000000000000000100000000000110001010100011001000000010100000000010100000000000000001000000001000010000000001001100110100100000010011000000110000001000000001100100000000000000001110000000000010000100001010101000000000010000010001000000000100000010100000100000000000000000000001000000000000000010001000010000001000000000000000000000101000000000001000001000000001100000011010000000010101000000100000110000011101|31^23^11^28|942^975",900011
"0000000000010010000000010000111110110000000001100000000000110000000000000000001100001000100000000100000000000000000100010010000000000000010101010000001000000000001000000000000000000000000000000100100000000000001000000000000000000101000010100000001110001000000000100001001010000110010000000100000000000000000000010111100000000000000000000001010001100100001000000000000100000001001000010000100000000000000000000000100000010000000001110100000100011010000010000000000000100000100010000000000000000010010000000000000001010000000100000001000000010100000000001000000100000000100000000000010100000011000000000100000000000000000110001010100011001000000000100000000010100000000000100001000000001000010000000001001000110001100000010001000000100000001000000001100100000000000000001110000000000000000100001010100000000000010000000001000000000000000010100000100000000000000000000001000000000000000010001000010000001000000000000000000000101000000000101000001000000001000000010010000000010101000000100000010000011101|31^23^11^28|942^975",900012
"0000000000010010000000010000111110110000000001100000000000110000000000000000001100001000100000000100000000000000000100010010000000000000010001010000001000000000001000000000000000000000000000000100100000000000001000000000000000000101000010100000001110001000000000100001001010000110010000000100000000000000000000010101100001000000000000000001010001100100001000000000000100000001001000010000100000000000000000000000100000010000000001110000000100011010000010000000000000100000100010000000000000000010010000000000000001010000000100000011000000010100000010001000000100000000100000000000010100000011000000000100000000000000000110001010100011001000000000100000000010100000000000100001000000001000010000000001001000110001100000010011000000100000001000000001100100000000000000001110000000000000000100001010100000000000010000000001000000000000000010100000100000000000000000000001000000000000000010001000010000001000000000000000000000101000000000101000001000000001000001011010000000010101000000100000010000011101|31^23^11^28|942^975",900013
"0010000000010010000010010000100110110000000001100000000010100000001000000000001100000001000100000000000000000000000101010010000000000000010001010000001000000000001100000000000000000000000000000100100100000000001000000000000000000101000010100000001110001000000000000001001010000000010000011100000000000000001000010101100000010000000000000001010001100100000000000000100000000000001000010000000000000000000010100000100001000000000000110000000100001000100010000000000000000000100000000000000000000000010001000000100001010010000000000011100000010100000000001000000000001100100000000000010100000011000010000100000000000000000010001010100011000010001010100000000010101000000001000001000000001000010000000000001000110000000000010011000000100000001000000001100000000100000000000010010000000000000100001010100000000000000000000001000000000000000010100000100000000001001000000001000000100000000010001010010000001000000000000000001000100000000000001000001000001001000000011010000001010101000000000000010000011101|31^23^11^28|942^975",900014
"0000000000010000000100010000100110110000000001100000000000110000000100000001001000000000000000000000000000010100000110110010000000000000010001010000000000000000001000000000000000000000000000000000100000000010000000000000000000000101000010100000001110001000000000100000001010000000000000000101000000000100001000000000110000010000100000000001010001100100000000010000000000000000001000010000000000001000000000000000010000010000000001110100000100000100000010000010000000010000100010100000000000000010010000000000000001010000000000000011100000010100000000001000000000000000100000000000010100000001000000000010000000000001010000000010000011000010000010010000000010100000000001000001000000001000011000000101000000010100001100010010000000000001000000000001110000000010000000010010001000000000000111101010000000000100000000000011001000000000000110000000100001000001000000000000000100000000000010001000011000001000000000000000000000101100000000001000001000001001000000011010000100010101000000000100000100000001|31^23^11^28|942^975",900015
"0010000000010010000110010000100110110000000001100000000000110001000000000000000000000000000001000100000100000000000100010010000000000000010001010000001000000000001000001000000000100000010000000101100000000010001000000000000000000001000010100000101110001000001000100001000010000000010000100000000000000000000000000100100000000000000000000001010001100000000000000000001000000000001000010000000000000000000000000000010001000000000001110000000100001000000010110000000000000000100000000000000000100000110000000000100000010000000000000011000000010100000000101000000000000000100000000000010100000001000000000100000000000001100110000010010011000010000000100000000000000000000001000001000000001000001000010000000001110100000000010010010100100000000000000001100000000000000000001100000000010000010100000010100000000000000000000111001000000000000110000000100001000000000000000001000000000000000010001000000000001000000000000000000000101000010000001000001000001001000000010010000100010101000000000100010000111101|31^23^11^28|942^975",900016
"0010000000010010000010010000110110100000000001100000000000110000000000000000000000000000000001000100000000000000000100010010000000000000010001010000001000000000001000001000000000100000010000000101110000000010001000000000000000000001000010100000000110001000000000100000000010000000010000000100000000000000000000000100100000000000000000000001010001100000000000000000001000000000001000010000001000000000000010000000010001000000000001110000000100011000000010100000000000000000100000000000000000000000110000000000100000010000000000000011000000010100000001101000000000000000100000000000010100000001000000000000000000000001100110000010110011000010000010100000000000000000000001000001000000001000001000000000000001110100000000010010010100100001010000000001100000000000000000001100000000010010000100000010100000000000000000000111001000000000000100000000100001000000000000000001000000000000000110001000000000001000000000000000000000101000000000001000001000001001000000011010000000010101000000000100010000111101|31^23^11^28|942^975",900017
"0010000000010000000000010000111110110000000001100000000000110000000000100000011100001000100000000100000000000000000100010010000000000000010001010000000000000000001000000000000000000000000000000100100000000001001000000000000000000101000010100000001110001000000000100001001010000000010000000110000000010000000000010100100000000000000000000001010001100100001000000100000100000001001001010000100000000000000010000000100000010000000000110000000100011000000010000000000000000000100010000000000000000010010000000000000001010000000100000011000000010100000000001000000000000000100000000000000100000011000000000100000000000000000110001010100011001000000010100000000010100000000000100001000000001000010000000001001000110101100000010001000000100000001000000001100100000000000000001110000000000010000100001010101000000000010000000001000000000000000010100000100000000000000000000001000000000000000010001000010000001000000000000000000010101000000000101000001000000001000000011010000000010101000000100000010000011101|31^23^11^28|942^975",900018
"1010000000010000000010010000100110110000000001100000000010100000000100001000001100000000000100000000000000000000000101010010000000000000010001010000001000000000001100000000000000000001100000000100000000000000001000000000000000000101000010100000001110001000000000000001001010000000010000011100000000000000001000010100100000010000000000000001010001100100000000000000100000000000001000010000000000000000000010000000000001000000000000110000000100000000100010000000000000000000100000000000000000000000010001000000100001010110000000000011100001010100000000000000000000000000100000000000010100000010000000000100000000000000000010001000100011000010001010100000000010100000000001100001000000001000110000000000001000110000000000110011000000101000001000000000100000000000000000000010000000000000000100001010111000000000000000000001000000000000000010100000100000000001000000000001000000100000000010001000010000001000010000000000000000101000010000001000001000000001000000011010000001010101000000000000010000011101|31^23^11^28|942^975",900019
"0010000000010010000000010000110110111000100001100000000010011000000100100000000001000000000000100100000100000000000101010010000000000000010001010000000000000000001000000000000000000000000000000011100000000000000000000000000000000101000010100000001110001000000000100001001010000000010000000100000000000000000000000100100000000000000000000001010001100100001000000000000000000000001000010000000000000001000010000000010001000000000001110100000100001000000010000000000000000000100000000000000000000010110000100000100001010000000000000011100000010100000000001000000000000000100000000000011100000011000000000001000000000001000100000010110010000010000010100000000010000000010001100001000000001000010000000001000000000000000001010001000100100100000000010000100000000000000000001100000000000000000100001010100000000000010000000000001000000000000010000000100010000001000001000001000000000000000010000000010000001000000000000000000010101000000000001000101000001001000000011010000000010101000000000000010000011100|31^23^11^28|942^975",900020
"0010000000010010000110010000110110110000000001100000000000110000000000000000000000000000000001000100000100000000001100010010000000000000010001010000001000000000001000001000000000100000010000000101100000000010001000000000000000000001000010100000001110001000001000100001000010000000010000000000000000000000000000000100100000000000000000001001010001100000000000000000001000000000001000010000000000000000000000000000010001000000000001110000000100001000000010100000000000000000100000000000000000000000110000000000100000000000000000000011000000010100000000101000000000000000100000000000010100000001000000000100000000000001100110000010110011000010000000100000000000000000000001010001000000001000001000000000000001110100000000010010010100100000000000000001100000000000000000001100000000010000010100000010100000000000000000000111001000000000000110000000100001000000000000000001000010000000000010001000000000001000000000000000000000101000010000001000001000001001000000010010000100010101000000000100010000111101|31^23^11^28|942^975",900021
"1010000000010010000000010000110110110000100001100000000010011000000100100000000101000000000000100100000100000000000001010010000000000000010001010000000000000000001000000000000000000000000000000101100000000000000000100000000000000101000010000000001010001000000000000001001010000000010001000100000000000000000000000100000000000000000000000001010001100100001000000000000000000000001000011000000000000000000010000000010001000000000001110100000100001000000110000000000000000001100000000000000000000010000000100000000001010000000000000010100000010000000001000000000000000000100000000000010100000011000000000001000000000001000100000010110010000000000010100000000010000000011001100001000000001000010000000001000000000000000000010011000100100000000000010000000000000000000000001100000000000000000100001010100000000000011000000100001000000000000010000000100000000000000001000001000000000000000010000000010000001000000000000000000000101000000000001000001000001001000001011010000000010101000000000000010000011000|31^23^11^28|942^975",900022
"0010000000010000000000010000111110110000000001100000000000110000000000100000011100001000100000000100000000000000000100010010000000000000010001010000000000000000001000000000000000000000000000000100100000000001001000000000000000000101000010100000001110001000000000100001001010000010010000000100000000010000000000010101100000000000000000000101010001100100001000000000000100000001001001010000100000000000000010000000100000010000000001110000000100011000000010000000000000000000100010000000000000000010010000000000000001010000000100000011000000010100000000001000000000000000100000000000000100000011000000000100000000000000000110001010100011001000000010100000000010100000000000100000000000001000010000000001001000110101100000010011000000000000001000000001100100000000000000001110000000000010000100001010101000000000000000000001000000001000000010100000100000000000000000000001000000000000000010001000010000001000000000000000000010101000000000001000001000000001000000001010000000010101000000100000110000011101|31^23^11^28|942^975",900023
"0010000000010010000010010000110110110000000001100000000000110000000000000000000000000000000001000100000000000000000100010010000000000000010001010000000000000000001000001000000000100000010000000101110000000010001000000000000000000001000010100000001110001000001000100001000010000000010000000100000000000000000000000100100000000000000000000001010001100000000000000000001000000000001000010000001000000000000010000000010001000000000001110000000100011000000010100000001000000000100000000000000000000000110000000000000000010000000000000011000000010100000001101000000000000000100000000000010100000001000000000000000000000001100110000010100011000010000010100000000000000000000001000001000000001000001000000000000001110100000000010010010100100001010000100000100000000000000000001100000000010000000100000010100000000000000000000111001000000000000110000000100001000000000000000001000000000000000110001000000000001000000000000000000000101000000000001000001000001001001000011010000000010101000000000100010000111100|31^23^11^28|942^975",900024
"0010000000010010000010010000110110110000000001100000000000110000000000000000000000000000000001000100000100000000000110010010000000000000010001010000001000000000001000001000000000100000010000000101100000000010001000000000000000000001000010100000001110001000001000100001000010000000010000000000000000000000000010000100100000000000000000000001010001100000000000000000001000000000001000000000000000000000000010000000010001000000000001110001000100001000000010110000000000000000100000000000000000000000110000000000100000010000000000000011000000010100000000101000000000000000100000000000010100000001000000000100000000000001100110000010110011000010000000100000000000000000000001000001000000001000001000000001000001110100000000010010010110100000000000000001100000000000000000001100000000000000010100000010100000000000000000000111001000000000000110000000100001000000000000000001000000000000000010001000000000001000000000000000000000101000010000001000001000000001000000010010000100010101000000000100010000111101|31^23^11^28|942^975",900025
"0010000000010010000010010000100110110000000001100000000010100000001000000000001100000001000100000000000000000000000101010010000000000000010001010000001000000000001100000000000000000000000000000100100100000000001000000000000000000101000010100000001111001000000000000001001010000000010000011100000000000000001000010100100000010000000000000001010001100100000000000000100000000000001000010000000000000000000010100000100001000000000000110000000100001000100010000000000000000000100000000000000000000000010001000000100001010010000000000011100000010100000000001000000000001000100000000000010100000011000010000100000000000000000010001010100011000010001010100000000110101000000001000001000000001000010000000000001000110000000000010011000000100000001000000001100000000100000000000010010000000000000100001010100000000000000000000001000000000000000010100000100000000001001000000001000000100000000010001000010000001000000000000000001000100000000000001000001000001001000000011010000001010101000000000000010000011101|31^23^11^28|942^975",900026
"1010000000010000000010010000101110110000000001100000000010100000000100001000001100000001000100000000000000000000000101010010000000000000010001010000001000000000001100000000000000000001100000000100000000000000001000000000000000000101000010100000001110001000000000000001001010000000010000011100000000000000000100110100100000010000000000000001010001100100000000000000100000000000001000010000000000000000000010000000100001000000000000110000001100000000100010000001000000000000100000000000000000000000010001000000100001010110000000000011101000010100000000000000000000000000000000000000000100000010000001000100000000000000000010001010100011000010001010100000001010100000000001000001000000001000110000000000001000110000000000110011000000100000001000000001100000000000000000000010000000000000000100001010111000000000000000000001000000000000000010100000100000000001000000000001000000100000000010001000010000001000010000000000000000101000000000001000001000000001000010011000000001010101000000000000010000011101|31^23^11^28|942^975",900027
"0010000000010010000110010000110110110000000001100000000000110000000000000000000000000000000001000100000100000000000100010010000000000000010001010000001000000000001000001000000000100000010000000101100000000010001000000000000000000001000010100000001110001000001000100001000010000000010000000000000000000000000000000100100000000000000000000001010001100000000000000000001000000000001000010000000000000000000000000000010001000000000001110000000100001000000010100000000000000000100000000000000000000000110000000000100000010000000000000011000000010100000000101000000000000000100000000000010100000001000000000100000000000001100110000010110011000010000000100000000000000000000001000001000000001000000000000000001001110100000000010010010100100000000000000001100000000000000000001100000000010000010100000010100000000000000000000111001000000000000110000000100001000000000000000001000000000000001010001000000000001000000000000000000000101000010000001000001000001001000000010010000100010101000000000100010000111101|31^23^11^28|942^975",900028
"0000000000010010000000010000111110110000000001100000000000110000000000100000000100001000100000000100000000000000000100010010000000000000010001010000001000000000001000000000000000000000000000000100100100000000001000000000000000000101000010100000001110001000000000100001001010000100010000000100000001000000000000010101100000000000000000000001010001100100001000100000000100000001001000011000100000000000000010000000100000010000000001110000000100011010000010000010000000100000100010000000000010100010010000000000000001010000000100000011000000010100000000001000000000000000100000000000010100000011000000000100000000000000000110001010000011001000000010100000000010100000000000100001000000001000010000000001001000110001100000010011000000100000001000000001100100000100000000001110000000000000000100001010100000000000010000000001000000000000000010100000100000000000000000000000000000000000000010001000010000001000000000000000000000101000000000101000001000000001000000011010000000010101000100100000010000011101|31^23^11^28|942^975",900029
"1010000000010010000000010000110110110000000001100000000010011000000100100000000101000000000000100100000100000000000001010010000000000000000001010000000000000000001000000000000000000000000000000101100000000000000000000000000000000101000010000000001010001000000000000001001010000000010001000000000000000000000000000100000000000000000000000001010001100100001000000000000100000000001000010000000000000000000010000000010001000000000001110100000100001000000010000000000000000000100000000000000000000010010000100000000101010000000000000010100000010100000001001000000000000000101000000000010100000011000000000001000000000001000100000010110110000000000010100000000010000000010001100001000000001000010000000001000000000000000000010011000100100000000000010000100000000000000000001100000000000000000100001010100000000000010000000100001000000000000010000000100000000001000001000001000000000000000010000000011000001000000000000000000000101000000000000000001000001001000000011010000000010101000000000000010000011100|31^23^11^28|942^975",900030
"0000000000010000000100010000110110111000000001100000000000110000000100000001001000000000000000000100000000000100000110110010000000000000010001010000000000000000000000000000000000000000000000000000100000000010000000000000000000000101000010100000011110001000000000100000001010000000000000000101000000000100000000000000110000010000100000000001010001100100000000010000000000000000001000010000000000001000000000000000010000010000000001110100000100000100000010000010000000010000100010100000000000100010010000000000000001010000000000000010100000010100000000001000000000000000100000000000010100000001000000000010000000000001010000000010000011000010000010010000000010100000000001000001000000001000011000000101000000010000001100010010000000000001000000000001110000000010000000011010001000000000000111101010000000000100000000000011001000000000000110000000100001000001000000000000000100000000000010001000011000001000000000000000000000101100000000001000001000001001000000011010000100010101000000000100000100000001|31^23^11^28|942^975",900031
"0010000000010000000000010000111110110000000001100000000000110000000000100000011100001000100000000100000000000000000100010010000000000000010001010000000000000001001000000000000000000000000000000100100000000001001000000000000000000101000010100000001110001000000000100001001010000010010000000100000000010000000000010101100000000000000000000001010001100100001000000000000100000001001001010000100001000000000010000000100000010000000001110000000100011000000010000000000000000000100010000000000000000010010000000000000001010000000100000011000000010100000000001000000000000000100000000000000100000011000000000100000000000000000110001010100011001000000010100000000010100000000000100001000000001000010000000001001000110100100000010011000000100000001000000001100100000000000000001110000000000010000100001010101000000000010000000001000000000000000010100000100000000000000000000001000000000000000010001000010000001000000000000000000010100000000000101000001000000001000000011010000000010101000000100000110000011101|31^23^11^28|942^975",900032
"0010000000010010100000010000110110110000100001100000000010010010000100100000010101001000000000100100000100000000000100010010000000000000010001010000000000000000001000000100000000000000000000000101100000100000000000000000000000000101000010100000001110001000000000100001001010000010010000000100001000000000000000000100100000000000000000000001010001100100001000000000000000000000001000011010000000000000000000000000010001000000000001110100000100001000000010000000000000000000100000000000000000000010000000100000000001010000000000000011100000010100000000001000000000000000100000000000010100000001000000000101000000000001000100000000110010000010100010100000000000000000010001100001000000001000010000000000000000000000000000010011000100100000000000010000100000000000100000001100000010000000000100000010100000000100010000000101001000000000000010000000100000000001000000000000000000000000000011001000010000000000000000000000000000101000000000001000001000001001000001011010000000010101000000001000010000011100|31^23^11^28|942^975",900033
"0010000000010010000110010000110110110000000001100000000000110000000000000000000000000000000001000100000100000000000100010010000000000000010001010000001000000000001000001000000000100000010000000101100000000010001000000000000000000001000010100000001110001000001000100001000010000000010000000000000000000000000000000100100000000000000000000001010001100000000000000000001000000000001000010000000000000000000000000000010001000000000001110000000100001000000010100000000000000000100000000000000000000000110000000000100000010000000000000011000000010100000000101000000000000000100000000000010100000001000000000100000000000000100110000010110011000010000000100000000000000000000001000001000000001000001000000000000001110100000000010010010100100000000000000001100000000000000000001100000000010000010100000010100000000000000000000111001000000000000110000000100001000000000000000001000000000001000010001000000000001000000000000000000000101000010000001000001000001001000000010010000100010101000000000100010000111101|31^23^11^28|942^975",900034
"1010000001010000000000010000101110110000000001100000000010100000000100001000001000000001000100000000000000000000000101010010000000000000010001010000001000000000001100001000000001000001100000000100000000000000001000000000000000000101000010100000001110001000000000000001001010000000000000011100000000000000001000010100100100010000000000000001010001100100000000000000100100000000001000010000000000000000000010000000100000000000000000110000000100000000100010000000000000000000100000000000000000000000010001000000100001000110000000000011100000010100000000000000000000000000100000000000010100000010000000000100000000000000000010001010100011000010001010100000000000100000000001000001000000001000110000000000001000110000000000110011000000000000001000000001100000000000000000000010000000000000000100001010111000000000000000000001000000000000000010100000100000000001000000000001000000100000000010001000010000001000010100100000000000101000000000001000001000000001000000011010000001010101000000000000010000011101|31^23^11^28|942^975",900035
"0000000000110000000100010000110110110000000001100000000000010000000100000001001000000000000000010100000000000100000110010010000000000000010001010000000000000000000000000001000000000000000000000010100000000000000000000000000000000001000010100000001110001000000000100000101010000000000000000101000000000100001000000000110000010000100000000001010001100100000001000000000000000000001000010000000000001000000000000000010000010000000001110100000100000100000010000010000100010000100010100000000000000010010000000000000001010000000000000011100000010100000000001000000000000000100000000000010100000001000000000010000000000001010000000010000011000010000010010000000010100000000001000001000000001000011000000101000000010000001100010010000000000001000000000001110000000010000000011010001000000000000111100010000000001000000000000011001000000000000110000000100001000001000000000001000000000000000010000000011000001000000000000000000000101100000000000000001000001001000010011010000100010101000000000100000100010001|31^23^11^28|942^975",900036
"0000000000010000000000010000111110110000000001100000000000110000000000100000001100001000100000000100000000000000000100000010000000000000010001010000000000000000001000000000000000000000000000000100100000000000001000010000000000000101000010100000001110001000000000100001001010000010010000000100000000000100000000010101100000000001000000000001010001100100001000000000000100000001001001010000100000000000000010000000100000010000000001110000000100011000000010000000000000000000100010000000000000000010010000000000000001010000000100000011000000010100000000000000000000000000100000000000010100000011000000000100000000000000000110001010100011001000000010100000000010100000000000000001000000001000010000000001001000110101100000010011000000100000001000000001100100000000000000000100000000000010000100001010101000000000010000000001000000000000000010100000100000000000000000000001000010000000000010001000010000001000000000000000000000101000000000001000001000000001100000011010000000010101000000100000110000011101|31^23^11^28|942^975",900037
"0010000000010010000010010000110110110000000001100000000000110000000000000000000000000000000001000100000000000000000100010010000000000000010001010000001000000000001000000000000000100000010000000101100000000010001000000000000000000001000010100000001110001000001000100001000010000000010000000100000000000000000000000100100000000000000000000001010001100000000000000000001000000000001000010000001000000000000010000000010001000000000001110000000100011000000010100000000000000000100000000000000000000000110000000000000000010100000000000011000000010100000001101000000000000000100000000000010100000001000000000000000000000001100110000010100011000010000010100000000000000000000001000000000000001000001000000000000001010100000000000010010100100001010000000000100000000000000000001100000000010000000100000010100000000000000000000111001000000000000110000000100001000000000000000001000000000000000110001000000000001000000000000000000000101000000000001000001000001001000000011010000000010101000000000100010000111100|31^23^11^28|942^975",900038
"0010000000010010000010010000110110110000000001100000000000110000000000000000000000000000000001000100000000000000000100010010000000000000010001010000001000000000001000000000000000100000010000000101110000000010001000000000000000000001000010100000001110001000001000100001000010000000010000000100000000000000000000000100100000000000000000000001010001100000000000000000001000000000001000010000001000000000000010000000010001000000000001010000000100011000000010100000000000000000100000000000000000000000110000000000000000010000000000000011000000010100000001101000000000000000100000000000010100000001000000000000000100000001100110000010100011000000000010100000000000000000000001000000000000001000001000000000000001110100000000010010010100100001010000000000100000000000000000001100000000010000000100000010100000000000000000000011000000000000000110000000100001000000000000000001000000000000000110001000000000001000000000000000000000101000000000001000001000001001000000011010000000010101000000000100010000111100|31^23^11^28|942^975",900039
